idx,item_id,title,family,eval_count_global,r720b_output_sid,r720b_top1_sid,r720b_hit1,r720b_hit10,r720b_hit50,r720b_top1_item_ids,r720b_top1_titles,orig_align_output_sid,orig_align_top1_sid,orig_align_hit1,orig_align_hit10,orig_align_hit50,orig_align_top1_item_ids,orig_align_top1_titles,orig_best_output_sid,orig_best_top1_sid,orig_best_hit1,orig_best_hit10,orig_best_hit50,orig_best_top1_item_ids,orig_best_top1_titles
1011,2075,"ETA hand2mind Plastic Rainbow Fraction Tiles, Math Manipulative (Set of 51)",other,5,<a_93><b_253><c_208>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_14><b_175><c_144>,<a_66><b_78><c_36>,0,0,0,150,Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack),<a_14><b_175><c_144>,<a_66><b_78><c_36>,0,0,0,150,Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)
1012,2076,"ETA hand2mind 42188 Rainbow Fraction and Decimal Tiles, Plastic (Set of 51)",other,5,<a_93><b_246><c_182>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_14><b_175><c_121>,<a_173><b_99><c_11>,0,0,0,2074,4oz. Industrial Insect Repellent Deet Free Meets ASTM F2621 FR Clothing & ASTM D120 Linesmen Glove tested,<a_14><b_175><c_121>,<a_66><b_78><c_36>,0,0,0,150,Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)
1013,1284,"2-P10KIT Available 2-P10 Adhesive Kit, Clear",adhesive_epoxy,2,<a_158><b_147><c_60>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_99><b_190><c_233>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_99><b_190><c_233>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
1014,2202,"Loc-Line Coolant Hose Assembly Kit, Acetal Copolymer, 7 Piece, 1/4"" Coolant Hose ID",connector_fitting,2,<a_165><b_190><c_118>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_228><b_23><c_31>,<a_17><b_80><c_8>,0,0,0,176,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,<a_228><b_23><c_31>,<a_165><b_107><c_20>,0,0,0,257,"Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown"
1015,1159,"Loc-Line Coolant Hose Assembly Pliers, for 1/2"" Coolant Hose System",connector_fitting,1,<a_46><b_103><c_12>,<a_165><b_190><c_118>,0,0,1,2202,"Loc-Line Coolant Hose Assembly Kit, Acetal Copolymer, 7 Piece, 1/4"" Coolant Hose ID",<a_228><b_23><c_98>,<a_228><b_23><c_98>,1,1,1,1159,"Loc-Line Coolant Hose Assembly Pliers, for 1/2"" Coolant Hose System",<a_228><b_23><c_98>,<a_228><b_23><c_98>,1,1,1,1159,"Loc-Line Coolant Hose Assembly Pliers, for 1/2"" Coolant Hose System"
1016,2165,"Rubbermaid Commercial FGH136000000 Invader Side-Gate Wet Mop, Vinyl-Covered Aluminum Handle, 60-inch",other,2,<a_53><b_149><c_17>,<a_247><b_129><c_46>,0,0,0,157,Yueton 100pcs Female Fully Insulated Wire Crimp Terminal Nylon Quick Connectors Wiring Spade,<a_24><b_9><c_4>,<a_228><b_113><c_68>,0,0,0,152,"Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)",<a_24><b_9><c_4>,<a_67><b_13><c_33>,0,0,0,1033,SOLOOP 50pcs Female & Male Fully Insulated Wire Terminals Connector Nylon Spade Connectors Blue
1017,175,"Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)",tape,8,<a_59><b_183><c_212>,<a_48><b_237><c_217>,0,0,1,172,"Gorilla Super Glue Gel, 15 Gram, Clear",<a_202><b_52><c_97>,<a_165><b_59><c_69>,0,0,0,675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,<a_202><b_52><c_97>,<a_180><b_248><c_208>,0,0,0,2913,"Madison Supply, Premium Quality Fluoride Coated Medical Scissors, EMT and Trauma Shears 2 pack"
1018,3522,"3D Solutech Real Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - ST176BLPLA",3d_filament,14,<a_58><b_78><c_2>,<a_71><b_55><c_53>,0,0,0,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,<a_223><b_80><c_11>,<a_223><b_147><c_138>,0,0,0,2732,PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; WhiteConnector Tubing for 3D Printer - 1.5 Meters,<a_223><b_80><c_11>,<a_223><b_147><c_138>,0,0,0,2732,PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; WhiteConnector Tubing for 3D Printer - 1.5 Meters
1019,1259,"Phenolic Sheet, Tan, 0.25"" Thickness, 6"" Width, 12"" Length (Pack of 1)",other,2,<a_145><b_94><c_153>,<a_78><b_240><c_170>,0,0,0,1255,"SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150",<a_79><b_112><c_9>,<a_159><b_63><c_34>,0,0,0,75,"Jumbo 51pc Drum Sanding Kit - Fits Dremel - Includes Rubber Drum Mandrels - 1/2, 3/8 & 1/4",<a_79><b_112><c_9>,<a_193><b_203><c_191>,0,0,0,1255,"SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150"
1020,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,132,<a_131><b_6><c_0>,<a_131><b_6><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,<a_197><b_91><c_69>,0,1,1,22,"Eye-Vac EVPRO Tuxedo Black Touchless Stationary Vacuum &ndash; 1400 Watts Professional Vacuum with HEPA Filtration, Bag-less Canister. Floor Care",<a_107><b_93><c_0>,<a_197><b_91><c_69>,0,1,1,22,"Eye-Vac EVPRO Tuxedo Black Touchless Stationary Vacuum &ndash; 1400 Watts Professional Vacuum with HEPA Filtration, Bag-less Canister. Floor Care"
1021,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,132,<a_131><b_6><c_0>,<a_131><b_6><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,<a_107><b_93><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,<a_107><b_93><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
1022,182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,68,<a_131><b_6><c_0>,<a_131><b_6><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,<a_107><b_93><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_93><c_0>,<a_107><b_93><c_0>,1,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
1023,1527,"XFasten Professional Aluminum Foil Tape, 3.6 mil, 2 Inches x 55 Yards HVAC Tape",tape,4,<a_179><b_70><c_216>,<a_167><b_165><c_71>,0,0,0,2807,VIVOSUN 6 Inch 440 CFM Inline Duct Ventilation Fan with Variable Speed Controller,<a_202><b_232><c_177>,<a_223><b_198><c_214>,0,0,0,1573,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange",<a_202><b_232><c_177>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
1024,2889,"GROW1 Panda Film, 10' x 25', Poly 5.5 mil, Black/White",other,1,<a_145><b_79><c_132>,<a_179><b_70><c_216>,0,0,0,1527,"XFasten Professional Aluminum Foil Tape, 3.6 mil, 2 Inches x 55 Yards HVAC Tape",<a_68><b_112><c_219>,<a_158><b_91><c_208>,0,0,0,2807,VIVOSUN 6 Inch 440 CFM Inline Duct Ventilation Fan with Variable Speed Controller,<a_68><b_112><c_219>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
1025,416,PRO 1 Fuel Line Hose 1/4 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,connector_fitting,7,<a_123><b_113><c_161>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_228><b_75><c_44>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_228><b_75><c_44>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
1026,2775,"Milwaukee Instruments MA9015 Storage Solution for pH/ORP Electrode, 230 mL Volume",other,3,<a_25><b_207><c_108>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_229><b_30><c_19>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_229><b_30><c_19>,<a_210><b_90><c_53>,0,0,0,63,WEN 73002 500-Pound Capacity Service Cart
1027,2513,2 Meters PTFE Teflon Bowden Tube 1.75 Filament 3D printer RepRap Rostock Kossel,3d_filament,4,<a_195><b_148><c_107>,<a_58><b_172><c_168>,0,0,0,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_158><b_138><c_227>,<a_223><b_78><c_126>,0,0,0,297,"XYZprinting ABS Plastic Filament Cartridge, 1.75 mm Diameter, 600g, Black",<a_158><b_138><c_227>,<a_223><b_78><c_41>,0,0,0,2716,3D printer Filament 1.75 ABS Red 1kg 2.2lb 100% USA
1028,2728,BIQU Upgrade Wear Resistant MK10 Nozzles M7 0.4mm Threaded Stainless Steel Nozzle Extrusion Head (Pack of 5pcs),other,2,<a_120><b_174><c_218>,<a_58><b_172><c_168>,0,0,0,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_91><b_249><c_30>,<a_91><b_29><c_123>,0,0,0,1848,Kamo 5PCS 3D Printer 0.4mm Extruder Brass Nozzle Print Head for MK8 1.75mm ABS PLA Printer,<a_91><b_249><c_30>,<a_223><b_78><c_41>,0,0,0,2716,3D printer Filament 1.75 ABS Red 1kg 2.2lb 100% USA
1029,562,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",3d_filament,29,<a_58><b_172><c_4>,<a_237><b_128><c_211>,0,0,0,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",<a_223><b_198><c_37>,<a_223><b_198><c_36>,0,0,0,50,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",<a_223><b_198><c_37>,<a_223><b_160><c_251>,0,0,0,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm
1030,1959,"Gorilla Super Glue Gel, 20 Gram, Clear",adhesive_epoxy,22,<a_48><b_167><c_25>,<a_58><b_172><c_168>,0,0,0,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_165><b_210><c_108>,<a_223><b_20><c_170>,0,0,0,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",<a_165><b_210><c_108>,<a_223><b_198><c_230>,0,0,0,1107,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark"
1031,3016,"HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood",3d_filament,17,<a_58><b_65><c_0>,<a_58><b_172><c_168>,0,0,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_201><c_101>,<a_223><b_20><c_170>,0,0,1,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",<a_223><b_201><c_101>,<a_223><b_160><c_251>,0,1,1,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm
1032,3466,"3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY",3d_filament,11,<a_58><b_78><c_1>,<a_58><b_78><c_0>,0,0,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_165>,<a_223><b_80><c_84>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_165>,<a_223><b_80><c_101>,0,1,1,3494,"3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)"
1033,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",3d_filament,31,<a_58><b_78><c_0>,<a_58><b_78><c_0>,1,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_84>,<a_223><b_80><c_84>,1,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_84>,<a_223><b_80><c_0>,0,1,1,2659|3557|3631,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) | 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)"
1034,3468,"3D Solutech Real Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,11,<a_188><b_229><c_2>,<a_58><b_78><c_0>,0,0,0,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_246><c_0>,<a_223><b_80><c_0>,0,1,1,2659|3557|3631,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) | 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)",<a_223><b_246><c_0>,<a_223><b_80><c_0>,0,0,1,2659|3557|3631,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) | 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)"
1035,2721,"3D Solutech Navy Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,12,<a_188><b_229><c_32>,<a_58><b_78><c_0>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_246><c_2>,<a_223><b_246><c_2>,1,1,1,2721,"3D Solutech Navy Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",<a_223><b_246><c_2>,<a_223><b_246><c_0>,0,1,1,3468,"3D Solutech Real Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)"
1036,3540,"SainSmart 1.75 Aluminum Metal 1.75 mm Filament for 3D Printing, 0.5 kg/1.1 lb.",3d_filament,2,<a_71><b_181><c_211>,<a_58><b_172><c_168>,0,0,0,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_160><c_9>,<a_158><b_119><c_120>,0,0,0,2722,Mercurry 5PCS M6 3D Printer 0.2mm 0.3mm 0.4mm 0.5mm 0.8mm Extruder Brass Nozzle Print Head for E3D Makerbot,<a_223><b_160><c_9>,<a_158><b_72><c_88>,0,0,0,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
1037,1879,"Ozark Trail TT-57 Xi-26-D 76064P, Utility Strap With Quick-Release Buckle, 72"" L, Black, 4 Piece",other,7,<a_210><b_188><c_244>,<a_214><b_21><c_46>,0,0,0,119,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",<a_71><b_177><c_211>,<a_44><b_28><c_71>,0,0,0,554,"Justrite 7150400 Type I Galvanized Steel Oils Safety Can, 5 Gallon Capacity, Green",<a_71><b_177><c_211>,<a_44><b_28><c_209>,0,0,0,1871,"Eagle UI-50-FS Red Galvanized Steel Type I Gasoline Safety Can with Funnel, 5 Gallon Capacity, 13.5"" Height, 12.5"" Diameter"
1038,1891,"Gardner Bender Available DS-110N 1-Pound Duct Seal Compound, Gray Green",ventilation_fan,2,<a_249><b_108><c_237>,<a_220><b_59><c_150>,0,0,0,145,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing",<a_170><b_49><c_33>,<a_224><b_163><c_205>,0,0,0,359,Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes,<a_170><b_49><c_33>,<a_104><b_186><c_66>,0,0,0,84,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion
1039,2151,Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,3d_filament,12,<a_234><b_170><c_149>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_91><b_115><c_103>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_91><b_115><c_103>,<a_104><b_186><c_66>,0,0,0,84,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion
1040,2484,LHI XT-60 XT60 Male Female Bullet Connectors Plugs for RC Lipo Battery,connector_fitting,3,<a_65><b_16><c_93>,<a_234><b_170><c_149>,0,0,0,2151,Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,<a_158><b_105><c_147>,<a_223><b_20><c_170>,0,0,0,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",<a_158><b_105><c_147>,<a_223><b_29><c_58>,0,0,0,51,HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack
1041,2726,ANYCUBIC 3D Printer Heating Controller MKS MOSFET for Heatbed Extruder MOS Module,3d_filament,5,<a_9><b_187><c_61>,<a_234><b_170><c_149>,0,0,0,2151,Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,<a_91><b_242><c_202>,<a_158><b_217><c_2>,0,0,0,3444,RepRap Champion Metal J-Head V6 Hot End for RepRap 3D Printer 1.75mm Filament Direct Feed Extruder 0.4mm Nozzle,<a_91><b_242><c_202>,<a_91><b_105><c_64>,0,0,0,2926,HICTOP 5 Pieces 3D Printer Extruder Hotend 1.75mm Nozzle Throat for Reprap Prusa I3
1042,2464,JIUWU 1.0mm Tungsten Steel Carbide PCB CNC End Mill Engraving Bits Milling Machine Pack of 10,other,1,<a_85><b_129><c_34>,<a_241><b_85><c_125>,0,0,0,84,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,<a_17><b_118><c_23>,<a_99><b_57><c_153>,0,0,0,2329,3M 08190 Performance Manual Applicator for 50 ml Cartridges,<a_17><b_118><c_23>,<a_165><b_59><c_69>,0,0,0,675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.
1043,1163,"AUTOTOOLHOME 1/8"" 3/16"" 1/4"" 5/16"" 3/8"" 1/2""high Speed Steel HSS 4 Flute Straight End Mill Cutter Set of 6",other,9,<a_212><b_200><c_87>,<a_37><b_150><c_66>,0,0,0,1498,"Bag-N-Seal Impulse - Cellophane Bag Sealer with Extra Heating Element & Teflon Sheet, 300mm",<a_193><b_19><c_2>,<a_66><b_31><c_78>,0,0,0,590,Mentadent Advance Whitening Refreshing Mint Bonus Pack Free Base & 2 Refills 5.25 OZ,<a_193><b_19><c_2>,<a_66><b_78><c_36>,0,0,0,150,Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)
1044,583,Marathon Universal Fit Pneumatic (Air Filled) Hand Truck / All Purpose Utility Tire on Wheel with Adapter Kit Included,other,2,<a_54><b_91><c_79>,<a_0><b_36><c_223>,0,0,0,1218,"POWERTEC 15505 White Aluminum Oxide Grinding Wheel, 8-Inch by 1-Inch, 5/8-Inch Arbor, 120 Grit",<a_87><b_54><c_195>,<a_193><b_5><c_106>,0,0,0,341,"Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack",<a_87><b_54><c_195>,<a_193><b_5><c_106>,0,0,0,341,"Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack"
1045,2752,"Gizmo Dorks 3mm (2.85mm) ABS Filament 1kg / 2.2lb for 3D Printers, Gray",3d_filament,1,<a_126><b_74><c_190>,<a_113><b_29><c_235>,0,0,0,2475,"Gizmo Dorks 3D Print Removal Tool, 5-inch Blade",<a_223><b_159><c_118>,<a_223><b_80><c_84>,0,0,0,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_159><c_118>,<a_223><b_86><c_176>,0,0,0,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm"
1046,3526,"Gizmo Dorks 3mm (2.85mm) ABS Filament 1kg / 2.2lb for 3D Printers, Green",3d_filament,1,<a_126><b_74><c_42>,<a_113><b_29><c_235>,0,0,1,2475,"Gizmo Dorks 3D Print Removal Tool, 5-inch Blade",<a_223><b_159><c_158>,<a_223><b_80><c_84>,0,0,0,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_159><c_158>,<a_223><b_86><c_176>,0,0,0,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm"
