variant,l1,l2,size,dominant_family,family_purity,brand_purity,family_counts,sample_titles
original,<a_193>,<b_239>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Deflecto Worm Drive Clamp, 3"" Diameter, Metal (MC325)"
original,<a_23>,<b_3>,1,gauge_meter,1.0,1.0,gauge_meter:1,Install Bay 3MBTT 3M T-Tap Connector 18/14 Gauge - 100 Pack (Blue)
original,<a_36>,<b_18>,1,gauge_meter,1.0,1.0,gauge_meter:1,"TS-836A Plug Power Meter Energy Voltage Amps Electricity Usage Monitor,Reduce Your Energy Costs"
original,<a_236>,<b_3>,1,gauge_meter,1.0,1.0,gauge_meter:1,Parts Express Nickel Plated Pin Switch w/Polycarb Plunger and Rubber Boot
original,<a_197>,<b_113>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Kerick Valve MA252 PVC Mini Float Valve, Tank Mount, Adjustable Arm, 1.5 gpm at 60 psi, 1/4"" Tube"
original,<a_17>,<b_0>,1,other,1.0,1.0,other:1,"ABN 180 Piece SAE Rubber Grommet Assortment 7/8&rdquo;, 5/8&rdquo;, 5/16&rdquo;, 7/16&rdquo;, 3/8&rdquo;, &frac14;&rdquo"
original,<a_229>,<b_184>,1,gauge_meter,1.0,1.0,gauge_meter:1,SEOH INOCULATING LOOP 3wire w/loop 8 handle 3pk
original,<a_14>,<b_172>,1,other,1.0,1.0,other:1,SEOH Plastic Square Weigh Boats Medium Dish 100pk
original,<a_15>,<b_151>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Industrial & Scientific"" />"
original,<a_173>,<b_202>,1,gauge_meter,1.0,1.0,gauge_meter:1,Dow Corning Vacuum Lubricant 5.3oz Tube
original,<a_14>,<b_215>,1,gauge_meter,1.0,1.0,gauge_meter:1,"6 Pack - 5-inch, 16x125mm Pyrex Glass Test Tubes with Screw Caps"
original,<a_14>,<b_90>,1,other,1.0,1.0,other:1,AmScope 50pc Pre-Cleaned Blank Ground Edge Glass Microscope Slides and 100pc Pre-Cleaned Square Glass Cover Slips Covers
original,<a_14>,<b_246>,1,other,1.0,1.0,other:1,"Heathrow Scientific HD15994G Black Cork Lined 100 Place Microscope Slide Box, 8.25"" Length x 7"" Width x 1.3"" Height"
original,<a_15>,<b_224>,2,gauge_meter,1.0,1.0,gauge_meter:2,"Industrial & Scientific"" /> || Industrial & Scientific"" />"
original,<a_42>,<b_177>,1,other,1.0,1.0,other:1,SEOH Clamp Three Finger Rubber Lined Jaws
original,<a_150>,<b_48>,4,other,1.0,0.5,other:4,"Acid Blend - 8 oz. || Wine Tannin - 1 oz. || Home Brew Ohio  Acid Blend, 2 oz. || SEOH Alcohol Lamp/Burner Flint Glass 120 Ml"
original,<a_14>,<b_81>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Brew in a Bag Straining Bag, 24"" x 26"
original,<a_94>,<b_235>,4,other,1.0,1.0,other:4,"250ml Graduated Cylinder, Borosilicate 3.3 Glass, Single Metric Scale, Karter Scientific 213I13 (Single) || 50ml Graduated Cylinder, Borosilicate 3.3 Glass, Single Metric Scale, Karter Scientific 213I11 (Single) || 100ml Graduated Cylinder, Borosilicate 3.3 Glass, Single Metric Scale, Karter Scientific 213I12 (Single) || 10ml Graduated Cylinder, Borosilicate 3.3 Glass, Single Metric Scale, Karter Scientific 213I10 (Single)"
original,<a_197>,<b_18>,2,gauge_meter,1.0,1.0,gauge_meter:2,"Continental ContiTech Fractional Horsepower V-Belt, 4L590, Cogged, 0.50"" Width, 0.31"" Height, 59"" Nominal Outside Length || Continental ContiTech Fractional Horsepower V-Belt, 4L440, Cogged, 0.50"" Width, 0.31"" Height, 44"" Nominal Outside Length"
original,<a_99>,<b_99>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,Bob Smith 206 Slow-Cure 9oz Epoxy
original,<a_36>,<b_188>,1,other,1.0,1.0,other:1,Signstek 2PCS P6100 100 MHz Oscilloscope Probe for Rigol Atten Owon Siglent
original,<a_236>,<b_51>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Uxcell a15032300ux0532 Potentiometer Volume Control Knob Cap with 100 Piece, Knurled Shaft 6 mm Diameter"
original,<a_15>,<b_97>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Keynice Digital Thermometer, Temperature Sensor USB Power Supply, Fahrenheit degree and Degrees Celsius color LCD Displa"
original,<a_104>,<b_165>,2,gauge_meter,1.0,0.5,gauge_meter:2,"General Tools 147 Digital Fractional Caliper with Extra-Large  LCD Screen, 3 Mode Display, 6-Inches || Capri Tools CP20003 Platinum Series Fractional Digital Caliper with Extra Large LCD Screen, 12-Inch"
original,<a_150>,<b_94>,3,fastener,0.6666666666666666,0.3333333333333333,fastener:2; other:1,Yeast Nutrient 1 lb. || Yeast Energizer - 1 oz. || Yeast Nutrient - 8 oz.
original,<a_150>,<b_81>,1,other,1.0,1.0,other:1,Home Brew Ohio 6382a Pectic Enzyme (powder) - 1 lb.
original,<a_30>,<b_46>,1,3d_filament,1.0,1.0,3d_filament:1,SainSmart 8-Channel Relay Module
original,<a_108>,<b_101>,3,gauge_meter,1.0,0.6666666666666666,gauge_meter:3,"Smith-Cooper International CV30L Series Brass Check Valve, Potable Water Service, 1"" NPT Female || Smith-Cooper International CV30 Series Brass Check Valve, 1-1/4"" NPT Female, Non-Potable Water Use Only || Duda Energy VCV-WOG1000-F075 Vertical Check Valve, 304 Stainless Steel, 3/4"" NPT Spring Loaded In-line Low Cracking Pres"
original,<a_173>,<b_116>,1,other,1.0,1.0,other:1,"Rust Bullet 856084000630 BSQ BlackShell Rust Preventative and Protective Coating Paint, 1 Quart Metal Can, Gloss Black"
original,<a_236>,<b_34>,1,other,1.0,1.0,other:1,Uxcell Foot Pedal Switch
original,<a_197>,<b_49>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"RapidFix UV Liquid Plastic Adhesive with UV Flashlight, 10 mL"
original,<a_99>,<b_13>,2,adhesive_epoxy,1.0,1.0,adhesive_epoxy:2,"Bob Smith Industries BSI-151H Insta-Set Super Glue Accelerator, 2 fl. oz. || Bob Smith Industries BSI-157H Maxi Cure/Insta-Set Combo Pack (3 oz. Combined)"
original,<a_228>,<b_118>,1,gauge_meter,1.0,1.0,gauge_meter:1,SOLOOP 328Pcs 8 Sizes Assortment 2:1 Heat Shrink Tube Tubing Sleeve Wrap Wire Kit Set
original,<a_71>,<b_100>,1,fastener,1.0,1.0,fastener:1,"Swordfish 31170 Lynch Pin Assortment Kit, 50 Piece"
original,<a_236>,<b_71>,2,gauge_meter,0.5,1.0,gauge_meter:1; connector_fitting:1,"Uxcell a14012000ux0224 Rubber Toggle Switch Boot Weatherproof Protector Cover, 10 Piece, 11 mm Thread Diameter || Uxcell a11090800ux0200 Key Lock on/off Switch Red Mushroom Push Button Station"
original,<a_107>,<b_239>,1,gauge_meter,1.0,1.0,gauge_meter:1,Chunshop WH5001 Celsius/Fahrenheit Digital Thermometer Temperature Meter Gauge C/F
original,<a_23>,<b_253>,2,other,1.0,0.5,other:2,"Ajax Scientific Battery Holder with Lead Wire, 1x AA Cell (Pack of 10) || Battery Holders, Clips & Contacts PCB PLSTIC BATT HLDR SMT 2 CELLS"
original,<a_165>,<b_150>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,Loctite 19269 7649 Primer N Activator
original,<a_236>,<b_230>,1,fastener,1.0,1.0,fastener:1,Uxcell Toggle Switch (10 Piece)
original,<a_30>,<b_127>,3,other,0.6666666666666666,0.3333333333333333,other:2; gauge_meter:1,STMicroelectronics UA741CN Operational Amplifier (Pack of 10) || 20 Pieces LM386N-1 LM386N LM386 Low Voltage Audio Power Amplifier || Texas Instruments LM358N LM358 Dual Operational Amplifier DIP8 1 Pack
original,<a_30>,<b_215>,2,other,1.0,1.0,other:2,"DIYmall 0.96"" Inch I2c IIC Serial 128x64 Oled LCD LED White Display Module for Arduino 51 Msp420 Stim32 SCR || DIYmall 0.96"" Inch Blue I2c IIC Serial 128x64 Oled LCD LED Display Module for Arduino 51 Msp420 Stim32 SCR"
original,<a_73>,<b_154>,1,other,1.0,1.0,other:1,10 pcs New A3144 A3144E OH3144E 3144 Hall Effect Sensor
original,<a_108>,<b_247>,2,other,0.5,0.5,other:1; gauge_meter:1,1 X Drilled Rubber Stopper #6.5 (Set of 3) || FE455 Rubber Stopper- Size 8- Drilled
original,<a_158>,<b_180>,2,3d_filament,1.0,1.0,3d_filament:2,"SainSmart DSO138 2.4"" TFT 1Msps Digital Oscilloscope Kit with DIY parts + Probe || SainSmart P4100 Universal 100:1 High Voltage Probe for Oscilloscopes for Rigol Atten Owon Siglent"
original,<a_73>,<b_164>,1,gauge_meter,1.0,1.0,gauge_meter:1,Vktech 10pcs 4x6cm Double Side Prototype PCB Universal Printed Circuit Board
original,<a_73>,<b_168>,1,other,1.0,1.0,other:1,5pcs 6x8cm Double-Side Prototype PCB Universal Printed Circuit Board
original,<a_159>,<b_251>,1,gauge_meter,1.0,1.0,gauge_meter:1,BIQU GT2 20Teeth 5mm Bore Aluminum Timing Belt Idler Pulley for 3D Printer 6mm Width Timing Belt (Pack of 5pcs)
original,<a_236>,<b_141>,1,fastener,1.0,1.0,fastener:1,Uxcell a13091600ux1160 1-5mm Capacitance Proximity Sensor Switch DC 6-36V 300mA (PNP NO-8M)
original,<a_158>,<b_170>,1,other,1.0,1.0,other:1,"3 PCS Mechanical End Stop with Wiring for CNC Machine or RepRap 3D printer, compatible with RAMPS"
original,<a_79>,<b_182>,2,other,1.0,1.0,other:2,Signswise 200x200mm 12V 220W Silicone Rubber Heating Heater for 3D Printer Heated Beds || Signswise 200x200mm 12v 150w Silicone Rubber Heating Heater for 3d Printer Heated Beds
original,<a_104>,<b_69>,1,gauge_meter,1.0,1.0,gauge_meter:1,Big Horn 19055 Figure 8 Caliper
original,<a_30>,<b_154>,1,gauge_meter,1.0,1.0,gauge_meter:1,SUNKEE DC 3V To 7KV 7000V High Voltage Generator Boost Step-up Power Module
original,<a_236>,<b_134>,1,other,1.0,1.0,other:1,SIEMENS WN2060U Non-Fused AC Disconnect
original,<a_108>,<b_217>,1,connector_fitting,1.0,1.0,connector_fitting:1,"PneumaticPlus Mini Brass Ball Valves, Male X Female, 600 CWP 150 WSP (1/8"" NPT)"
original,<a_108>,<b_107>,1,connector_fitting,1.0,1.0,connector_fitting:1,"Anderson Metals Brass Pipe Fitting, Barstock Street Tee, 1/8"" Female Pipe x 1/8"" Male Pipe x 1/8"" Female Pipe"
original,<a_108>,<b_187>,1,connector_fitting,1.0,1.0,connector_fitting:1,"Dixon 179-0606 Brass Hose Splicer Fitting, Tee, 3/8"" Hose ID Barbed"
original,<a_251>,<b_205>,1,other,1.0,1.0,other:1,CMS Magnetics Strong Neodymium Bar Magnets N45 2 Pieces 3 x 1/2 x 1/4&rdquo; w/ 2#6 Counter Sunk Holes
original,<a_108>,<b_215>,1,connector_fitting,1.0,1.0,connector_fitting:1,"Dixon Valve HHP2M Brass Fitting, Hex Head Plug, 1/4"" NPT Male"
original,<a_109>,<b_109>,1,other,1.0,1.0,other:1,Supco RCO810 3 n' 1 START Hard Start Kit
original,<a_73>,<b_100>,2,other,1.0,0.5,other:2,"Solderless Plug-in BreadBoard, 830 tie-points, 2 Power lanes, 200PTS, 16.5 x 5.4 x 0.85 cm by Haobase || Aketek 3x Solderless BreadBoard, 400 tie-points, 4 power rails, 3.3 x 2.1 x 0.3in (84 x 54 x 9mm)"
original,<a_236>,<b_92>,1,gauge_meter,1.0,1.0,gauge_meter:1,TOOGOO(R) 10 Pcs AC 125V 6A Amps ON/ON 2 Position DPDT Toggle Switch
original,<a_236>,<b_108>,2,connector_fitting,1.0,1.0,connector_fitting:2,Uxcell a11021800ux0120 Micro Limit Switch Long Straight Hinge Lever Arm SPDT Snap Action LOT || uxcell 10 Pcs G5T16-E1Z200A06 Miniature Micro Limit Switch Long Hinge Roller Lever Arm SPDT Snap Action LOT
original,<a_223>,<b_159>,11,3d_filament,1.0,1.0,3d_filament:11,"Gizmo Dorks 1.75mm PLA Filament 1kg / 2.2lb for 3D Printers, Black || Gizmo Dorks 1.75mm PLA Filament 1kg / 2.2lb for 3D Printers, Translucent Green || Gizmo Dorks 1.75mm PLA Filament 1kg / 2.2lb for 3D Printers, White || Gizmo Dorks 3mm (2.85mm) ABS Filament 1kg / 2.2lb for 3D Printers, Gray || Gizmo Dorks 1.75mm HIPS Filament 1kg / 2.2lb for 3D Printers, White"
original,<a_91>,<b_248>,2,other,1.0,0.5,other:2,Matter and Form MFS1V1 3D Scanner || AtmosFlare 3D Pen Set
original,<a_223>,<b_16>,1,3d_filament,1.0,1.0,3d_filament:1,"Filabot 910175 Taulman 910 Alloy, 1.75"" Filament Diameter, Natural"
original,<a_223>,<b_144>,12,3d_filament,1.0,1.0,3d_filament:12,"eSUN 1.75mm Black PLA 3D Printer filament 1kg Spool (2.2lbs), Black || eSUN 1.75mm Glass Watermelon Red PLA 3D Printer filament 1kg Spool (2.2lbs), Glass Red || eSUN 1.75mm Black PLA 3D Printer filament 1kg Spool (2.2lbs), Black || eSUN 1.75mm Orange PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Orange || eSUN 1.75mm Peak Green PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Peak Green/Light Green, Pantone 359C"
original,<a_79>,<b_185>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Ceramic Insulation 1"" x 12"" Piece Improves Performance of Your Hotend"
original,<a_211>,<b_55>,1,gauge_meter,1.0,1.0,gauge_meter:1,uxcell 901913-WYBCSX Dual Alligator Clip Banana Connector Multi Meter Test Lead
original,<a_42>,<b_158>,1,fastener,1.0,1.0,fastener:1,"Grip Rite PTN212S1, Grey"
original,<a_71>,<b_251>,2,gauge_meter,0.5,0.5,gauge_meter:1; other:1,"Loos Cableware MS20664C2 Stainless Steel Single Shank Ball for 1/16"" Diameter Wire Rope || Big Horn 11726PK 2-1/2-Inch Key Hose Clamp (2 Packs of 5)"
original,<a_68>,<b_156>,1,other,1.0,1.0,other:1,Dip and Grip Rubberized Plastic Coating- Black Coating
original,<a_211>,<b_30>,1,other,1.0,1.0,other:1,Extech TL807C Insulated Alligator Clips
original,<a_30>,<b_6>,1,other,1.0,1.0,other:1,RioRand&trade; Upgraded 6V-90V 15A DC Motor Pump Speed Controller
original,<a_210>,<b_136>,1,fastener,1.0,1.0,fastener:1,"Rubbermaid Commercial Products FG335100BRN Standard Bus/Utility Box, 7.125 Gal, Brown"
original,<a_211>,<b_8>,1,other,1.0,1.0,other:1,Alligator Test Lead Clip To Banana Plug Probe Cable 90cm
original,<a_73>,<b_158>,1,other,1.0,1.0,other:1,Uxcell a14052100ux1434 Lithium Battery Charging Board Charger Module
original,<a_73>,<b_160>,1,connector_fitting,1.0,1.0,connector_fitting:1,uxcell 10 Pcs 1x40 Pin 2.54mm Pitch Straight Single Row PCB Female Headers
original,<a_224>,<b_218>,3,fastener,1.0,0.3333333333333333,fastener:3,"Proimb 300pcs M2 M3 Nylon Hex Nuts Screws Spacers Stand-off Plastic Accessories Assortment White, Black || Rosiness 180Pcs M3 Nylon Hex Spacers Screw Nut Stand-off Plastic Accessories Assortment Black || Teenitor 120Pcs M3 Nylon Hex Spacers Screw Nut Stand-off Plastic Accessories Assortment White"
original,<a_14>,<b_218>,1,other,1.0,1.0,other:1,"United Scientific RSTPK4 Rubber Stopper, 2 to 8 Sizes Assortment, 2-Holes"
original,<a_67>,<b_73>,1,gauge_meter,1.0,1.0,gauge_meter:1,Baomain Red Female Insulated Spade Wire Connector Electrical Crimp Terminal 18-22 AWG 2.8 x 0.5mm 100 Pack
original,<a_224>,<b_226>,1,fastener,1.0,1.0,fastener:1,10pcs 20 Series Compatible Drop In Type M5 T Slot Nuts 10mmx6mmx4.5mm
original,<a_73>,<b_234>,1,other,1.0,1.0,other:1,Uxcell a14041800ux1143 25Pcs Double Sided Protoboard Prototyping Pcb Board 4cm x 6cm
original,<a_73>,<b_233>,1,gauge_meter,1.0,1.0,gauge_meter:1,Uxcell a12081600ux0477 12 mm Diameter 5 Piece DC 5V 2 Terminals Electronic Continuous Sound Buzzer
original,<a_180>,<b_51>,2,other,1.0,1.0,other:2,"Amlong Crystal 2.5"" Optical Glass Triangular Prism for Teaching Light Spectrum Physics and Photo Photography Prism, 60mm || Amlong Crystal 6"" Optical Glass Triangular Prism for Teaching Light Spectrum Physics and Photo Photography Prism, 150mm"
original,<a_17>,<b_129>,1,gauge_meter,1.0,1.0,gauge_meter:1,"O1 Tool Steel Round Rod, Polished Finish, Precision Ground, Annealed, Metric, 4 mm Diameter, 36"" Length"
original,<a_73>,<b_110>,2,gauge_meter,0.5,0.5,gauge_meter:1; other:1,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10 || Laser Head Diode Dot Module WL Red mini 650nm 6mm 5V 5mW 10PCS
original,<a_233>,<b_5>,1,tape,1.0,1.0,tape:1,UST Reflective Cut to Size Tape (8 pack)
original,<a_30>,<b_204>,1,other,1.0,1.0,other:1,JYE DSO 138 DIY KIT (13801K) Open Source
original,<a_44>,<b_218>,3,other,1.0,0.6666666666666666,other:3,"MedPride Powder-Free Nitrile Exam Gloves, Medium, Box/100 || Haylard Health Purple Nitrile Exam Gloves, Large, 100 Count || MedPride Powder-Free Nitrile Exam Gloves, Large, Box/100"
original,<a_23>,<b_142>,1,connector_fitting,1.0,1.0,connector_fitting:1,"Uxcell a09022500ux0047 RS232 to RS485 Communication Data Converter Adapter with a Terminal Board, 2.9"" Width, 5.6"" Lengt"
original,<a_236>,<b_154>,1,gauge_meter,1.0,1.0,gauge_meter:1,uxcell 5 Pieces ZP4510 Liquid Water Level Sensor Vertical Float Switches
original,<a_159>,<b_215>,1,other,1.0,1.0,other:1,Power Probe PPPP02 Yellow Probe for LS01
original,<a_229>,<b_166>,2,gauge_meter,0.5,0.5,gauge_meter:1; other:1,"General Hydroponics Ph 7.0 Calibration Solution - 8 Ounces, 1 bottle || Hydrion S/r Dispenser 0.0-6.0 Ph Range 96 - 15 Ft Roll w/ Color Chart/ Dispenser"
original,<a_150>,<b_26>,1,fastener,1.0,1.0,fastener:1,"Premium Vials B4702-12 Glass Vial with Screw Cap, 1 Dram Capacity, Amber (Pack of 12)"
original,<a_14>,<b_39>,1,gauge_meter,1.0,1.0,gauge_meter:1,BCW 1-T-QTR New Coin Tubes - Quarter
original,<a_228>,<b_85>,4,gauge_meter,1.0,1.0,gauge_meter:4,"Bare Copper Wire, Bright, 14 AWG, 0.064"" Diameter, 80' Length (Pack of 1) || Bare Copper Wire, Bright, 10 AWG, 0.1"" Diameter, 32' Length (Pack of 1) || Bare Copper Wire, Bright, 12 AWG, 0.08"" Diameter, 50' Length (Pack of 1) || Bare Copper Wire, Bright, 16 AWG, 0.05"" Diameter, 125' Length (Pack of 1)"
original,<a_14>,<b_169>,1,other,1.0,1.0,other:1,"Karter Scientific 211Z3 Standard Microscope Cover Slip, 1 Thick, 22x22mm (Pack of 200)"
original,<a_91>,<b_29>,2,3d_filament,1.0,0.5,3d_filament:2,Kamo 5PCS 3D Printer 0.4mm Extruder Brass Nozzle Print Head for MK8 1.75mm ABS PLA Printer || BIQU MK10 M7 0.4mm Extruder Brass Nozzle Print Head for Makerbot 2 RepRap 1.75mm Filament 3D Printer (Pack of 5pcs)
original,<a_107>,<b_73>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Fluke 62 MAX Infrared Thermometer, AA Battery, -20 to +932 Degree F Range with a NIST-Traceable Calibration Certificate "
original,<a_71>,<b_61>,1,gauge_meter,1.0,1.0,gauge_meter:1,"10-PC 5"" S HOOK WITH PVC COATING"
original,<a_44>,<b_97>,1,other,1.0,1.0,other:1,Sharps Container Biohazard Needle Disposal 1 Qt Size - 2 Pack
original,<a_158>,<b_78>,1,other,1.0,1.0,other:1,FAMI 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 2132003mm
original,<a_170>,<b_171>,1,other,1.0,1.0,other:1,"PrimeTrendz 8"" (Inch) Impulse Heat Sealer - Cellophane Bag Sealer."
original,<a_73>,<b_136>,2,gauge_meter,1.0,0.5,gauge_meter:2,10K Ohm potentiometer potential+black control Knob || Saliency 3296 Potentiometer Assorted Kit Variable Resistor 12value 60pcs with adjuster
original,<a_68>,<b_25>,4,tape,1.0,0.25,tape:4,"Dritz 651 Reflective Tape, Gray, 1 in x 60in || Reflexite REF-DB Retroreflective V92 Daybright Tape: 1 in. x 15 ft. (Silver-White) by Reflexite || Oralite (Reflexite) V92-DB-COLORS Microprismatic Retroreflective Conspicuity Tape: 2 in. x 30 ft. (Silver-White) || Red White Honeycombo reflective tape 2""X25'-Waterproof self-adhesive trailer reflector tape-reflective tape for trucks,t"
original,<a_104>,<b_175>,1,tape,1.0,1.0,tape:1,CyberTech Reflective Tape for Optical and Laser Non-Contact Digital Photo Tachometers Tach RPM- 10 strips
original,<a_30>,<b_97>,1,other,1.0,1.0,other:1,"RioRand LCD Module for Arduino 20 x 4, White on Blue"
original,<a_202>,<b_40>,1,tape,1.0,1.0,tape:1,"Cambridge Electrical Tape Black 3/4 Inch By 66 Feet Per Roll, 6 Rolls Professional Grade, UL Listed"
original,<a_104>,<b_7>,1,gauge_meter,1.0,1.0,gauge_meter:1,"iGaging 100-D68 Caliper Depth Base T-Bar Attachment for Dial/Digital/Vernier Calipers, 4"", 6"", 8"", 12"
original,<a_224>,<b_79>,1,fastener,1.0,1.0,fastener:1,"Grip Rite Prime Guard MAXS62713 T-25 Star Type 17 Point Stainless Steel Deck Screw, 10X3-Inch, 1-lb, Pack of 68"
original,<a_193>,<b_172>,2,other,1.0,1.0,other:2,"Dremel 445 1/2"" 240 grit sanding band, 6 Pack || Dremel 446 1/4"" 240 grit sanding bands, 6 Pack"
original,<a_251>,<b_39>,1,gauge_meter,1.0,1.0,gauge_meter:1,"464 Brass Round Rod, Unpolished (Mill) Finish, H02 Temper, ASTM B21, 9/16"" Diameter, 12"" Length"
original,<a_71>,<b_177>,1,other,1.0,1.0,other:1,"Ozark Trail TT-57 Xi-26-D 76064P, Utility Strap With Quick-Release Buckle, 72"" L, Black, 4 Piece"
original,<a_107>,<b_81>,2,gauge_meter,1.0,1.0,gauge_meter:2,Ade Advanced Optics Anti-F Fahrenheit ATC Glycol Antifreeze/Battery Fluid Refractometer || Ade Advanced Optics aaogabf100atc Fahrenheit ATC Glycol Antifreeze/battery Fluid Refractometer
original,<a_73>,<b_108>,3,3d_filament,0.3333333333333333,1.0,3d_filament:1; connector_fitting:1; adhesive_epoxy:1,Phantom YoYo 170 Points Mini Breadboard for Arduino Proto Shield (6 PCS) || Phantom YoYo Arduino compatible Prototyping Board PCB Bare Board Universal Extension Boardproto Screw Shield || Phantom YoYo Arduino ProtoShield prototype expansion board including mini bread board
original,<a_236>,<b_223>,1,gauge_meter,1.0,1.0,gauge_meter:1,Geeetech Infrared proximity switch module compatible with Arduino/Iduino
original,<a_202>,<b_242>,1,tape,1.0,1.0,tape:1,"Nashua 322 Multipurpose Foil Tape, 3.2 mil Thick, 9 m Length, 48 mm Width, Aluminum"
original,<a_87>,<b_105>,1,other,1.0,1.0,other:1,"3"" X 1-1/4"" Swivel Casters Red Polyurethane Wheel Total Lock Brake 300lb Each (4)"
original,<a_223>,<b_143>,1,3d_filament,1.0,1.0,3d_filament:1,"Filabot TCBL1 Taulman Clear t-glase Filament, 1.75 mm, Black"
original,<a_52>,<b_112>,1,other,1.0,1.0,other:1,TEMO 10 inch (25cm) long Diamond Coated FLAT FILE grit 60 coarse
original,<a_206>,<b_111>,1,other,1.0,1.0,other:1,Lever Lock
original,<a_158>,<b_112>,1,gauge_meter,1.0,1.0,gauge_meter:1,SWR / Power METER for VHF / UHF Ham Radio 120 - 500 MHz 150 Watt - Workman Model 104
original,<a_236>,<b_58>,2,fastener,1.0,1.0,fastener:2,55pcs 6 Pin DPDT Self-locking Power Micro Push Button Switches 7mmx7mm || 100 Pcs 6 x 6mm x 9.5mm PCB Momentary Tactile Tact Push Button Switch 4 Pin DIP
original,<a_36>,<b_248>,1,other,1.0,1.0,other:1,"Siglent SDG1025 Function/Arbitrary Waveform Generator, 25MHz, 125MSa/s Sample Rate"
original,<a_224>,<b_213>,1,fastener,1.0,1.0,fastener:1,Lehigh 5/16-9 x 3-1/4 inch Stainless Steel Screw Eyes (6 Pack)
original,<a_87>,<b_46>,1,other,1.0,1.0,other:1,"Fulton WS20HD0600 Heavy Duty Trailer Winch Strap with Hook 2"" x 20'"
original,<a_193>,<b_193>,1,connector_fitting,1.0,1.0,connector_fitting:1,"SE RFW16100 1-1/2"" Reinforced Cut off Wheel with 1/16"" Arbor (100 Count)"
original,<a_228>,<b_245>,3,gauge_meter,0.6666666666666666,1.0,gauge_meter:2; connector_fitting:1,Uxcell s14100400am3045 1 Meter 50mm Dia Ratio 2:1 Heat Shrinkable Shrinking Tube Black (Pack of 1) || Uxcell a12080700ux0467 Ratio 2:1 50mm Dia Clear Polyolefin Heat Shrinkable Tube 2M 6.6Ft || Uxcell a11110900ux0090 3 Meters 25mm Polyolefin Heat Shrinkable Tube Shrinking Tubing
