idx,item_id,family,title,brand,target_sid,target_l1,target_l1_size,target_l1_purity,target_l1_top_family,target_family_is_l1_top,target_l1_size_bin,target_l1_purity_bin,l1_rank,l12_rank,exact_rank,hit10,l1_in_top10,l1_in_top50,pred1_sid,pred1_l1,pred1_l1_size,pred1_l1_purity,pred1_l1_top_family,pred1_item_id,pred1_family,pred1_title,top10_unique_l1,top10_has_same_family_bucket,top10_has_same_top_family,top10_pred_l1s
302,513,other,"Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply",Kimberly-Clark Professional,<a_145><b_210><c_226>,<a_145>,19,0.8947368421052632,other,True,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_122><b_50><c_61>,<a_122>,26,1.0,tape,975,tape,"X-Treme Tape TPE-XZLB Silicone Rubber Self Fusing Tape, 1"" x 10', Triangular, Black",4,1,0,<a_122> <a_122> <a_122> <a_122> <a_122> <a_81> <a_122> <a_122> <a_0> <a_89>
303,513,other,"Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply",Kimberly-Clark Professional,<a_145><b_210><c_226>,<a_145>,19,0.8947368421052632,other,True,11-20,0.75-0.9,1,1,1,1,1,1,<a_145><b_210><c_226>,<a_145>,19,0.8947368421052632,other,513,other,"Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply",6,1,1,<a_145> <a_1> <a_145> <a_172> <a_145> <a_81> <a_122> <a_18> <a_172> <a_145>
304,54,metadata_placeholder,"Industrial & Scientific"" />",Dykem,<a_238><b_241><c_60>,<a_238>,19,1.0,metadata_placeholder,True,11-20,>=0.9,3,3,3,1,1,1,<a_14><b_42><c_76>,<a_14>,24,0.6666666666666666,other,1141,other,"Anytime Tools 5 Piece 3/8"" MINI LATHE INDEXABLE CARBIDE INSERT TOOL BIT SET",4,1,1,<a_14> <a_14> <a_238> <a_14> <a_14> <a_14> <a_57> <a_57> <a_160> <a_14>
305,1163,other,"AUTOTOOLHOME 1/8"" 3/16"" 1/4"" 5/16"" 3/8"" 1/2""high Speed Steel HSS 4 Flute Straight End Mill Cutter Set of 6",AUTOTOOLHOME,<a_57><b_59><c_241>,<a_57>,25,0.8,other,True,21-50,0.75-0.9,19,9999,9999,0,0,1,<a_14><b_42><c_76>,<a_14>,24,0.6666666666666666,other,1141,other,"Anytime Tools 5 Piece 3/8"" MINI LATHE INDEXABLE CARBIDE INSERT TOOL BIT SET",6,1,1,<a_14> <a_14> <a_14> <a_191> <a_26> <a_238> <a_14> <a_160> <a_14> <a_189>
306,105,other,Mist Coolant Lubrication Spray System For 8mm Air Pipe CNC Lathe Milling Drill,Bleiou,<a_191><b_243><c_52>,<a_191>,20,1.0,other,True,11-20,>=0.9,5,9999,9999,0,1,1,<a_14><b_42><c_76>,<a_14>,24,0.6666666666666666,other,1141,other,"Anytime Tools 5 Piece 3/8"" MINI LATHE INDEXABLE CARBIDE INSERT TOOL BIT SET",6,1,1,<a_14> <a_57> <a_238> <a_14> <a_191> <a_14> <a_26> <a_14> <a_14> <a_189>
307,3009,other,Yosoo 5Pcs HSS CNC Lathe Straight Shank 4 Flute End Mill Cutter Drill Bit Tool 4/6/8/10/12mm,Yosoo,<a_57><b_139><c_105>,<a_57>,25,0.8,other,True,21-50,0.75-0.9,18,32,32,0,0,1,<a_191><b_243><c_52>,<a_191>,20,1.0,other,105,other,Mist Coolant Lubrication Spray System For 8mm Air Pipe CNC Lathe Milling Drill,6,1,1,<a_191> <a_14> <a_238> <a_191> <a_191> <a_160> <a_191> <a_101> <a_14> <a_26>
308,2872,other,Install Bay Heat Shrink Tubing 3M 1/2 Inch 8G - 4 Feet,Install Bay,<a_5><b_22><c_132>,<a_5>,21,0.9047619047619048,other,True,21-50,>=0.9,35,47,47,0,0,1,<a_191><b_199><c_125>,<a_191>,20,1.0,other,457,other,CRC 03400 16oz Truetap Cutting Fluid Heavy Duty Bottle,6,1,1,<a_191> <a_191> <a_191> <a_101> <a_122> <a_18> <a_191> <a_143> <a_242> <a_122>
309,2043,other,"EFIXTK 3PCS Mini Solderless Breadboard,400 Ties Clear Circuit PCB Board Kit for Proto Shield Circboard Prototyping",EFIXTK,<a_105><b_177><c_58>,<a_105>,16,0.75,other,True,11-20,0.75-0.9,5,39,9999,0,1,1,<a_170><b_18><c_169>,<a_170>,20,0.95,other,734,other,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",6,1,1,<a_170> <a_170> <a_130> <a_170> <a_105> <a_170> <a_106> <a_210> <a_106> <a_253>
310,714,other,Shop-Vac 9067200 Type I 10-14-Gallon High Efficiency Disposable Collection Filter Bag 2-Pack,Shop-Vac,<a_121><b_124><c_126>,<a_121>,23,0.8260869565217391,other,True,21-50,0.75-0.9,9999,9999,9999,0,0,0,<a_85><b_57><c_212>,<a_85>,38,0.868421052631579,gauge_meter,357,gauge_meter,"PORTER-CABLE PNS18050 1/2-Inch, 18 Gauge Narrow Crown (1/4-Inch) Staple (5000-Pack),PORTER-CABLE,PNS18050"" />",6,1,1,<a_85> <a_160> <a_99> <a_81> <a_99> <a_85> <a_81> <a_251> <a_74> <a_99>
311,675,adhesive_epoxy,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,J-B Weld,<a_89><b_146><c_8>,<a_89>,16,1.0,adhesive_epoxy,True,11-20,>=0.9,27,27,27,0,0,1,<a_122><b_50><c_142>,<a_122>,26,1.0,tape,950,tape,"X-Treme Tape TPE-XZLCLR Silicone Rubber Self Fusing Tape, 1"" x 10', Triangular, Clear",4,1,1,<a_122> <a_122> <a_122> <a_122> <a_122> <a_122> <a_122> <a_71> <a_53> <a_81>
312,3407,other,SEOH Beaker 3000ml Borosilicate Glass,SEOH,<a_140><b_170><c_23>,<a_140>,41,0.975609756097561,other,True,21-50,>=0.9,21,9999,9999,0,0,1,<a_73><b_71><c_0>,<a_73>,25,0.8,other,2323,other,10 Pack - 20x150mm Pyrex Glass Test Tubes with Rubber Stoppers New,5,1,1,<a_73> <a_83> <a_73> <a_186> <a_73> <a_73> <a_101> <a_215> <a_73> <a_83>
313,1523,other,"WEN 73004 500 lb Capacity Service Cart, X-Large",WEN,<a_214><b_160><c_83>,<a_214>,17,0.9411764705882353,other,True,11-20,>=0.9,9999,9999,9999,0,0,0,<a_31><b_54><c_60>,<a_31>,18,0.5555555555555556,other,2938,ventilation_fan,"VenTech VT DUCT-6 VTD625 Aluminum Duct for Ventilation Ducting, 6''",6,1,1,<a_31> <a_160> <a_31> <a_183> <a_183> <a_225> <a_1> <a_183> <a_186> <a_183>
314,3532,gauge_meter,Mercurry 10 Meters GT2 timing belt width 6mm Fit for RepRap Mendel Rostock Prusa GT2-6mm Belt,Mercurry,<a_249><b_186><c_48>,<a_249>,14,0.5,other,False,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_120><b_18><c_136>,<a_120>,26,0.7692307692307693,other,1205,other,"PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length",4,0,0,<a_120> <a_165> <a_165> <a_165> <a_115> <a_165> <a_165> <a_165> <a_165> <a_209>
315,656,other,Uni-T B4Q094 UT210E True RMS AC/DC Current Mini Clamp M W Capacitance Tester,UNI-T,<a_161><b_13><c_37>,<a_161>,19,0.7894736842105263,other,True,11-20,0.75-0.9,14,14,14,0,0,1,<a_101><b_91><c_89>,<a_101>,14,0.5,gauge_meter,145,other,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing",7,1,1,<a_101> <a_202> <a_195> <a_195> <a_81> <a_154> <a_170> <a_195> <a_68> <a_202>
316,881,other,"Cast Acrylic Sheet, Clear, 12"" x 12"" x 0.118"" Size",Small Parts,<a_76><b_3><c_30>,<a_76>,16,0.6875,other,True,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_103><b_173><c_88>,<a_103>,34,0.9705882352941176,connector_fitting,1033,connector_fitting,SOLOOP 50pcs Female & Male Fully Insulated Wire Terminals Connector Nylon Spade Connectors Blue,5,1,1,<a_103> <a_52> <a_52> <a_103> <a_103> <a_242> <a_81> <a_5> <a_103> <a_103>
317,3441,fastener,TOPINSTOCK 2020 Drop in Post Assembly M4 T-nut for 20 x 20 Aluminum Extrusion Pack of 100,TOPINSTOCK,<a_111><b_205><c_35>,<a_111>,14,0.5714285714285714,fastener,True,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_81><b_152><c_61>,<a_81>,21,0.7619047619047619,gauge_meter,338,gauge_meter,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",6,0,0,<a_81> <a_120> <a_67> <a_122> <a_67> <a_81> <a_52> <a_122> <a_5> <a_5>
318,163,other,"Pratt PRA0017 100% Recycled Corrugated Cardboard Box, 8"" Length x 6"" Width x 6"" Height, Kraft",Pratt,<a_6><b_99><c_106>,<a_6>,12,0.8333333333333334,other,True,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_209><b_115><c_139>,<a_209>,36,1.0,3d_filament,162,3d_filament,"USAFilament 9800429 ABS 3D Printing Filament, 2.2 lb, 1.75 mm, White Spool",6,1,1,<a_209> <a_170> <a_142> <a_142> <a_209> <a_142> <a_142> <a_160> <a_123> <a_101>
319,164,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green",HATCHBOX,<a_209><b_106><c_122>,<a_209>,36,1.0,3d_filament,True,21-50,>=0.9,17,34,9999,0,0,1,<a_101><b_91><c_89>,<a_101>,14,0.5,gauge_meter,145,other,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing",6,1,1,<a_101> <a_123> <a_160> <a_170> <a_142> <a_105> <a_142> <a_142> <a_142> <a_142>
320,760,gauge_meter,Sun Company 201-F Lev-o-gage Inclinometer and Tilt Gauge,Sun Company,<a_160><b_47><c_67>,<a_160>,14,0.6428571428571429,other,False,11-20,0.5-0.75,4,9999,9999,0,1,1,<a_2><b_240><c_240>,<a_2>,13,1.0,other,570,other,Bissell 9595A CleanView Bagless Vacuum with OnePass,9,1,1,<a_2> <a_54> <a_208> <a_160> <a_232> <a_208> <a_190> <a_32> <a_71> <a_81>
321,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",AcuRite,<a_160><b_8><c_0>,<a_160>,14,0.6428571428571429,other,False,11-20,0.5-0.75,9,9,9,1,1,1,<a_199><b_102><c_1>,<a_199>,22,0.7727272727272727,connector_fitting,521,connector_fitting,"Gardner Bender 19-001 WireGard Screw-On Wire Connectors, 22-16 AWG, Electrical Wire Nut, 14 pk, Grey",8,1,1,<a_199> <a_199> <a_81> <a_236> <a_2> <a_23> <a_226> <a_2> <a_160> <a_201>
322,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",AcuRite,<a_160><b_8><c_0>,<a_160>,14,0.6428571428571429,other,False,11-20,0.5-0.75,3,3,3,1,1,1,<a_199><b_102><c_1>,<a_199>,22,0.7727272727272727,connector_fitting,521,connector_fitting,"Gardner Bender 19-001 WireGard Screw-On Wire Connectors, 22-16 AWG, Electrical Wire Nut, 14 pk, Grey",8,1,0,<a_199> <a_199> <a_160> <a_23> <a_2> <a_208> <a_2> <a_226> <a_107> <a_191>
323,724,tape,"Duck Brand EZ Start Packing Tape With Dispenser, 1.88 Inch x 22.2 Yard, Clear, 1 Roll (393185)",Duck,<a_236><b_171><c_12>,<a_236>,39,0.9743589743589743,tape,True,21-50,>=0.9,9999,9999,9999,0,0,0,<a_23><b_49><c_113>,<a_23>,13,0.5384615384615384,adhesive_epoxy,1941,other,"Red Devil 077020 Lifetime Ultra Premium Elastomeric Acrylic Latex Sealant, 10.1-Ounce, Almond",6,1,0,<a_23> <a_66> <a_240> <a_66> <a_240> <a_240> <a_114> <a_19> <a_66> <a_218>
324,3202,other,"XiKe 30012X (300 Qty) 1/2"" Steel Balls, Slingshot Ammo Steel shot - G100",XiKe,<a_108><b_148><c_20>,<a_108>,15,0.7333333333333333,other,True,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_191><b_120><c_41>,<a_191>,20,1.0,other,1182,other,"Super Lube 51004 Synthetic Oil with PTFE, High Viscosity, 4 oz Bottle",6,1,1,<a_191> <a_89> <a_160> <a_191> <a_81> <a_191> <a_129> <a_122> <a_89> <a_191>
325,2671,other,"Gardner Bender GHG-1538 5PK 3/8"" Grommet, Black",Gardner Bender,<a_233><b_118><c_83>,<a_233>,17,0.6470588235294118,connector_fitting,False,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_170><b_18><c_169>,<a_170>,20,0.95,other,734,other,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",7,1,1,<a_170> <a_222> <a_242> <a_170> <a_154> <a_222> <a_101> <a_120> <a_189> <a_222>
326,3209,connector_fitting,Ancor Heat Shrink Ring Terminals,Ancor,<a_82><b_37><c_0>,<a_82>,37,0.43243243243243246,tape,False,21-50,<0.5,9999,9999,9999,0,0,0,<a_222><b_129><c_22>,<a_222>,44,1.0,connector_fitting,800,connector_fitting,"Anderson Metals 57001-0402 Brass Hose Fitting, Adapter, 1/4"" Barb x 1/8"" NPT Male Pipe",6,1,1,<a_222> <a_222> <a_222> <a_170> <a_242> <a_189> <a_120> <a_81> <a_222> <a_222>
327,3210,connector_fitting,Ancor Heat Shrink Ring Terminals,Ancor,<a_82><b_37><c_0>,<a_82>,37,0.43243243243243246,tape,False,21-50,<0.5,1,1,1,1,1,1,<a_82><b_37><c_0>,<a_82>,37,0.43243243243243246,tape,3209,connector_fitting,Ancor Heat Shrink Ring Terminals,7,1,1,<a_82> <a_120> <a_222> <a_170> <a_170> <a_5> <a_222> <a_98> <a_143> <a_5>
328,1152,other,"Irwin Tools 2629- 3 Piece High Carbon Steel- Tap 5/16"" - 24 NF",Irwin Tools,<a_14><b_57><c_78>,<a_14>,24,0.6666666666666666,other,True,21-50,0.5-0.75,9999,9999,9999,0,0,0,<a_82><b_37><c_0>,<a_82>,37,0.43243243243243246,tape,3209,connector_fitting,Ancor Heat Shrink Ring Terminals,6,1,1,<a_82> <a_5> <a_222> <a_5> <a_170> <a_5> <a_233> <a_5> <a_101> <a_170>
329,1931,other,MALIDA 1/4 inch OD Tube push fit straight quick connect for water purifiers (10 pack),Malida,<a_211><b_44><c_245>,<a_211>,39,0.8461538461538461,connector_fitting,False,21-50,0.75-0.9,9999,9999,9999,0,0,0,<a_172><b_63><c_201>,<a_172>,24,1.0,other,283,other,Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX,6,1,1,<a_172> <a_172> <a_172> <a_122> <a_160> <a_172> <a_225> <a_172> <a_104> <a_194>
330,2672,other,"JB Industries DVO-24 Bottle of Black Gold Vacuum Pump Oil, 1 gallon - GIDDS-2463009",JB Industries,<a_31><b_162><c_6>,<a_31>,18,0.5555555555555556,other,True,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_48><b_110><c_126>,<a_48>,7,0.8571428571428571,other,2219,other,Gorilla Supply 50 Thermal Paper Rolls 2-1/4 X 50 Verifone Vx520 Ingenico ICT220 ICT250 FD400 50/CS,8,1,1,<a_48> <a_186> <a_81> <a_160> <a_48> <a_83> <a_172> <a_183> <a_214> <a_172>
331,1764,other,SIEMENS WN2060U Non-Fused AC Disconnect,Siemens,<a_112><b_173><c_246>,<a_112>,11,0.45454545454545453,connector_fitting,False,11-20,<0.5,11,9999,9999,0,0,1,<a_163><b_54><c_113>,<a_163>,19,0.7894736842105263,other,152,connector_fitting,"Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)",7,1,1,<a_163> <a_222> <a_25> <a_163> <a_160> <a_222> <a_233> <a_67> <a_173> <a_222>
332,294,other,Graham Conderser Kit,MHB,<a_178><b_10><c_10>,<a_178>,13,0.5384615384615384,3d_filament,False,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_140><b_76><c_251>,<a_140>,41,0.975609756097561,other,824,other,"213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml",4,1,1,<a_140> <a_59> <a_59> <a_73> <a_140> <a_62> <a_140> <a_59> <a_140> <a_140>
333,2734,3d_filament,Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs),Inland,<a_165><b_239><c_52>,<a_165>,58,0.9655172413793104,3d_filament,True,51-100,>=0.9,1,10,41,0,1,1,<a_165><b_18><c_6>,<a_165>,58,0.9655172413793104,3d_filament,2739,3d_filament,1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3,1,1,<a_165> <a_165> <a_209> <a_142> <a_165> <a_142> <a_142> <a_142> <a_165> <a_165>
334,2736,3d_filament,Signswise 2 Pack 5mm 40T Extruder Driver Feeder Gear Bore for Makerbot Mk7 Mk8 3D Printer,Signswise,<a_108><b_1><c_181>,<a_108>,15,0.7333333333333333,other,False,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_12><b_251><c_88>,<a_12>,33,0.7272727272727273,gauge_meter,3055,other,TEMCo 18 AWG Copper Magnet Wire - 4 oz 50 ft 200&deg;C Magnetic Coil Winding,4,1,0,<a_12> <a_206> <a_12> <a_12> <a_12> <a_242> <a_12> <a_170> <a_12> <a_12>
335,1758,3d_filament,Signswise 200x200mm 12V 220W Silicone Rubber Heating Heater for 3D Printer Heated Beds,Signswise,<a_179><b_44><c_51>,<a_179>,10,0.6,other,False,<=10,0.5-0.75,9999,9999,9999,0,0,0,<a_142><b_66><c_205>,<a_142>,77,0.987012987012987,3d_filament,2544,3d_filament,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",5,1,1,<a_142> <a_123> <a_142> <a_142> <a_142> <a_142> <a_123> <a_105> <a_168> <a_209>
336,1640,gauge_meter,"MakerBeam Regular Starter Kit Black anodized including beams (10x10mm in diameter), brackets, nuts and bolts",MakerBeam,<a_98><b_226><c_218>,<a_98>,13,0.6923076923076923,other,False,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_142><b_66><c_205>,<a_142>,77,0.987012987012987,3d_filament,2544,3d_filament,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",5,0,0,<a_142> <a_123> <a_165> <a_223> <a_142> <a_142> <a_209> <a_123> <a_165> <a_209>
337,628,ventilation_fan,WD-40 Multi-Use Product - Multi-Purpose Lubricant with EZ-REACH Flexible Straw. 14.4 oz. (6 Pack),WD-40,<a_18><b_238><c_74>,<a_18>,18,0.7777777777777778,other,False,11-20,0.75-0.9,15,9999,9999,0,0,1,<a_175><b_168><c_108>,<a_175>,9,0.5555555555555556,other,45,adhesive_epoxy,"Permatex 80050 Clear RTV Silicone Adhesive Sealant, 3 oz",7,0,0,<a_175> <a_21> <a_160> <a_122> <a_122> <a_81> <a_2> <a_109> <a_122> <a_122>
338,629,connector_fitting,Ginsco 200pcs 3 Size Heat Shrink Butt Connectors Kit Electrical Insulated Wire Terminal 10-22 AWG Set,Ginsco,<a_199><b_177><c_140>,<a_199>,22,0.7727272727272727,connector_fitting,True,21-50,0.75-0.9,9999,9999,9999,0,0,0,<a_160><b_8><c_0>,<a_160>,14,0.6428571428571429,other,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",7,0,0,<a_160> <a_175> <a_18> <a_81> <a_18> <a_208> <a_18> <a_191> <a_191> <a_21>
339,630,other,Bellows Hand Duster BHD001 by Anteater,Anteater,<a_195><b_182><c_34>,<a_195>,18,1.0,other,True,11-20,>=0.9,9999,9999,9999,0,0,0,<a_199><b_177><c_140>,<a_199>,22,0.7727272727272727,connector_fitting,629,connector_fitting,Ginsco 200pcs 3 Size Heat Shrink Butt Connectors Kit Electrical Insulated Wire Terminal 10-22 AWG Set,8,1,1,<a_199> <a_199> <a_18> <a_81> <a_201> <a_160> <a_23> <a_199> <a_82> <a_63>
340,2881,connector_fitting,yueton 10 Pcs AC 125V 6A Amps ON/ON 6 Terminals 2 Position DPDT Toggle Switch,yueton,<a_30><b_225><c_148>,<a_30>,17,0.7058823529411765,other,False,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_170><b_18><c_169>,<a_170>,20,0.95,other,734,other,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",5,1,1,<a_170> <a_130> <a_170> <a_112> <a_112> <a_170> <a_106> <a_170> <a_227> <a_227>
341,2757,fastener,Self Drilling Drywall Plastic Anchors with Screws Kit,Toofix,<a_240><b_120><c_192>,<a_240>,26,0.38461538461538464,other,False,21-50,<0.5,9999,9999,9999,0,0,0,<a_236><b_125><c_203>,<a_236>,39,0.9743589743589743,tape,77,tape,"Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)",7,1,1,<a_236> <a_160> <a_53> <a_143> <a_122> <a_53> <a_242> <a_122> <a_89> <a_236>
342,225,connector_fitting,"Anderson Metals Brass Hose Fitting, Connector, 5/16"" Barb x 3/8"" Male Pipe",Anderson Metals,<a_222><b_220><c_29>,<a_222>,44,1.0,connector_fitting,True,21-50,>=0.9,9999,9999,9999,0,0,0,<a_160><b_8><c_0>,<a_160>,14,0.6428571428571429,other,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",7,0,0,<a_160> <a_31> <a_31> <a_31> <a_183> <a_225> <a_31> <a_196> <a_119> <a_186>
343,226,connector_fitting,"Anderson Metals Brass Hose Fitting, Connector, 3/4"" Barb x 3/4"" Male Pipe",Anderson Metals,<a_222><b_129><c_84>,<a_222>,44,1.0,connector_fitting,True,21-50,>=0.9,2,2,6,1,1,1,<a_160><b_8><c_0>,<a_160>,14,0.6428571428571429,other,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",3,1,1,<a_160> <a_222> <a_31> <a_222> <a_222> <a_222> <a_222> <a_222> <a_31> <a_222>
344,854,gauge_meter,"Watts SVIG10 Pre-Cut 1/2-Inch Diameter by 3/8-Inch Clear Vinyl Tubing, 10-Foot Length",Watts,<a_17><b_5><c_139>,<a_17>,15,0.5333333333333333,other,False,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_240><b_87><c_66>,<a_240>,26,0.38461538461538464,other,2937,fastener,Pro Magnets Neodymium Round Base Magnet with 20mm Mounting Screws (3-Pieces),6,1,1,<a_240> <a_89> <a_240> <a_81> <a_89> <a_67> <a_67> <a_191> <a_93> <a_89>
345,1286,other,Accessbuy 180-Piece Rubber Grommet Shop Assortment,Industrial Tools,<a_201><b_134><c_144>,<a_201>,19,0.9473684210526315,other,True,11-20,>=0.9,9999,9999,9999,0,0,0,<a_89><b_146><c_8>,<a_89>,16,1.0,adhesive_epoxy,675,adhesive_epoxy,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,7,1,1,<a_89> <a_222> <a_81> <a_17> <a_89> <a_67> <a_89> <a_240> <a_122> <a_240>
346,1128,adhesive_epoxy,Loctite Heavy Duty Epoxy Quick Set 8-Fluid Ounce Bottle (1365736),Loctite,<a_22><b_12><c_25>,<a_22>,17,0.5294117647058824,adhesive_epoxy,True,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_222><b_122><c_132>,<a_222>,44,1.0,connector_fitting,101,connector_fitting,"Stainless Steel 304/304L Pipe Fitting, Nipple, Schedule 40 Welded, 4"" X 6"" NPT Male by Merit Brass",6,1,1,<a_222> <a_89> <a_89> <a_122> <a_233> <a_143> <a_143> <a_222> <a_222> <a_0>
347,56,other,"RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)",RhinoGear,<a_92><b_103><c_11>,<a_92>,20,0.95,other,True,11-20,>=0.9,9999,9999,9999,0,0,0,<a_89><b_146><c_8>,<a_89>,16,1.0,adhesive_epoxy,675,adhesive_epoxy,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,8,1,1,<a_89> <a_222> <a_17> <a_122> <a_89> <a_173> <a_222> <a_22> <a_0> <a_255>
348,1343,other,"Shark Welding 26-6M Shark 3-Inch by 1/32-Inch by 3/8-Inch Cut-Off Wheel with Mandrel, 6-Pack.",SHARK,<a_126><b_205><c_108>,<a_126>,14,0.9285714285714286,other,True,11-20,>=0.9,26,9999,9999,0,0,1,<a_222><b_122><c_132>,<a_222>,44,1.0,connector_fitting,101,connector_fitting,"Stainless Steel 304/304L Pipe Fitting, Nipple, Schedule 40 Welded, 4"" X 6"" NPT Male by Merit Brass",8,1,1,<a_222> <a_89> <a_175> <a_233> <a_15> <a_17> <a_222> <a_0> <a_193> <a_17>
349,2236,other,"Bar Neodymium Magnet 3""x1/2""x1/4"" - Rare Earth Rectangle Magnet for Craftings, School Projects and Magnetic Therapy, One Pack",CMS MAGNETICS,<a_206><b_244><c_143>,<a_206>,13,0.7692307692307693,other,True,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_92><b_103><c_11>,<a_92>,20,0.95,other,56,other,"RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)",7,1,1,<a_92> <a_0> <a_126> <a_89> <a_126> <a_22> <a_222> <a_233> <a_89> <a_222>
350,216,other,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,,<a_120><b_160><c_0>,<a_120>,26,0.7692307692307693,other,True,21-50,0.75-0.9,9999,9999,9999,0,0,0,<a_34><b_78><c_208>,<a_34>,18,0.9444444444444444,other,2325,other,"SPACECARE 4 Pack of 2"" Swivel Caster Blue Polyurethane Wheels Base with Brake Top Plate Double Ball",6,1,1,<a_34> <a_160> <a_74> <a_74> <a_251> <a_34> <a_34> <a_92> <a_2> <a_92>
351,217,other,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,,<a_120><b_160><c_0>,<a_120>,26,0.7692307692307693,other,True,21-50,0.75-0.9,1,1,1,1,1,1,<a_120><b_160><c_0>,<a_120>,26,0.7692307692307693,other,216,other,Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG,3,1,1,<a_120> <a_74> <a_74> <a_74> <a_74> <a_74> <a_74> <a_76> <a_74> <a_74>
352,3312,adhesive_epoxy,"TEMCo 3/4"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft BLACK",Temco,<a_82><b_172><c_7>,<a_82>,37,0.43243243243243246,tape,False,21-50,<0.5,11,9999,9999,0,0,1,<a_74><b_98><c_2>,<a_74>,21,0.9523809523809523,other,1184,other,"Keeper Foot x 2 Inch 02612 6' x 2"" Lift Sling",5,1,0,<a_74> <a_120> <a_74> <a_74> <a_74> <a_74> <a_233> <a_76> <a_81> <a_74>
