case_type,idx,family,item_id,target_title,original_rank,r693_rank,r693_failure_type,r693_top1_history_repeat,r693_top10_history_repeat_count,original_top5,r693_top5
r693_gain_vs_original_at10,1411,gauge_meter,84,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,,3.0,hit@10,0,1,"<a_107><b_93><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_15><b_155><c_49> :: ids=[98] :: fam=metadata_placeholder :: Industrial & Scientific"" />
<a_87><b_238><c_111> :: ids=[1345] :: fam=other :: POWERTEC 17000 Workbench Caster Kit (Pack of 4)
<a_71><b_242><c_21> :: ids=[42] :: fam=connector_fitting :: Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)
<a_202><b_82><c_207> :: ids=[2871] :: fam=tape :: 3M 468MP Adhesive Transfer Tape, 4"" width x 5yd length (1 roll)","<a_90><b_21><c_8> :: ids=[847] :: fam=other :: Hi-Lift Jack ORB Off-Road Base
<a_190><b_103><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_197><b_173><c_161> :: ids=[84] :: fam=gauge_meter :: Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion
<a_90><b_183><c_3> :: ids=[56] :: fam=other :: RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)
<a_90><b_5><c_229> :: ids=[1345] :: fam=other :: POWERTEC 17000 Workbench Caster Kit (Pack of 4)"
r693_gain_vs_original_at10,2177,gauge_meter,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",,2.0,hit@10,0,1,"<a_17><b_57><c_0> :: ids=[1243] :: fam=other :: Parafilm M Roll, 125' Length x 4"" Width
<a_206><b_57><c_46> :: ids=[149] :: fam=other :: Syrtenty TENS Unit Electrodes Pads 2x2 20 Pcs Replacement Pads Electrode Patches For Electrotherapy
<a_206><b_145><c_160> :: ids=[1365] :: fam=other :: Karter Scientific 210P2 Safety Wash Bottle, Narrow Mouth, 500 mL Capacity, Polypropylene/Plastic (Pack of 6)
<a_94><b_35><c_31> :: ids=[148] :: fam=other :: Plastic Transfer Pipettes 3ml, Graduated, Pack of 100
<a_94><b_166><c_155> :: ids=[560] :: fam=test_strip :: Litmus pH Test Strips, Universal Application (pH 1-14), 2 Packs of 100 Strips","<a_148><b_162><c_3> :: ids=[385] :: fam=other :: Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)
<a_190><b_103><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_190><b_185><c_201> :: ids=[159] :: fam=gauge_meter :: Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black
<a_190><b_64><c_29> :: ids=[819] :: fam=3d_filament :: Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)
<a_31><b_208><c_41> :: ids=[125] :: fam=tape :: Gorilla 6100101 Tape Handy Roll, 1-Pack, Black"
r693_gain_vs_original_at10,2235,gauge_meter,266,"iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy",,8.0,hit@10,0,1,"<a_193><b_53><c_235> :: ids=[1069] :: fam=other :: Wilton 11694 4-Inch Cross Slide Drill Press Vise
<a_193><b_53><c_14> :: ids=[1068] :: fam=other :: Wilton 11744 4-Inch Low Profile Drill Press Vise
<a_193><b_53><c_255> :: ids=[441] :: fam=other :: Wilton 69997 4-Inch Drill Press Vise With Stationary Base, 1 -Pack
<a_173><b_93><c_124> :: ids=[40] :: fam=other :: Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon
<a_193><b_5><c_106> :: ids=[341] :: fam=other :: Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack","<a_197><b_173><c_161> :: ids=[84] :: fam=gauge_meter :: Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion
<a_73><b_149><c_248> :: ids=[766] :: fam=other :: 3M 05539 Roloc 2"" Disc Pad Assembly
<a_151><b_243><c_1> :: ids=[1069] :: fam=other :: Wilton 11694 4-Inch Cross Slide Drill Press Vise
<a_151><b_40><c_94> :: ids=[78] :: fam=other :: PSI LCENTLT2 No. 2MT Heavy Duty Live Tailstock Center
<a_197><b_153><c_111> :: ids=[86] :: fam=gauge_meter :: Science Purchase 0604CAL6$ Stainless Steel Electronic LCD Digital Vernier Caliper Gauge Micrometer with Carrying Case, 6"", Silver"
r693_gain_vs_original_at10,3002,gauge_meter,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",20.0,3.0,hit@10,0,0,"<a_206><b_120><c_196> :: ids=[72] :: fam=gauge_meter :: Eagle 1654 Yellow Blow-Molded HDPE Salvage Drum with Metal Ring Lever-Lock Lid, 20 gallon Capacity, 21"" Height, 21"" Diameter
<a_224><b_104><c_4> :: ids=[1862] :: fam=other :: The Hillman Group 370326 Ribbed Plastic Anchor, 4-6-8 X 7/8-Inch, Yellow, 100-Pack
<a_224><b_104><c_43> :: ids=[569] :: fam=fastener :: Ribbed Plastic Drywall Anchor Kit with Screws and Masonry Drill Bit, #10-12 x 1
<a_173><b_93><c_124> :: ids=[40] :: fam=other :: Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon
<a_193><b_203><c_191> :: ids=[1255] :: fam=other :: SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150","<a_235><b_219><c_51> :: ids=[914] :: fam=fastener :: The Hillman Group 591518 Small Machine Screws with Nuts Assortment, 195-Pack
<a_211><b_154><c_68> :: ids=[513] :: fam=other :: Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply
<a_190><b_103><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_209><b_33><c_25> :: ids=[577] :: fam=other :: Neiko 50458A Snap Ring Shop Assortment, 300 Count | 18 Sizes (1/8"" - 1-1/4"") | Hardened Steel
<a_70><b_161><c_73> :: ids=[2084] :: fam=gauge_meter :: Eagle 1610MB Blue High Density Polyethylene Lab Pack Drum with Metal Lever-lock Lid, 14 gallon Capacity, 26.5"" Height, 15"" Diameter"
r693_gain_vs_original_at10,3999,gauge_meter,266,"iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy",,10.0,hit@10,0,0,"<a_17><b_180><c_0> :: ids=[2094] :: fam=gauge_meter :: Fowler 54-101-150-2 Xtra-Value Cal Electronic Caliper, Stainless Steel, 0 to 6""/0 to 150mm Measuring Range, 0.0005""/0.01mm Resolution, LCD
<a_153><b_68><c_107> :: ids=[306] :: fam=other :: RADEX RD1212 Advanced Radiation Detector/Geiger Counter with Online Software
<a_153><b_61><c_214> :: ids=[3300] :: fam=other :: Lightobject ETC-JLD612-A Dual Display PID Temperature Controller
<a_36><b_64><c_122> :: ids=[1466] :: fam=other :: Seek Thermal Compact Imager for iOS-Apple
<a_153><b_115><c_7> :: ids=[963] :: fam=other :: Yellow Jacket 78060 Complete Test Kit, 0-35"" W.C","<a_243><b_59><c_133> :: ids=[876] :: fam=gauge_meter :: Mitutoyo 500-196-30 Advanced Onsite Sensor (AOS) Absolute Scale Digital Caliper, 0 to 6""/0 to 150mm Measuring Range, 0.0005""/0.01mm Resolution, LCD
<a_197><b_173><c_161> :: ids=[84] :: fam=gauge_meter :: Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion
<a_190><b_64><c_29> :: ids=[819] :: fam=3d_filament :: Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)
<a_243><b_59><c_20> :: ids=[961] :: fam=other :: Fluke TL71 Premium Test Lead Set, Right Angle
<a_31><b_155><c_192> :: ids=[168] :: fam=tape :: Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft"
r693_gain_vs_original_at10,84,other,959,"American Weigh Scales Calibration Weight Kit WGHTKIT, Class M2",11.0,8.0,hit@10,1,2,"<a_107><b_93><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_109><b_74><c_57> :: ids=[218] :: fam=ventilation_fan :: Phresh Duct Silencer 8 in x 24 in
<a_107><b_90><c_50> :: ids=[338] :: fam=gauge_meter :: Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black
<a_229><b_95><c_222> :: ids=[805] :: fam=other :: American Weigh Scales 200WGT Carbon Steel 200gm Calibration Weight Scale with Chrome Finish
<a_228><b_79><c_40> :: ids=[2938] :: fam=ventilation_fan :: VenTech VT DUCT-6 VTD625 Aluminum Duct for Ventilation Ducting, 6''","<a_190><b_103><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_190><b_185><c_201> :: ids=[159] :: fam=gauge_meter :: Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black
<a_35><b_170><c_107> :: ids=[218] :: fam=ventilation_fan :: Phresh Duct Silencer 8 in x 24 in
<a_35><b_85><c_71> :: ids=[2938] :: fam=ventilation_fan :: VenTech VT DUCT-6 VTD625 Aluminum Duct for Ventilation Ducting, 6''
<a_153><b_222><c_166> :: ids=[1834] :: fam=other :: General Hydroponics Ph 7.0 Calibration Solution - 8 Ounces, 1 bottle"
r693_gain_vs_original_at10,102,other,2907,RotoMetals GA100 Gallium 100 Grams,,9.0,hit@10,1,2,"<a_14><b_182><c_228> :: ids=[475] :: fam=other :: Learning Resources Skeleton Model
<a_180><b_218><c_166> :: ids=[342] :: fam=other :: Omron Sprague Rappaport Stethoscope, Black
<a_180><b_226><c_22> :: ids=[1686] :: fam=other :: econoLED 10M 30ft USB Waterproof Endoscope Borescope Inspection Camera Pibe Locator
<a_229><b_238><c_126> :: ids=[959] :: fam=other :: American Weigh Scales Calibration Weight Kit WGHTKIT, Class M2
<a_180><b_41><c_58> :: ids=[1531] :: fam=other :: Prestige Medical Fluoride Scissor, Black, 7 1/2 Inch","<a_102><b_136><c_47> :: ids=[475] :: fam=other :: Learning Resources Skeleton Model
<a_225><b_59><c_100> :: ids=[342] :: fam=other :: Omron Sprague Rappaport Stethoscope, Black
<a_17><b_5><c_140> :: ids=[1532] :: fam=other :: First Voice TS-3183 Sterile Self-Adherent Stretch Sensi-Wrap Bandage, 5 yds Length x 3"" Width (Pack of 10)
<a_225><b_186><c_26> :: ids=[2049] :: fam=other :: 500 qty 3/8"" Inch Steel Shot Slingshot Ammo Balls
<a_211><b_154><c_68> :: ids=[513] :: fam=other :: Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply"
r693_gain_vs_original_at10,661,other,406,"Hillman 830502 Flat Washer, Stainless-Steel",,4.0,hit@10,1,2,"<a_224><b_81><c_180> :: ids=[37] :: fam=other :: The Hillman Group 591521 Small Flat and Lock Washer Assortment, 270-Pack
<a_108><b_76><c_55> :: ids=[507] :: fam=other :: Stainless Flat Washers 1/4 Inch, 304 Stainless Steel, 100 pieces (1/4 Flat Washer) by ""Chenango Supply Co., Inc.
<a_224><b_77><c_43> :: ids=[914] :: fam=fastener :: The Hillman Group 591518 Small Machine Screws with Nuts Assortment, 195-Pack
<a_224><b_195><c_115> :: ids=[506] :: fam=fastener :: Stainless 1/4-20 Hex Nuts, USS Coarse Thread, 304 Stainless Steel, 100 pieces (1/4 Hex Nuts)
<a_224><b_81><c_234> :: ids=[571] :: fam=fastener :: The Hillman Group 591516 Small Anchors with Screws Assortment, 95-Pack","<a_235><b_239><c_31> :: ids=[506] :: fam=fastener :: Stainless 1/4-20 Hex Nuts, USS Coarse Thread, 304 Stainless Steel, 100 pieces (1/4 Hex Nuts)
<a_68><b_5><c_24> :: ids=[37] :: fam=other :: The Hillman Group 591521 Small Flat and Lock Washer Assortment, 270-Pack
<a_68><b_85><c_138> :: ids=[3229] :: fam=other :: 100 qty 1/4"" Stainless Steel Flat Washers (18-8 Stainless)
<a_68><b_231><c_185> :: ids=[406] :: fam=other :: Hillman 830502 Flat Washer, Stainless-Steel
<a_68><b_85><c_58> :: ids=[841] :: fam=other :: Stainlesstown K18FWC Stainless Steel Flat Washer Assortment Kit"
r693_gain_vs_original_at10,864,other,176,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,,9.0,hit@10,1,2,"<a_107><b_93><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_107><b_135><c_157> :: ids=[2745] :: fam=other :: HM Digital 1000ppm TDS Calibration Solution
<a_107><b_133><c_57> :: ids=[620] :: fam=gauge_meter :: Nubee Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58 &deg;F - 1022&deg;F(-50&deg;C - 550&deg;C) MAX Display, EMS Adjustable Function, Orange
<a_109><b_74><c_57> :: ids=[218] :: fam=ventilation_fan :: Phresh Duct Silencer 8 in x 24 in
<a_107><b_183><c_251> :: ids=[2321] :: fam=other :: HM Digital C342 TDS and EC Calibration Solution, 342 ppm (NaCl), 90 ml Volume","<a_190><b_103><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_190><b_185><c_201> :: ids=[159] :: fam=gauge_meter :: Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black
<a_35><b_170><c_107> :: ids=[218] :: fam=ventilation_fan :: Phresh Duct Silencer 8 in x 24 in
<a_193><b_49><c_201> :: ids=[1957] :: fam=adhesive_epoxy :: Devcon Epoxy Bathtub Repair Kit (Almond & White)
<a_35><b_85><c_71> :: ids=[2938] :: fam=ventilation_fan :: VenTech VT DUCT-6 VTD625 Aluminum Duct for Ventilation Ducting, 6''"
r693_gain_vs_original_at10,960,other,513,"Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply",,10.0,hit@10,1,1,"<a_94><b_189><c_188> :: ids=[2254] :: fam=other :: Glass Erlenmeyer Flask Set - 3 Sizes - 50, 150 and 250ml, Karter Scientific 214U2
<a_94><b_173><c_215> :: ids=[2289] :: fam=other :: 60 Tube - 16x150mm Clear Plastic Test Tube Set with Caps and Rack
<a_94><b_35><c_31> :: ids=[148] :: fam=other :: Plastic Transfer Pipettes 3ml, Graduated, Pack of 100
<a_94><b_36><c_130> :: ids=[2323] :: fam=other :: 10 Pack - 20x150mm Pyrex Glass Test Tubes with Rubber Stoppers New
<a_94><b_166><c_155> :: ids=[560] :: fam=test_strip :: Litmus pH Test Strips, Universal Application (pH 1-14), 2 Packs of 100 Strips","<a_153><b_27><c_240> :: ids=[560] :: fam=test_strip :: Litmus pH Test Strips, Universal Application (pH 1-14), 2 Packs of 100 Strips
<a_81><b_167><c_6> :: ids=[148] :: fam=other :: Plastic Transfer Pipettes 3ml, Graduated, Pack of 100
<a_148><b_99><c_29> :: ids=[1956] :: fam=other :: Karter Scientific Glass Flask 5 Piece Set, Narrow Mouth Erlenmeyer, Borosilicate 3.3 Glass - 50ml, 150ml, 250ml, 500ml, 1L, 213B2
<a_81><b_169><c_254> :: ids=[232] :: fam=other :: Karter Scientific 213A2 Borosilicate Glass Low Form Glass Beaker, 50/100/250/500/1000 mL (Pack of 5)
<a_81><b_251><c_126> :: ids=[2254] :: fam=other :: Glass Erlenmeyer Flask Set - 3 Sizes - 50, 150 and 250ml, Karter Scientific 214U2"
r693_gain_vs_original_at10,984,other,1820,Uxcell a14041800ux1143 25Pcs Double Sided Protoboard Prototyping Pcb Board 4cm x 6cm,,4.0,hit@10,1,1,"<a_30><b_229><c_164> :: ids=[1602] :: fam=other :: STMicroelectronics L7805CV 5V 1.5A Positive Voltage Regulator, 5 Pieces
<a_223><b_160><c_251> :: ids=[2477] :: fam=3d_filament :: BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm
<a_223><b_59><c_60> :: ids=[563] :: fam=3d_filament :: Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2
<a_73><b_58><c_117> :: ids=[2229] :: fam=other :: Uxcell a11093000ux0385 10x 8 Pin DIP IC Sockets Adaptor Solder Type Socket
<a_30><b_149><c_83> :: ids=[3415] :: fam=other :: Function Generator DIY KIT by JYE Tech FG085","<a_193><b_46><c_91> :: ids=[563] :: fam=3d_filament :: Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2
<a_126><b_141><c_197> :: ids=[2631] :: fam=other :: Addicore 1 Pack ATmega328P-PU DIP-28 Chip with Arduino Uno Bootloader and Addicore Pinout Sticker
<a_134><b_254><c_47> :: ids=[145] :: fam=other :: Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing
<a_126><b_162><c_235> :: ids=[1820] :: fam=other :: Uxcell a14041800ux1143 25Pcs Double Sided Protoboard Prototyping Pcb Board 4cm x 6cm
<a_109><b_17><c_3> :: ids=[1205] :: fam=other :: PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length"
r693_gain_vs_original_at10,1417,other,582,"Forney 72757 Wire Cup Brush, Knotted with 5/8-Inch-11 Threaded Arbor, 2-3/4-Inch-by-.020-Inch",34.0,8.0,hit@10,1,1,"<a_193><b_42><c_1> :: ids=[831] :: fam=other :: DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack
<a_193><b_178><c_200> :: ids=[1022] :: fam=other :: Forney 72747 Wire Bench Wheel Brush, Fine Crimped with 1/2-Inch and 5/8-Inch Arbor, 6-Inch-by-.008-Inch
<a_193><b_104><c_2> :: ids=[534] :: fam=other :: Century Drill and Tool 76221 Coarse Drill Cup Wire Brush, 2-3/4-Inch
<a_193><b_177><c_105> :: ids=[1115] :: fam=other :: TEKTON 8-Inch Swivel Bench Vise | 54008
<a_193><b_104><c_1> :: ids=[802] :: fam=other :: 4.5"" x 7/8"" Premium Zirconia Flap Discs Grinding Wheels 60 Grit Type 27-10 Pack","<a_243><b_180><c_74> :: ids=[460] :: fam=other :: 4.5"" x 7/8"" Premium Zirconia Flap Disc Grinding Wheel 60 Grit Type 29-10 Pack
<a_238><b_232><c_129> :: ids=[335] :: fam=other :: Dewalt DW8061B5 4 x 0.045 Inch Metal and Stainless Steel Cutting Wheels , 4 Inch by 0.045-Inch
<a_243><b_119><c_238> :: ids=[67] :: fam=gauge_meter :: W1 Tool Steel Round Rod, Polished Finish, Precision Ground, Annealed, 0.0625"" Diameter, 36"" Length
<a_92><b_200><c_192> :: ids=[341] :: fam=other :: Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack
<a_238><b_214><c_7> :: ids=[328] :: fam=other :: DEWALT DW4528 4-1/2-Inch by 1/8-Inch by 7/8-Inch Concrete/Masonry Cutting Wheel"
r693_gain_vs_original_at10,1882,other,2793,"First Aid Only Splinter Out, 10 Per Box",,7.0,hit@10,1,1,"<a_150><b_14><c_0> :: ids=[385] :: fam=other :: Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)
<a_24><b_132><c_34> :: ids=[570] :: fam=other :: Bissell 9595A CleanView Bagless Vacuum with OnePass
<a_107><b_93><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_165><b_59><c_69> :: ids=[675] :: fam=adhesive_epoxy :: J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.
<a_165><b_107><c_20> :: ids=[257] :: fam=adhesive_epoxy :: Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown","<a_17><b_89><c_34> :: ids=[192] :: fam=adhesive_epoxy :: 3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS
<a_102><b_172><c_248> :: ids=[2827] :: fam=gauge_meter :: Pac-Kit by First Aid Only 21-770 Disposable Thermometer (Box of 10)
<a_190><b_103><c_0> :: ids=[181, 182] :: fam=gauge_meter :: AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator / AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer
<a_138><b_29><c_56> :: ids=[2785] :: fam=other :: Pac-Kit by First Aid Only 13-125 First Aid/Burn Cream, 0.9 gm Packet (Box of 25)
<a_31><b_208><c_41> :: ids=[125] :: fam=tape :: Gorilla 6100101 Tape Handy Roll, 1-Pack, Black"
r693_gain_vs_original_at10,1885,other,2576,"First Aid Only 13-040 First Aid Burn Spray, 4oz Pump Bottle",20.0,6.0,hit@10,1,3,"<a_44><b_200><c_179> :: ids=[2827] :: fam=gauge_meter :: Pac-Kit by First Aid Only 21-770 Disposable Thermometer (Box of 10)
<a_44><b_124><c_167> :: ids=[2793] :: fam=other :: First Aid Only Splinter Out, 10 Per Box
<a_44><b_38><c_230> :: ids=[2404] :: fam=other :: Pac-Kit by First Aid Only 90358 Pour Woundseal Blood Clotting Powder Pack (Box of 2)
<a_122><b_11><c_238> :: ids=[1532] :: fam=other :: First Voice TS-3183 Sterile Self-Adherent Stretch Sensi-Wrap Bandage, 5 yds Length x 3"" Width (Pack of 10)
<a_44><b_128><c_75> :: ids=[1399] :: fam=other :: Ambu Res-Cue Key CPR Mask with Mini Keychain Pouch, Red (Pack of 5)","<a_144><b_91><c_251> :: ids=[2793] :: fam=other :: First Aid Only Splinter Out, 10 Per Box
<a_102><b_172><c_248> :: ids=[2827] :: fam=gauge_meter :: Pac-Kit by First Aid Only 21-770 Disposable Thermometer (Box of 10)
<a_37><b_57><c_235> :: ids=[2406] :: fam=other :: 5 PIECES SCISSORS FORCEPS HEMOSTATS NEEDLE HOLDERS DDP INSTRUMENTS
<a_17><b_89><c_34> :: ids=[192] :: fam=adhesive_epoxy :: 3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS
<a_37><b_188><c_255> :: ids=[2530] :: fam=other :: Think Safe 1095TS 7"" Trauma Shear"
