variant,idx,user_id,item_id,family,item_title,target_sid,target_l1,target_l2,rank,rank_found,hit1,hit3,hit5,hit10,hit20,hit50,ndcg10,ndcg50,top1_sid,top1_l1,top1_l2,top1_item_ids,top1_item_titles,top1_families,top1_same_l1,top1_same_l2,top1_same_family,top1_history_repeat,top10_history_repeat_count,top50_history_repeat_count,top10_has_target_l1,top10_has_target_l2,top50_has_target_l1,top50_has_target_l2,history_len,target_l1_in_history,target_l2_in_history,failure_type_at10
r693a,583,A4370,1684,tape,3M VHB Tape RP32 0.5 in width x 5 yd length (1 Roll),<a_108><b_207><c_68>,<a_108>,<a_108><b_207>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_208><c_139>,<a_31>,<a_31><b_208>,1322,"Pro Gaff Gaffers Tape 1 and 2 inch widths, 17 colors available, 2 inch, Black",tape,0,0,1,0,2,2,0,0,0,0,4,0,0,l1_routing_miss
r693a,584,A4437,476,gauge_meter,Primacare DL-9325 Reusable LED Penlight with Pupil Gauge - Batteries Included,<a_8><b_42><c_93>,<a_8>,<a_8><b_42>,999,,0,0,0,0,0,0,0.0,0.0,<a_117><b_35><c_3>,<a_117>,<a_117><b_35>,946,"Crest Cavity Protection Toothpaste, 6.4 Ounce (Pack of 6)",other,0,0,0,0,1,2,0,0,0,0,4,0,0,l1_routing_miss
r693a,585,A6281,802,other,"4.5"" x 7/8"" Premium Zirconia Flap Discs Grinding Wheels 60 Grit Type 27-10 Pack",<a_92><b_46><c_195>,<a_92>,<a_92><b_46>,999,,0,0,0,0,0,0,0.0,0.0,<a_130><b_122><c_221>,<a_130>,<a_130><b_122>,414,"Koch 7640040 Roller Chain Offset Link, 4-Pack, 40",other,0,0,1,1,1,1,0,0,0,0,4,0,0,l1_routing_miss
r693a,586,A7570,3287,other,Pomona 1296 BNC (M) Binding Posts,<a_106><b_81><c_179>,<a_106>,<a_106><b_81>,999,,0,0,0,0,0,0,0.0,0.0,<a_82><b_114><c_250>,<a_82>,<a_82><b_114>,2188,"Dremel Digilab 3D20 3D Printer, Idea Builder for Brand New Hobbyists and Tinkerers",3d_filament,0,0,0,1,3,4,0,0,0,0,5,0,0,l1_routing_miss
r693a,587,A7602,1824,other,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,<a_72><b_16><c_1>,<a_72>,<a_72><b_16>,31,31.0,0,0,0,0,0,1,0.0,0.2,<a_118><b_59><c_100>,<a_118>,<a_118><b_59>,281,SE TL10 10-Piece Test Lead Set with Alligator Clips,other,0,0,1,0,0,2,0,0,1,1,2,0,0,l1_routing_miss
r693a,588,A2707,3005,other,Laser Head Diode Dot Module WL Red mini 650nm 6mm 5V 5mW 10PCS,<a_72><b_16><c_59>,<a_72>,<a_72><b_16>,999,,0,0,0,0,0,0,0.0,0.0,<a_134><b_254><c_47>,<a_134>,<a_134><b_254>,145,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing",other,0,0,1,0,0,3,0,0,1,1,9,0,0,l1_routing_miss
r693a,589,A3333,680,other,O-Cedar Multi-Use Scrunge Scrub Sponge (Pack of 6),<a_211><b_113><c_216>,<a_211>,<a_211><b_113>,999,,0,0,0,0,0,0,0.0,0.0,<a_63><b_25><c_63>,<a_63>,<a_63><b_25>,396,Westek SW103CT Outdoor Swivel Photo Control,other,0,0,1,1,3,3,0,0,0,0,9,0,0,l1_routing_miss
r693a,590,A3776,3495,other,Melting Dish Casting Crucible Tool Ingot Mold,<a_93><b_160><c_246>,<a_93>,<a_93><b_160>,999,,0,0,0,0,0,0,0.0,0.0,<a_81><b_255><c_5>,<a_81>,<a_81><b_255>,2010,PYREX Heavy Duty Griffin 1003 400mL Beaker Double Scale Graduated; Each,other,0,0,1,1,4,5,0,0,1,0,8,0,0,l1_routing_miss
r693a,591,A5212,40,other,"Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon",<a_185><b_22><c_219>,<a_185>,<a_185><b_22>,999,,0,0,0,0,0,0,0.0,0.0,<a_211><b_154><c_68>,<a_211>,<a_211><b_154>,513,"Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply",other,0,0,1,1,2,2,0,0,1,0,9,0,0,l1_routing_miss
r693a,592,A7450,2088,3d_filament,"ELEGOO Stepstick Stepper Motor Driver Module A4988 + Heat Sink for 3D Printer Reprap, CNC Machine or Robotics(Pack of 5)",<a_134><b_236><c_58>,<a_134>,<a_134><b_236>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_150><c_117>,<a_178>,<a_178><b_150>,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,0,0,1,1,2,2,0,0,0,0,2,0,0,l1_routing_miss
r693a,593,A585,1565,other,Westek SLC4CG Gray Automatic Photocell Sensor Control,<a_63><b_25><c_98>,<a_63>,<a_63><b_25>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_171><c_9>,<a_31>,<a_31><b_171>,450,"X-Treme Tape TPE-X36ZLB Silicone Rubber Self Fusing Tape, 1"" x 36', Triangular, Black",tape,0,0,0,0,0,1,0,0,0,0,5,0,0,l1_routing_miss
r693a,594,A1469,139,other,DuPont Teflon Non-Stick,<a_77><b_45><c_0>,<a_77>,<a_77><b_45>,2,2.0,0,1,1,1,1,1,0.6309297535714575,0.6309297535714575,<a_168><b_218><c_172>,<a_168>,<a_168><b_218>,3390,CRC 03084 11oz Dry Moly Lubricant Aerosol Spray,other,0,0,1,0,1,1,1,1,1,1,1,0,0,hit_at_10
r693a,595,A1469,513,other,"Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply",<a_211><b_154><c_68>,<a_211>,<a_211><b_154>,10,10.0,0,0,0,1,1,1,0.2890648263178879,0.2890648263178879,<a_168><b_85><c_176>,<a_168>,<a_168><b_85>,140,DuPont Teflon Silicone Lubricant,other,0,0,1,0,1,2,1,1,1,1,2,0,0,hit_at_10
r693a,596,A1469,513,other,"Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply",<a_211><b_154><c_68>,<a_211>,<a_211><b_154>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_211><b_154><c_68>,<a_211>,<a_211><b_154>,513,"Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply",other,1,1,1,1,3,3,1,1,1,1,3,1,1,hit_at_10
r693a,597,A1469,140,other,DuPont Teflon Silicone Lubricant,<a_168><b_85><c_176>,<a_168>,<a_168><b_85>,2,2.0,0,1,1,1,1,1,0.6309297535714575,0.6309297535714575,<a_211><b_154><c_68>,<a_211>,<a_211><b_154>,513,"Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply",other,0,0,1,1,3,3,1,1,1,1,4,1,0,hit_at_10
r693a,598,A1722,2176,other,"FLIR E8: Compact Thermal Imaging Camera with 320 x 240 IR Resolution, MSX and Wi-Fi",<a_190><b_142><c_14>,<a_190>,<a_190><b_142>,999,,0,0,0,0,0,0,0.0,0.0,<a_8><b_42><c_93>,<a_8>,<a_8><b_42>,476,Primacare DL-9325 Reusable LED Penlight with Pupil Gauge - Batteries Included,gauge_meter,0,0,0,1,2,7,0,0,1,0,9,0,0,l1_routing_miss
r693a,599,A3117,59,adhesive_epoxy,Loctite Ultra Gel Control Super Glue 4-Gram (1363589),<a_78><b_154><c_141>,<a_78>,<a_78><b_154>,999,,0,0,0,0,0,0,0.0,0.0,<a_81><b_223><c_243>,<a_81>,<a_81><b_223>,120,"Vintage Shop PW-COIA-QACH Hydrometer 12"" Test Jar with Removable Base",gauge_meter,0,0,0,0,0,1,0,0,1,0,8,0,0,l1_routing_miss
r693a,600,A3139,3439,tape,Harvey 017065 Gas Line PTFE Thread Seal Tape,<a_157><b_15><c_248>,<a_157>,<a_157><b_15>,999,,0,0,0,0,0,0,0.0,0.0,<a_220><b_114><c_145>,<a_220>,<a_220><b_114>,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,0,0,0,0,1,1,0,0,0,0,1,0,0,l1_routing_miss
r693a,601,A3139,2156,3d_filament,"Monoprice ABS 3D Printer Filament - White - 1kg Spool, 1.75mm Thick | For All ABS Compatible Printers",<a_178><b_12><c_126>,<a_178>,<a_178><b_12>,999,,0,0,0,0,0,0,0.0,0.0,<a_109><b_17><c_3>,<a_109>,<a_109><b_17>,1205,"PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length",other,0,0,0,0,0,1,1,0,1,1,2,0,0,l2_routing_miss_after_l1_hit
r693a,602,A3139,2727,other,Micro Swiss All Metal Hotend with SLOTTED Cooling Block for Wanhao i3,<a_212><b_177><c_91>,<a_212>,<a_212><b_177>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_12><c_24>,<a_178>,<a_178><b_12>,162,"USAFilament 9800429 ABS 3D Printing Filament, 2.2 lb, 1.75 mm, White Spool",3d_filament,0,0,0,0,0,1,0,0,1,1,3,0,0,l1_routing_miss
r693a,603,A4763,989,other,"Weldon 10167 Aqua Blue 725 Medium-Bodied Wet 'R Dry Pvc Professional Industrial-Grade Cement Extremely Fast-Setting Low-Voc, 1/2 pint, Aqua Blue",<a_65><b_158><c_137>,<a_65>,<a_65><b_158>,999,,0,0,0,0,0,0,0.0,0.0,<a_62><b_124><c_12>,<a_62>,<a_62><b_124>,207,iRobot Roomba 880 Robot Vacuum,other,0,0,1,0,0,0,0,0,0,0,4,0,0,l1_routing_miss
r693a,604,A7106,2507,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",<a_178><b_165><c_148>,<a_178>,<a_178><b_165>,3,3.0,0,1,1,1,1,1,0.5,0.5,<a_212><b_17><c_91>,<a_212>,<a_212><b_17>,2926,HICTOP 5 Pieces 3D Printer Extruder Hotend 1.75mm Nozzle Throat for Reprap Prusa I3,3d_filament,0,0,1,0,0,0,1,1,1,1,9,1,1,hit_at_10
r693a,605,A7106,2046,fastener,"Qualihome Drywall and Hollow-wall Anchor Assortment Kit, Anchors, Screws, Wall Anchor Hooks, and Hollow-door Toggle, 112 Pieces",<a_68><b_11><c_191>,<a_68>,<a_68><b_11>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_154><c_135>,<a_178>,<a_178><b_154>,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",3d_filament,0,0,0,0,1,1,0,0,0,0,10,0,0,l1_routing_miss
r693a,606,A7106,469,other,CO-Z 5pcs Hss Cobalt Multiple Hole 50 Sizes Step Drill Bit Set with Aluminum Case,<a_243><b_229><c_254>,<a_243>,<a_243><b_229>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_154><c_135>,<a_178>,<a_178><b_154>,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",3d_filament,0,0,0,0,1,1,0,0,0,0,10,0,0,l1_routing_miss
r693a,607,A7106,2924,connector_fitting,"Hilitchi 635 Pcs 40 Pin 2.54mm Pitch Single Row Pin Headers,Dupont Connector Housing Female,Dupont Male/Female Pin Connector Kit",<a_126><b_39><c_80>,<a_126>,<a_126><b_39>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_154><c_135>,<a_178>,<a_178><b_154>,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",3d_filament,0,0,0,0,1,1,0,0,1,0,10,1,0,l1_routing_miss
r693a,608,A7281,444,3d_filament,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",<a_178><b_154><c_50>,<a_178>,<a_178><b_154>,5,5.0,0,0,1,1,1,1,0.38685280723454163,0.38685280723454163,<a_178><b_154><c_135>,<a_178>,<a_178><b_154>,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",3d_filament,1,1,1,0,2,4,1,1,1,1,5,1,0,hit_at_10
r693a,609,A7673,2344,other,"Uxcell a12013100ux0116 High Knob 3P 2 Position 1P2T SPDT Vertical Slide Switch, 0.5 Amp, 50V DC, 50 Piece, 3 mm",<a_164><b_14><c_16>,<a_164>,<a_164><b_14>,32,32.0,0,0,0,0,0,1,0.0,0.19823986317056053,<a_106><b_160><c_222>,<a_106>,<a_106><b_160>,1753,5pcs 6x8cm Double-Side Prototype PCB Universal Printed Circuit Board,other,0,0,1,0,0,0,0,0,1,1,1,0,0,l1_routing_miss
r693a,610,A7673,3523,other,"Uxcell a14050500ux0216 HC-49S DIP Quartz Crystal Oscillator, 16 MHz, 16.000 MHz, 10 Piece",<a_75><b_142><c_197>,<a_75>,<a_75><b_142>,999,,0,0,0,0,0,0,0.0,0.0,<a_75><b_107><c_134>,<a_75>,<a_75><b_107>,734,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",other,1,0,1,0,1,1,1,0,1,0,2,0,0,l2_routing_miss_after_l1_hit
r693a,611,A7673,3512,other,Addicore 2 Pack ESP8266 ESP-01 WiFi Wireless Tranceiver Module 1MB Flash in Antistatic Foam Arduino Compatible,<a_126><b_238><c_218>,<a_126>,<a_126><b_238>,999,,0,0,0,0,0,0,0.0,0.0,<a_134><b_254><c_47>,<a_134>,<a_134><b_254>,145,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing",other,0,0,1,0,1,1,1,0,1,0,3,1,0,l2_routing_miss_after_l1_hit
r693a,612,A7673,2579,other,Uxcell CP2102 USB 2.0 to UART TTL 6PIN Module Serial Converter Adapter,<a_105><b_222><c_208>,<a_105>,<a_105><b_222>,999,,0,0,0,0,0,0,0.0,0.0,<a_126><b_141><c_197>,<a_126>,<a_126><b_141>,2631,Addicore 1 Pack ATmega328P-PU DIP-28 Chip with Arduino Uno Bootloader and Addicore Pinout Sticker,other,0,0,1,0,0,2,0,0,0,0,4,0,0,l1_routing_miss
r693a,613,A7673,1881,other,Phantom YoYo 170 Points Mini Breadboard for Arduino Proto Shield (6 PCS),<a_63><b_188><c_213>,<a_63>,<a_63><b_188>,28,28.0,0,0,0,0,0,1,0.0,0.20584683246043448,<a_126><b_141><c_197>,<a_126>,<a_126><b_141>,2631,Addicore 1 Pack ATmega328P-PU DIP-28 Chip with Arduino Uno Bootloader and Addicore Pinout Sticker,other,0,0,1,0,0,2,0,0,1,1,5,0,0,l1_routing_miss
r693a,614,A671,1608,other,"Optical SPDIF Toslink/Coaxial Digital to Analog Audio Decoder Converter with PCM, 5.1 Dolby Digital & DTS Support",<a_105><b_237><c_242>,<a_105>,<a_105><b_237>,999,,0,0,0,0,0,0,0.0,0.0,<a_130><b_96><c_149>,<a_130>,<a_130><b_96>,706,"Shepherd Hardware 9174 2-Inch Cast Iron Swivel Plate Caster, 125-lb Load Capacity",other,0,0,1,1,2,3,0,0,0,0,5,0,0,l1_routing_miss
r693a,615,A1399,257,adhesive_epoxy,"Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown",<a_78><b_181><c_16>,<a_78>,<a_78><b_181>,999,,0,0,0,0,0,0,0.0,0.0,<a_180><b_137><c_100>,<a_180>,<a_180><b_137>,749,"BSI Bob Smith 152 Insta Set Accelerator, 8 oz.",other,0,0,0,1,2,2,0,0,1,0,3,0,0,l1_routing_miss
r693a,616,A1399,2799,fastener,"Hillman 140009 Zinc Hex Machine Screw Nut, 4-40, 100-Pack",<a_235><b_243><c_9>,<a_235>,<a_235><b_243>,999,,0,0,0,0,0,0,0.0,0.0,<a_180><b_137><c_100>,<a_180>,<a_180><b_137>,749,"BSI Bob Smith 152 Insta Set Accelerator, 8 oz.",other,0,0,0,1,3,3,0,0,0,0,4,0,0,l1_routing_miss
r693a,617,A1851,45,adhesive_epoxy,"Permatex 80050 Clear RTV Silicone Adhesive Sealant, 3 oz",<a_65><b_6><c_195>,<a_65>,<a_65><b_6>,999,,0,0,0,0,0,0,0.0,0.0,<a_78><b_165><c_1>,<a_78>,<a_78><b_165>,202,Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),adhesive_epoxy,0,0,1,0,1,2,0,0,1,0,4,0,0,l1_routing_miss
r693a,618,A4265,2912,3d_filament,Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_220><b_114><c_173>,<a_220>,<a_220><b_114>,9,9.0,0,0,0,1,1,1,0.3010299956639812,0.3010299956639812,<a_220><b_114><c_145>,<a_220>,<a_220><b_114>,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,1,1,1,1,1,3,1,1,1,1,8,1,1,hit_at_10
r693a,619,A4265,3529,3d_filament,"SIENOC 3D PLA 1KG 1.75mm PLA 3D Printer Filament, Dimensional Accuracy+/- 0.05mm 1 kg(2.2 lbs) Spool White",<a_178><b_219><c_172>,<a_178>,<a_178><b_219>,999,,0,0,0,0,0,0,0.0,0.0,<a_220><b_114><c_145>,<a_220>,<a_220><b_114>,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,0,0,1,1,2,4,1,0,1,0,9,1,0,l2_routing_miss_after_l1_hit
r693a,620,A6623,2061,other,"Soyan 3D Pen for Arts and Crafts, 3D Molding, Sculpting and Doodling, Perfect Gift for Kids (Gray)",<a_220><b_65><c_118>,<a_220>,<a_220><b_65>,999,,0,0,0,0,0,0,0.0,0.0,<a_82><b_62><c_133>,<a_82>,<a_82><b_62>,2750,LulzBot Mini Desktop 3D Printer,3d_filament,0,0,0,1,1,3,0,0,0,0,5,0,0,l1_routing_miss
r693a,621,A1334,691,other,"Deft Interior Clear Wood Finish Gloss Lacquer, 12.25-Ounce Aerosol Spray",<a_73><b_92><c_133>,<a_73>,<a_73><b_92>,999,,0,0,0,0,0,0,0.0,0.0,<a_134><b_254><c_47>,<a_134>,<a_134><b_254>,145,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing",other,0,0,1,0,0,1,0,0,0,0,6,0,0,l1_routing_miss
r693a,622,A1617,742,other,"Kingston KMBVM Series Brass Mini Ball Valve, Lever, 1/4"" NPT Male x NPT Female",<a_181><b_82><c_28>,<a_181>,<a_181><b_82>,999,,0,0,0,0,0,0,0.0,0.0,<a_157><b_13><c_203>,<a_157>,<a_157><b_13>,350,"Mill-Rose 70887 Blue Monster PTFE Pipe Thread Sealant Tape, 1-Inch x 1429-Inches, Blue",tape,0,0,0,1,5,6,0,0,1,0,8,0,0,l1_routing_miss
r693a,623,A1617,2609,other,"Control Devices CR Series Brass Pressure Relief Valve, 0-100 psi Adjustable Pressure Range, 1/4"" Male NPT",<a_181><b_190><c_28>,<a_181>,<a_181><b_190>,999,,0,0,0,0,0,0,0.0,0.0,<a_138><b_9><c_137>,<a_138>,<a_138><b_9>,395,Arctic Silver 5 AS5-3.5G Thermal Paste,other,0,0,1,1,5,7,1,0,1,0,9,1,0,l2_routing_miss_after_l1_hit
r693a,624,A1714,1721,adhesive_epoxy,Bob Smith 206 Slow-Cure 9oz Epoxy,<a_180><b_49><c_141>,<a_180>,<a_180><b_49>,999,,0,0,0,0,0,0,0.0,0.0,<a_220><b_114><c_145>,<a_220>,<a_220><b_114>,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,0,0,0,1,1,1,0,0,0,0,10,0,0,l1_routing_miss
r693a,625,A1827,2161,3d_filament,"3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",<a_178><b_14><c_107>,<a_178>,<a_178><b_14>,999,,0,0,0,0,0,0,0.0,0.0,<a_73><b_218><c_123>,<a_73>,<a_73><b_218>,1922,"5 Inch 1500 Grit High Performance Hook and Loop Wet / Dry Film Sanding Discs, 10 Pack",other,0,0,0,1,1,1,0,0,0,0,1,0,0,l1_routing_miss
r693a,626,A4697,116,tape,Rescue Tape RT1000201202USCO,<a_31><b_50><c_138>,<a_31>,<a_31><b_50>,20,20.0,0,0,0,0,1,1,0.0,0.227670248696953,<a_8><b_94><c_228>,<a_8>,<a_8><b_94>,14,Titan Tools 11185 Telescoping Inspection Mirror,other,0,0,0,1,3,3,1,0,1,1,3,1,0,l2_routing_miss_after_l1_hit
r693a,627,A4697,116,tape,Rescue Tape RT1000201202USCO,<a_31><b_50><c_138>,<a_31>,<a_31><b_50>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_31><b_50><c_138>,<a_31>,<a_31><b_50>,116,Rescue Tape RT1000201202USCO,tape,1,1,1,1,3,4,1,1,1,1,4,1,1,hit_at_10
r693a,628,A6234,1374,other,HHIP 4401-0811 Mini Universal Magnetic Base with Fine,<a_151><b_153><c_8>,<a_151>,<a_151><b_153>,999,,0,0,0,0,0,0,0.0,0.0,<a_168><b_142><c_70>,<a_168>,<a_168><b_142>,982,"Schaeffer Manufacturing Co. 0190-011S Penetro 90, 13 oz.",other,0,0,1,1,1,2,0,0,0,0,4,0,0,l1_routing_miss
r693a,629,A6623,3356,other,PURE Potassium Hydroxide Flakes - 2 LB (Caustic Potash Anhydrous KOH Dry),<a_213><b_203><c_61>,<a_213>,<a_213><b_203>,999,,0,0,0,0,0,0,0.0,0.0,<a_82><b_180><c_246>,<a_82>,<a_82><b_180>,3154,"TwoUp 3D Printer Kit 7"" x 7"" x 5"" Build Dimensions 50 Micron 1.75mm PLA Filament",3d_filament,0,0,0,0,1,1,0,0,0,0,6,0,0,l1_routing_miss
r693a,630,A6623,3461,3d_filament,"Gizmo Dorks 3mm (2.85mm) ABS Filament 1kg / 2.2lb for 3D Printers, Black",<a_178><b_45><c_237>,<a_178>,<a_178><b_45>,999,,0,0,0,0,0,0,0.0,0.0,<a_82><b_180><c_246>,<a_82>,<a_82><b_180>,3154,"TwoUp 3D Printer Kit 7"" x 7"" x 5"" Build Dimensions 50 Micron 1.75mm PLA Filament",3d_filament,0,0,1,0,0,1,1,0,1,1,7,0,0,l2_routing_miss_after_l1_hit
r693a,631,A6623,3462,3d_filament,"Gizmo Dorks 3mm (2.85mm) ABS Filament 1kg / 2.2lb for 3D Printers, White",<a_178><b_45><c_60>,<a_178>,<a_178><b_45>,48,48.0,0,0,0,0,0,1,0.0,0.1781035935540111,<a_82><b_180><c_246>,<a_82>,<a_82><b_180>,3154,"TwoUp 3D Printer Kit 7"" x 7"" x 5"" Build Dimensions 50 Micron 1.75mm PLA Filament",3d_filament,0,0,1,0,1,2,1,1,1,1,8,1,1,leaf_or_ranking_miss_after_l2_hit
r693a,632,A6916,3440,3d_filament,HICTOP 5 Pieces 3D Printer Endstops/ Limit Switch/ Mechanical Switch for Reprap Prusa I3,<a_212><b_45><c_195>,<a_212>,<a_212><b_45>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_14><c_6>,<a_178>,<a_178><b_14>,2909|3494,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS || 3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,0,0,1,1,3,3,0,0,1,0,5,0,0,l1_routing_miss
r693a,633,A7167,2920,other,BuildTak BT30185 Spatula,<a_193><b_50><c_165>,<a_193>,<a_193><b_50>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_45><c_173>,<a_178>,<a_178><b_45>,3526,"Gizmo Dorks 3mm (2.85mm) ABS Filament 1kg / 2.2lb for 3D Printers, Green",3d_filament,0,0,0,0,0,1,1,0,1,0,4,0,0,l2_routing_miss_after_l1_hit
r693a,634,A7450,2204,3d_filament,"Proto-pasta CFP11705 The Original Carbon Fiber Spool , PLA 1.75 mm, 500 g , Black",<a_178><b_199><c_45>,<a_178>,<a_178><b_199>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_150><c_117>,<a_178>,<a_178><b_150>,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,1,0,1,1,1,2,1,0,1,1,3,1,0,l2_routing_miss_after_l1_hit
r693a,635,A7547,2145,3d_filament,"ROBO 3D R1 Plus 10x9x8-Inch ABS/PLA 3D Printer, White (A1-0002-000)",<a_152><b_168><c_1>,<a_152>,<a_152><b_168>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_14><c_6>,<a_178>,<a_178><b_14>,2909|3494,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS || 3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,0,0,1,0,1,1,0,0,1,0,1,0,0,l1_routing_miss
r693a,636,A283,705,other,"Shepherd Hardware 9782 4-Inch Cast Iron Swivel Plate Caster, 500-lb Load Capacity",<a_130><b_47><c_4>,<a_130>,<a_130><b_47>,999,,0,0,0,0,0,0,0.0,0.0,<a_92><b_200><c_192>,<a_92>,<a_92><b_200>,341,"Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack",other,0,0,1,0,1,3,0,0,0,0,4,0,0,l1_routing_miss
r693a,637,A283,706,other,"Shepherd Hardware 9174 2-Inch Cast Iron Swivel Plate Caster, 125-lb Load Capacity",<a_130><b_96><c_149>,<a_130>,<a_130><b_96>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_130><b_96><c_149>,<a_130>,<a_130><b_96>,706,"Shepherd Hardware 9174 2-Inch Cast Iron Swivel Plate Caster, 125-lb Load Capacity",other,1,1,1,0,0,3,1,1,1,1,5,1,0,hit_at_10
r693a,638,A641,871,other,MEECO'S RED DEVIL 121 Furnace Cement and Fireplace Mortar,<a_138><b_219><c_0>,<a_138>,<a_138><b_219>,999,,0,0,0,0,0,0,0.0,0.0,<a_124><b_157><c_254>,<a_124>,<a_124><b_157>,57,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",adhesive_epoxy,0,0,0,1,1,3,0,0,1,0,10,0,0,l1_routing_miss
r693a,639,A738,1921,fastener,"Rok Hardware #6 x 5/8"" Flat Head Phillips Deep Thread Wood Screws Nickel (Zinc Finish) - Super Value 100 Pack",<a_235><b_153><c_63>,<a_235>,<a_235><b_153>,999,,0,0,0,0,0,0,0.0,0.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,0,0,0,1,3,4,0,0,0,0,6,0,0,l1_routing_miss
