item_id,family_keyword,brand,title,original_sid,qcr_sid,original_l1,qcr_l1,original_l2_prefix,qcr_l2_prefix,original_l1_bucket_size,qcr_l1_bucket_size,delta_l1_bucket_size,original_l2_bucket_size,qcr_l2_bucket_size,delta_l2_bucket_size,original_full_bucket_size,qcr_full_bucket_size,delta_full_bucket_size,original_l1_same_family_frac,qcr_l1_same_family_frac,delta_l1_same_family_frac,original_l2_same_family_frac,qcr_l2_same_family_frac,delta_l2_same_family_frac,original_l1_same_brand_frac,qcr_l1_same_brand_frac,delta_l1_same_brand_frac,original_l2_same_brand_frac,qcr_l2_same_brand_frac,delta_l2_same_brand_frac,original_l1_avg_cos_to_bucket,qcr_l1_avg_cos_to_bucket,delta_l1_avg_cos_to_bucket,original_l2_avg_cos_to_bucket,qcr_l2_avg_cos_to_bucket,delta_l2_avg_cos_to_bucket
639,tape,Duck,"Duck Brand 241410 Pittsburgh Steelers NFL Team Logo Duct Tape, 1.88-Inch by 10 Yards, Single Roll",<a_122><b_54><c_184>,<a_247><b_75><c_58>,<a_122>,<a_247>,<a_122><b_54>,<a_247><b_75>,35,64,29,1,1,0,1,1,0,0.42857142857142855,0.96875,0.5401785714285714,1.0,1.0,0.0,0.02857142857142857,0.125,0.09642857142857143,1.0,1.0,0.0,0.8138123680563534,0.8812030610584077,0.06739069300205436,,,
640,3d_filament,Dazzling Displays,"Dazzling Displays 2 Mil 1.5"" x 2"" Clear Resealable Zip Lock Poly Bags - Case of 1000",<a_210><b_86><c_73>,<a_211><b_112><c_243>,<a_210>,<a_211>,<a_210><b_86>,<a_211><b_112>,95,57,-38,3,3,0,1,1,0,0.24210526315789474,0.3333333333333333,0.09122807017543857,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.021052631578947368,0.03508771929824561,0.014035087719298244,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.8462355593417553,0.8788149697440011,0.03257941040224577,0.9251751899719238,0.9322816133499146,0.007106423377990723
641,other,Ammex,"AMMEX - ABNPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 4 mil, Large, Black (Case of 1000)",<a_44><b_217><c_32>,<a_1><b_221><c_27>,<a_44>,<a_1>,<a_44><b_217>,<a_1><b_221>,65,31,-34,4,4,0,1,1,0,0.8769230769230769,0.9354838709677419,0.058560794044664966,1.0,1.0,0.0,0.06153846153846154,0.12903225806451613,0.06749379652605458,1.0,1.0,0.0,0.8391870260238647,0.8973558425903321,0.05816881656646733,0.9905110994974772,0.9905110994974772,0.0
642,adhesive_glue,DAP,"Dap 08648 10.1 oz. 100% Silicone Kitchen and Bath Sealant, Clear",<a_244><b_35><c_73>,<a_69><b_216><c_84>,<a_244>,<a_69>,<a_244><b_35>,<a_69><b_216>,72,37,-35,2,1,-1,1,1,0,0.6111111111111112,0.8648648648648649,0.25375375375375375,1.0,1.0,0.0,0.2361111111111111,0.2702702702702703,0.03415915915915918,1.0,1.0,0.0,0.8934575470400529,0.9136555989583334,0.020198051918280502,0.9737493991851807,,
643,other,Craftsman,Craftsman 100 Piece drilling and driving kit,<a_159><b_33><c_241>,<a_86><b_90><c_161>,<a_159>,<a_86>,<a_159><b_33>,<a_86><b_90>,52,40,-12,1,1,0,1,1,0,0.5576923076923077,0.475,-0.08269230769230773,1.0,1.0,0.0,0.019230769230769232,0.025,0.0057692307692307696,1.0,1.0,0.0,0.8332731957529106,0.857754144913111,0.024480949160200383,,,
644,other,Red Devil,"Red Devil 0406 Kitchen and Bath Siliconized Acrylic Caulk, 10.1 oz, White",<a_244><b_58><c_0>,<a_69><b_33><c_242>,<a_244>,<a_69>,<a_244><b_58>,<a_69><b_33>,72,37,-35,2,2,0,1,1,0,0.25,0.10810810810810811,-0.14189189189189189,1.0,1.0,0.0,0.06944444444444445,0.10810810810810811,0.03866366366366367,1.0,1.0,0.0,0.8895740777673856,0.9099480311075846,0.02037395334019898,0.9877477884292603,0.9877477884292603,0.0
645,other,EATON Wiring,"EATON 667-SP 660-Watt 125-volt Medium Base Ceiling Receptacle Lamp Holder with Pull Chain, Porcelain, White",<a_236><b_119><c_19>,<a_220><b_80><c_5>,<a_236>,<a_220>,<a_236><b_119>,<a_220><b_80>,84,47,-37,3,3,0,1,1,0,0.09523809523809523,0.14893617021276595,0.05369807497467072,1.0,1.0,0.0,0.03571428571428571,0.06382978723404255,0.028115501519756836,1.0,1.0,0.0,0.8250440114951996,0.8385945195737092,0.01355050807850966,0.9904298782348633,0.9904298782348633,0.0
646,other,Red Devil,"Red Devil 0405 DuraGuard Kitchen and Bath Siliconized Acrylic Caulk, 5.5 Oz, Squeeze Tube, Paste, White",<a_244><b_58><c_6>,<a_69><b_33><c_11>,<a_244>,<a_69>,<a_244><b_58>,<a_69><b_33>,72,37,-35,2,2,0,1,1,0,0.25,0.10810810810810811,-0.14189189189189189,1.0,1.0,0.0,0.06944444444444445,0.10810810810810811,0.03866366366366367,1.0,1.0,0.0,0.8963597257372359,0.9182439380221896,0.02188421228495374,0.9877477884292603,0.9877477884292603,0.0
647,tape,3M,"3M Scotch Duct Tape,  1.88-Inch by 60-Yard - White, 1 Pack",<a_202><b_98><c_6>,<a_247><b_16><c_213>,<a_202>,<a_247>,<a_202><b_98>,<a_247><b_16>,117,64,-53,1,1,0,1,1,0,0.9743589743589743,0.96875,-0.005608974358974339,1.0,1.0,0.0,0.2222222222222222,0.25,0.02777777777777779,1.0,1.0,0.0,0.911566109492861,0.9276265341138082,0.016060424620947256,,,
648,tape,3M,"3M Foil Tape 3381 Silver, 1.88 in x 50 yd 2.7 mil (Pack of 1)",<a_202><b_221><c_59>,<a_172><b_244><c_147>,<a_202>,<a_172>,<a_202><b_221>,<a_172><b_244>,117,52,-65,1,2,1,1,1,0,0.9743589743589743,0.9807692307692307,0.0064102564102563875,1.0,1.0,0.0,0.2222222222222222,0.11538461538461539,-0.10683760683760682,1.0,0.5,-0.5,0.897699027225889,0.8954448325961244,-0.0022541946297646165,,0.9615823030471802,
649,wire_cable,BQLZR,BQLZR M4 Stainless Steel 304 Hook & Eye Turnbuckle Wire Rope Tension Pack Of 5,<a_17><b_118><c_175>,<a_5><b_61><c_105>,<a_17>,<a_5>,<a_17><b_118>,<a_5><b_61>,99,59,-40,3,3,0,1,1,0,0.04040404040404041,0.06779661016949153,0.027392569765451118,0.3333333333333333,0.3333333333333333,0.0,0.020202020202020204,0.01694915254237288,-0.0032528676596473224,0.3333333333333333,0.3333333333333333,0.0,0.8913917541503906,0.9179225790089575,0.026530824858566837,0.9325010776519775,0.9336016178131104,0.0011005401611328125
650,fastener_screw,SPAX,SPAX #8 x 1-1/4in. Wafer Head Zinc Coated Cabinet Screw - 30 per Box,<a_224><b_25><c_246>,<a_51><b_95><c_194>,<a_224>,<a_51>,<a_224><b_25>,<a_51><b_95>,191,16,-175,1,1,0,1,1,0,0.5706806282722513,0.125,-0.4456806282722513,1.0,1.0,0.0,0.005235602094240838,0.0625,0.057264397905759164,1.0,1.0,0.0,0.8739768580386513,0.875280253092448,0.0013033950537966188,,,
651,other,EZ-SHIM,EZ-SHIM JS500BP 4-Count Bath Fixture Shims,<a_159><b_225><c_218>,<a_13><b_118><c_157>,<a_159>,<a_13>,<a_159><b_225>,<a_13><b_118>,52,28,-24,1,1,0,1,1,0,0.5576923076923077,0.6428571428571429,0.0851648351648352,1.0,1.0,0.0,0.019230769230769232,0.03571428571428571,0.01648351648351648,1.0,1.0,0.0,0.8241779102998621,0.8288666054054543,0.004688695105592222,,,
652,battery_electrical,Honeytek,Honeytek A6013L Capacitor Tester,<a_36><b_11><c_157>,<a_93><b_117><c_13>,<a_36>,<a_93>,<a_36><b_11>,<a_93><b_117>,54,28,-26,1,1,0,1,1,0,0.037037037037037035,0.35714285714285715,0.3201058201058201,1.0,1.0,0.0,0.018518518518518517,0.03571428571428571,0.017195767195767195,1.0,1.0,0.0,0.8288983039136203,0.83240071049443,0.0035024065808096916,,,
653,pipe_fitting,BC Precision Balls,"Five 1"" Inch Chrome Steel Bearing Balls G25",<a_71><b_104><c_68>,<a_44><b_210><c_165>,<a_71>,<a_44>,<a_71><b_104>,<a_44><b_210>,118,36,-82,7,2,-5,1,1,0,0.13559322033898305,0.2222222222222222,0.08662900188323916,0.8571428571428571,0.5,-0.3571428571428571,0.03389830508474576,0.1111111111111111,0.07721280602636535,0.5714285714285714,0.5,-0.0714285714285714,0.8073731120835003,0.8859695434570313,0.078596431373531,0.9814341068267822,0.965306282043457,-0.016127824783325195
654,other,CMS MAGNETICS,"CMS Magnets Powerful Rare Earth Neodymium Cup Magnet 249 LB Pull Power 0.59"" Thick x 2.36"" Diameter - 1 Ct.",<a_251><b_132><c_252>,<a_18><b_16><c_70>,<a_251>,<a_18>,<a_251><b_132>,<a_18><b_16>,92,36,-56,1,1,0,1,1,0,0.5760869565217391,0.7222222222222222,0.14613526570048307,1.0,1.0,0.0,0.07608695652173914,0.19444444444444445,0.11835748792270531,1.0,1.0,0.0,0.814875005365728,0.8915332249232701,0.07665821955754215,,,
655,other,CMS MAGNETICS,"CMS Magnetics Powerful Round Base Magnet 100 LB Pulling Power RB80 3.2"" Cup Magnet - 1 Count",<a_251><b_34><c_137>,<a_18><b_115><c_208>,<a_251>,<a_18>,<a_251><b_34>,<a_18><b_115>,92,36,-56,2,1,-1,1,1,0,0.5760869565217391,0.7222222222222222,0.14613526570048307,1.0,1.0,0.0,0.07608695652173914,0.19444444444444445,0.11835748792270531,1.0,1.0,0.0,0.8213957901839372,0.8869081769670759,0.06551238678313875,0.9731014966964722,,
656,other,UNI-T,Uni-T B4Q094 UT210E True RMS AC/DC Current Mini Clamp M W Capacitance Tester,<a_36><b_235><c_249>,<a_112><b_102><c_131>,<a_36>,<a_112>,<a_36><b_235>,<a_112><b_102>,54,39,-15,2,1,-1,1,1,0,0.7222222222222222,0.5897435897435898,-0.13247863247863245,0.5,1.0,0.5,0.037037037037037035,0.02564102564102564,-0.011396011396011395,0.5,1.0,0.5,0.8594677763165168,0.8533146506861636,-0.006153125630353196,0.9354631900787354,,
657,adhesive_glue,DAP,"Dap 18546 Kwik Seal Plus Kitchen and Bath All-Purpose Adhesive Caulk Clear, 5.5-Ounce",<a_244><b_171><c_12>,<a_69><b_230><c_19>,<a_244>,<a_69>,<a_244><b_171>,<a_69><b_230>,72,37,-35,1,2,1,1,1,0,0.6111111111111112,0.8648648648648649,0.25375375375375375,1.0,1.0,0.0,0.2361111111111111,0.2702702702702703,0.03415915915915918,1.0,1.0,0.0,0.8954282948668574,0.9091512891981337,0.013722994331276328,,0.9450634717941284,
658,other,Stanley,Stanley R120 Rivet Pack Assortment,<a_224><b_76><c_250>,<a_2><b_3><c_3>,<a_224>,<a_2>,<a_224><b_76>,<a_2><b_3>,191,59,-132,1,1,0,1,1,0,0.09424083769633508,0.3728813559322034,0.27864051823586833,1.0,1.0,0.0,0.005235602094240838,0.05084745762711865,0.04561185553287781,1.0,1.0,0.0,0.8418489155016448,0.8622758799585802,0.02042696445693548,,,
659,other,Stanley,Stanley MR100CG Contractor Grade Riveter,<a_42><b_47><c_83>,<a_170><b_31><c_248>,<a_42>,<a_170>,<a_42><b_47>,<a_170><b_31>,100,59,-41,1,1,0,1,1,0,0.53,0.1864406779661017,-0.34355932203389833,1.0,1.0,0.0,0.06,0.01694915254237288,-0.04305084745762712,1.0,1.0,0.0,0.8488202335858586,0.8525348531788793,0.0037146195930207737,,,
660,3d_filament,Cofufu,"Cofufu 4 Pcs 1"" Plastic Wheel Rectangle Top Plate Fixed Swivel Caster Set",<a_87><b_104><c_91>,<a_125><b_104><c_247>,<a_87>,<a_125>,<a_87><b_104>,<a_125><b_104>,71,32,-39,1,3,2,1,1,0,0.23943661971830985,0.375,0.13556338028169015,1.0,0.6666666666666666,-0.33333333333333337,0.014084507042253521,0.03125,0.017165492957746477,1.0,0.3333333333333333,-0.6666666666666667,0.8471857343401228,0.8755930623700542,0.0284073280299314,,0.9298040866851807,
661,other,PneumaticPlus,"PneumaticPlus PSL15-160 Pressure Gauge, Lower Mount, 1-1/2"" Dial, 0-160 PSI, 1/8"" NPT",<a_229><b_169><c_129>,<a_14><b_67><c_10>,<a_229>,<a_14>,<a_229><b_169>,<a_14><b_67>,36,38,2,3,3,0,1,1,0,0.6388888888888888,0.2631578947368421,-0.37573099415204675,0.6666666666666666,0.6666666666666666,0.0,0.027777777777777776,0.13157894736842105,0.10380116959064327,0.3333333333333333,0.3333333333333333,0.0,0.7936043875558035,0.8617100071262669,0.06810561957046335,0.9674768447875977,0.9674768447875977,0.0
662,other,LittleMachineShop.com,"Dial Indicator, Magnetic Base & Point Set",<a_104><b_93><c_222>,<a_38><b_40><c_59>,<a_104>,<a_38>,<a_104><b_93>,<a_38><b_40>,60,46,-14,1,1,0,1,1,0,0.7333333333333333,0.7391304347826086,0.005797101449275366,1.0,1.0,0.0,0.016666666666666666,0.021739130434782608,0.005072463768115942,1.0,1.0,0.0,0.8527037410412804,0.8567878723144531,0.004084131273172642,,,
663,pipe_fitting,Anytime Tools,"Anytime Tools 1-2-3 Blocks Matched Pair Hardened Steel 1 Hole (1""x2""x3"") 123 Set Precision Machinist Milling",<a_159><b_90><c_206>,<a_251><b_92><c_182>,<a_159>,<a_251>,<a_159><b_90>,<a_251><b_92>,52,48,-4,1,2,1,1,1,0,0.057692307692307696,0.14583333333333334,0.08814102564102565,1.0,0.5,-0.5,0.019230769230769232,0.020833333333333332,0.0016025641025641003,1.0,0.5,-0.5,0.8363510580623851,0.8615453192528258,0.02519426119044077,,0.95577073097229,
664,other,Woodstock,Shop Fox D4026 Cabinet Maker's Vise,<a_193><b_37><c_150>,<a_20><b_210><c_60>,<a_193>,<a_20>,<a_193><b_37>,<a_20><b_210>,133,34,-99,4,1,-3,1,1,0,0.48120300751879697,0.7941176470588235,0.3129146395400265,1.0,1.0,0.0,0.007518796992481203,0.029411764705882353,0.02189296771340115,0.25,1.0,0.75,0.8295231443462949,0.8771942601059423,0.04767111575964733,0.9150330225626627,,
665,bearing_mechanical,VXB,"608 ZZ Skateboard Bearings, Double Shielded, Silver (Pack of 8)",<a_251><b_84><c_106>,<a_44><b_156><c_139>,<a_251>,<a_44>,<a_251><b_84>,<a_44><b_156>,92,36,-56,1,3,2,1,1,0,0.17391304347826086,0.4444444444444444,0.27053140096618356,1.0,1.0,0.0,0.07608695652173914,0.19444444444444445,0.11835748792270531,1.0,0.6666666666666666,-0.33333333333333337,0.7897144359546703,0.8768720354352678,0.08715759948059754,,0.9586312770843506,
666,3d_filament,Plymor,"Plymor 8"" x 10"", 2 Mil (Pack of 100) Zipper Reclosable Plastic Bags",<a_210><b_219><c_95>,<a_211><b_142><c_2>,<a_210>,<a_211>,<a_210><b_219>,<a_211><b_142>,95,57,-38,10,1,-9,1,1,0,0.24210526315789474,0.3333333333333333,0.09122807017543857,0.9,1.0,0.09999999999999998,0.11578947368421053,0.19298245614035087,0.07719298245614034,1.0,1.0,0.0,0.8416989914914395,0.883962903703962,0.04226391221252257,0.9729768964979384,,
667,other,Maasdam,"Maasdam Pow'R Pull PP100, Post Pull'R",<a_87><b_190><c_53>,<a_245><b_26><c_210>,<a_87>,<a_245>,<a_87><b_190>,<a_245><b_26>,71,49,-22,1,1,0,1,1,0,0.5915492957746479,0.7346938775510204,0.14314458177637257,1.0,1.0,0.0,0.014084507042253521,0.02040816326530612,0.006323656223052599,1.0,1.0,0.0,0.8148887634277344,0.8246254920959473,0.009736728668212846,,,
668,tape,Dixon Valve & Coupling,"Dixon Valve TTA75 PTFE Industrial Sealant Tape, 260-inch, White",<a_79><b_61><c_251>,<a_98><b_49><c_77>,<a_79>,<a_98>,<a_79><b_61>,<a_98><b_49>,60,19,-41,2,1,-1,1,1,0,0.3,0.42105263157894735,0.12105263157894736,1.0,1.0,0.0,0.016666666666666666,0.05263157894736842,0.035964912280701755,0.5,1.0,0.5,0.8070180214057534,0.8217312494913737,0.014713228085620256,0.9277667999267578,,
669,other,Crest,Crest 3D White Luxe Glamorous White Vibrant Mint Flavor Whitening Toothpaste 5.8 Ounce (Packaging may vary),<a_66><b_233><c_254>,<a_8><b_162><c_146>,<a_66>,<a_8>,<a_66><b_233>,<a_8><b_162>,40,32,-8,1,4,3,1,1,0,0.9,0.84375,-0.05625000000000002,1.0,1.0,0.0,0.25,0.3125,0.0625,1.0,0.5,-0.5,0.8433922009590344,0.8602587176907447,0.016866516731710246,,0.9492953618367513,
670,wire_cable,TONOR,Tonor TM RJ45 RJ11 RJ12 CAT5 CAT 6 UTP Network Lan Cable Tester Test Tool,<a_23><b_86><c_28>,<a_246><b_26><c_111>,<a_23>,<a_246>,<a_23><b_86>,<a_246><b_26>,50,28,-22,1,1,0,1,1,0,0.32,0.5357142857142857,0.2157142857142857,1.0,1.0,0.0,0.02,0.03571428571428571,0.015714285714285712,1.0,1.0,0.0,0.8025026905293368,0.8479040640371817,0.0454013735078449,,,
671,other,Kimberly-Clark,Kimtech Science KimWipes Delicate Task Wipers 1-ply 280 count (Pack of 2),<a_210><b_12><c_136>,<a_63><b_94><c_215>,<a_210>,<a_63>,<a_210><b_12>,<a_63><b_94>,95,24,-71,4,1,-3,1,1,0,0.6,0.9583333333333334,0.3583333333333334,1.0,1.0,0.0,0.021052631578947368,0.041666666666666664,0.020614035087719296,0.25,1.0,0.75,0.7841947839615193,0.8163099703581437,0.03211518639662436,0.9429688453674316,,
672,other,Halyard Health,"Halyard Health Face Masks with Earloops, 47117, Yellow (Box of 50)",<a_44><b_223><c_219>,<a_1><b_20><c_137>,<a_44>,<a_1>,<a_44><b_223>,<a_1><b_20>,65,31,-34,1,2,1,1,1,0,0.8769230769230769,0.9354838709677419,0.058560794044664966,1.0,1.0,0.0,0.03076923076923077,0.06451612903225806,0.03374689826302729,1.0,0.5,-0.5,0.7984891533851624,0.8168842315673828,0.018395078182220415,,0.9129924774169922,
673,wire_cable,EMAX,GCA 5.5mm Diameter USB Waterproof 6 Led Endoscope Borescope Inspection Wire,<a_180><b_185><c_154>,<a_196><b_248><c_71>,<a_180>,<a_196>,<a_180><b_185>,<a_196><b_248>,81,21,-60,3,1,-2,1,1,0,0.037037037037037035,0.23809523809523808,0.20105820105820105,0.3333333333333333,1.0,0.6666666666666667,0.012345679012345678,0.047619047619047616,0.03527336860670194,0.3333333333333333,1.0,0.6666666666666667,0.8347745895385742,0.8885966300964355,0.05382204055786133,0.9441962242126465,,
674,adhesive_glue,DAP,Dap 08781 10.8-Ounce Clear Silicon Plus Premium Silicone Rubber Sealant,<a_244><b_206><c_50>,<a_69><b_128><c_58>,<a_244>,<a_69>,<a_244><b_206>,<a_69><b_128>,72,37,-35,1,1,0,1,1,0,0.6111111111111112,0.8648648648648649,0.25375375375375375,1.0,1.0,0.0,0.2361111111111111,0.2702702702702703,0.03415915915915918,1.0,1.0,0.0,0.8978546572403169,0.9162379370795356,0.018383279839218725,,,
675,adhesive_glue,J-B Weld,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,<a_165><b_59><c_69>,<a_6><b_251><c_1>,<a_165>,<a_6>,<a_165><b_59>,<a_6><b_251>,72,30,-42,4,3,-1,1,1,0,0.7638888888888888,0.5,-0.26388888888888884,0.75,0.6666666666666666,-0.08333333333333337,0.125,0.3333333333333333,0.20833333333333331,1.0,1.0,0.0,0.8791188522123955,0.8942700090079472,0.015151156795551679,0.978856086730957,0.9831953048706055,0.0043392181396484375
676,other,GreenHealth,4 oz Amber Glass Boston Round Bottles With Black Ribbed Cap - 12 Pack,<a_150><b_44><c_197>,<a_41><b_104><c_189>,<a_150>,<a_41>,<a_150><b_44>,<a_41><b_104>,116,43,-73,1,1,0,1,1,0,0.7413793103448276,0.8604651162790697,0.11908580593424212,1.0,1.0,0.0,0.034482758620689655,0.09302325581395349,0.05854049719326383,1.0,1.0,0.0,0.7986564304517663,0.8295018332345145,0.030845402782748277,,,
677,other,Kimberly-Clark Professional,"Kimberly-Clark Professional 55083 PURPLE NITRILE Exam Gloves, 242 mm Length, Large, Purple (Box of 100)",<a_44><b_46><c_248>,<a_1><b_94><c_70>,<a_44>,<a_1>,<a_44><b_46>,<a_1><b_94>,65,31,-34,1,1,0,1,1,0,0.8769230769230769,0.9354838709677419,0.058560794044664966,1.0,1.0,0.0,0.015384615384615385,0.03225806451612903,0.016873449131513646,1.0,1.0,0.0,0.8508601188659668,0.9034569422403972,0.05259682337443039,,,
678,other,iRobot,"iRobot Roomba 980 Robot Vacuum with Wi-Fi Connectivity, Works with Alexa, Ideal for Pet Hair, Carpets, Hard Floors",<a_24><b_91><c_10>,<a_186><b_129><c_115>,<a_24>,<a_186>,<a_24><b_91>,<a_186><b_129>,119,35,-84,6,6,0,1,1,0,0.6890756302521008,0.7714285714285715,0.08235294117647063,1.0,1.0,0.0,0.05042016806722689,0.17142857142857143,0.12100840336134454,1.0,1.0,0.0,0.8063787686622749,0.7945862938376034,-0.011792474824671495,0.9625965118408203,0.9625965118408203,0.0
679,other,iRobot,iRobot Braava 380t Robot Mop,<a_197><b_132><c_32>,<a_58><b_66><c_202>,<a_197>,<a_58>,<a_197><b_132>,<a_58><b_66>,60,29,-31,1,2,1,1,1,0,0.5666666666666667,0.5862068965517241,0.019540229885057436,1.0,1.0,0.0,0.016666666666666666,0.034482758620689655,0.017816091954022988,1.0,0.5,-0.5,0.8443969467938957,0.8671549388340541,0.022757992040158492,,0.9513509273529053,
680,other,O-Cedar,O-Cedar Multi-Use Scrunge Scrub Sponge (Pack of 6),<a_24><b_38><c_244>,<a_72><b_144><c_61>,<a_24>,<a_72>,<a_24><b_38>,<a_72><b_144>,119,21,-98,2,1,-1,1,1,0,0.6890756302521008,0.6190476190476191,-0.07002801120448177,1.0,1.0,0.0,0.03361344537815126,0.09523809523809523,0.061624649859943974,1.0,1.0,0.0,0.7917302018505031,0.8339914321899414,0.042261230339438294,0.968372106552124,,
681,tape,Berry Global,"Nashua 361-11 Foil Tape for Waterproofing Repair, 11 mil Thick, 10 m Length, 48 mm Width&nbsp;, Aluminum",<a_202><b_240><c_184>,<a_179><b_241><c_129>,<a_202>,<a_179>,<a_202><b_240>,<a_179><b_241>,117,22,-95,1,1,0,1,1,0,0.9743589743589743,0.6818181818181818,-0.29254079254079257,1.0,1.0,0.0,0.02564102564102564,0.045454545454545456,0.019813519813519816,1.0,1.0,0.0,0.8883957698427397,0.8754986354282924,-0.012897134414447287,,,
682,adhesive_glue,Geocel,Pro Flex Super Flexible Elastomeric Sealant Acrylic Clear Paintable 10 Oz,<a_244><b_254><c_56>,<a_69><b_78><c_175>,<a_244>,<a_69>,<a_244><b_254>,<a_69><b_78>,72,37,-35,1,1,0,1,1,0,0.6111111111111112,0.8648648648648649,0.25375375375375375,1.0,1.0,0.0,0.013888888888888888,0.02702702702702703,0.01313813813813814,1.0,1.0,0.0,0.8579463690099581,0.8804178237915039,0.022471454781545774,,,
683,tape,Melca,Melca Double Sided Carpet Tape &ndash; 2.5 Inch Heavy Duty Rug Gripper Anti Slip Adhesive (30 Yards),<a_122><b_205><c_247>,<a_235><b_149><c_136>,<a_122>,<a_235>,<a_122><b_205>,<a_235><b_149>,35,31,-4,2,1,-1,1,1,0,0.42857142857142855,0.5161290322580645,0.08755760368663595,1.0,1.0,0.0,0.02857142857142857,0.03225806451612903,0.003686635944700461,0.5,1.0,0.5,0.8229235480813419,0.8625100453694662,0.039586497288124245,0.9246399402618408,,
684,tape,J.V. Converting,JVCC AF20 Aluminum Foil Tape (2 mil Linered): 2 in. x 50 yds. (Silver),<a_202><b_10><c_132>,<a_172><b_15><c_121>,<a_202>,<a_172>,<a_202><b_10>,<a_172><b_15>,117,52,-65,4,1,-3,1,1,0,0.9743589743589743,0.9807692307692307,0.0064102564102563875,1.0,1.0,0.0,0.017094017094017096,0.038461538461538464,0.021367521367521368,0.25,1.0,0.75,0.8832694744241649,0.8927003449084712,0.009430870484306242,0.9388960202534994,,
685,fastener_screw,The Hillman Group,The Hillman Group 90398 1/4-20X1-1/4 MACH Screw,<a_224><b_77><c_252>,<a_195><b_88><c_203>,<a_224>,<a_195>,<a_224><b_77>,<a_195><b_88>,191,45,-146,7,2,-5,1,1,0,0.5706806282722513,0.8222222222222222,0.2515415939499709,1.0,1.0,0.0,0.03664921465968586,0.1111111111111111,0.07446189645142524,0.2857142857142857,1.0,0.7142857142857143,0.8877025403474507,0.8958890221335671,0.008186481786116473,0.9579985936482748,0.9896061420440674,0.031607548395792606
686,fastener_screw,The Hillman Group,"The Hillman Group 90293 10-32-Inch x 1/2-Inch Round Head Combo Machine Screw, 100-Pack",<a_224><b_77><c_49>,<a_195><b_88><c_36>,<a_224>,<a_195>,<a_224><b_77>,<a_195><b_88>,191,45,-146,7,2,-5,1,1,0,0.5706806282722513,0.8222222222222222,0.2515415939499709,1.0,1.0,0.0,0.03664921465968586,0.1111111111111111,0.07446189645142524,0.2857142857142857,1.0,0.7142857142857143,0.8914835879677221,0.9049972187389027,0.013513630771180618,0.959132194519043,0.9896061420440674,0.030473947525024414
687,other,Norwesco,Norwesco 45223 35 Gallon Horizontal Water Tank,<a_210><b_143><c_231>,<a_226><b_208><c_124>,<a_210>,<a_226>,<a_210><b_143>,<a_226><b_208>,95,9,-86,2,1,-1,1,1,0,0.6,0.7777777777777778,0.1777777777777778,0.5,1.0,0.5,0.010526315789473684,0.1111111111111111,0.10058479532163742,0.5,1.0,0.5,0.8148195794288148,0.790833592414856,-0.02398598701395882,0.8634757995605469,,
688,adhesive_glue,IIT,"IIT 90690 Super Glue, 3 Grams Each, 5-Pack",<a_99><b_100><c_215>,<a_238><b_109><c_69>,<a_99>,<a_238>,<a_99><b_100>,<a_238><b_109>,32,19,-13,1,1,0,1,1,0,0.46875,0.21052631578947367,-0.2582236842105263,1.0,1.0,0.0,0.03125,0.05263157894736842,0.021381578947368418,1.0,1.0,0.0,0.8389319142987651,0.8379499647352431,-0.0009819495635220443,,,
689,connector_terminal,Anderson Metals,"Anderson Metals Brass Garden Hose Swivel Fitting, Connector, 1/2"" Barb x 3/4"" Female Hose",<a_108><b_140><c_37>,<a_140><b_211><c_119>,<a_108>,<a_140>,<a_108><b_140>,<a_140><b_211>,143,63,-80,3,2,-1,1,1,0,0.04895104895104895,0.06349206349206349,0.014541014541014537,0.3333333333333333,1.0,0.6666666666666667,0.18181818181818182,0.4126984126984127,0.23088023088023085,0.6666666666666666,1.0,0.33333333333333337,0.8314690925705601,0.8607598581621724,0.029290765591612256,0.8777960538864136,0.9246071577072144,0.04681110382080078
690,pipe_fitting,SharkBite,"SharkBite 22223-0000LFA Ball Valve 1 Inch x 1 Inch, Water Valve Shut Off, Push-to-Connect, PEX, Copper, CPVC, PE-RT",<a_108><b_252><c_21>,<a_152><b_127><c_235>,<a_108>,<a_152>,<a_108><b_252>,<a_152><b_127>,143,24,-119,2,1,-1,1,1,0,0.7272727272727273,0.4166666666666667,-0.3106060606060606,1.0,1.0,0.0,0.013986013986013986,0.08333333333333333,0.06934731934731934,1.0,1.0,0.0,0.8611244953853984,0.8616213591202445,0.0004968637348461424,0.9585185050964355,,
