item_id,item_title,brand,test_count,train_item_events,main_hit10,l3_hit10,main_mean_rank,l3_mean_rank,main_mean_ndcg10,l3_mean_ndcg10,main_same_l12_hist_mean,l3_same_l12_hist_mean,main_l12_bucket_size,l3_l12_bucket_size,main_sid,l3_sid,hit10_delta_l3_minus_main,ndcg10_delta_l3_minus_main
21,"Swordfish 32051 Brass Plated Wood Screw Assortment, 500 Piece",Swordfish,2,13,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_191><b_203><c_214>,<a_255><b_1><c_83>,0,0.0
22,"Eye-Vac EVPRO Tuxedo Black Touchless Stationary Vacuum &ndash; 1400 Watts Professional Vacuum with HEPA Filtration, Bag-less Canister. Floor Care",EyeVac,2,24,1,1,500.0,500.0,0.5,0.5,0.5,0.5,1,1,<a_165><b_52><c_218>,<a_196><b_137><c_216>,0,0.0
26,Shark Navigator Lift-Away Professional NV356E,SharkNinja,2,41,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_83><b_183><c_233>,<a_125><b_214><c_141>,0,0.0
33,Bessey BV-NVJ Multi-Purpose Vise Jaws (Jaws Only),Bessey,2,250,0,0,999.0,505.0,0.0,0.0,0.0,0.0,1,1,<a_91><b_214><c_174>,<a_88><b_240><c_94>,0,0.0
78,PSI LCENTLT2 No. 2MT Heavy Duty Live Tailstock Center,PSI Woodworking,2,96,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_160><b_18><c_2>,<a_71><b_230><c_202>,0,0.0
95,uxcell 5 Pcs Dual Row 4 Position Covered Screw Terminal Strip 600V 25A,uxcell,2,81,0,0,522.5,999.0,0.0,0.0,0.0,0.0,5,7,<a_145><b_77><c_2>,<a_0><b_245><c_200>,0,0.0
102,"Stainless Steel Tumbling Media Pins - 0.047"" Diameter, 0.255"" Length (5 lb Pack)",guntap,2,18,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,3,<a_51><b_183><c_196>,<a_15><b_137><c_7>,0,0.0
103,"Osborn International 75116SP Steel File Card, 3-3/4"" Brush Area Length",Osborn International,2,52,0,0,999.0,512.0,0.0,0.0,0.0,0.0,1,2,<a_247><b_140><c_198>,<a_77><b_145><c_212>,0,0.0
109,"Arlington LPCG50-1 Low-Profile Strain Relief Cord Connector, 1/2 Inch",Arlington Industries,2,59,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,3,<a_202><b_128><c_63>,<a_191><b_160><c_82>,0,0.0
126,"Applied Magnets 2-pc, 1.5"" Strong NdFeB Neodymium Cup Magnet with Countersunk Hole.",Applied Magnets,2,4,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,4,<a_175><b_109><c_96>,<a_13><b_108><c_12>,0,0.0
135,"LDR Industries 516 B1210 Nylon Tubing, 1/2"" x 10', Clear",LDR Industries,2,9,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_225><b_38><c_195>,<a_115><b_165><c_209>,0,0.0
142,High Temperature Heat Resistant Tape Sublimation Tape Koptan Tape 2 Rolls 10mm X 33m 100ft,MS WGO,2,1,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,1,<a_51><b_176><c_135>,<a_251><b_248><c_242>,0,0.0
147,Bentonite - 8 oz.,Simi Valley Home Brew,2,28,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_75><b_232><c_185>,<a_92><b_47><c_13>,0,0.0
158,Stainless Steel Phillips Flat Machine Screw Kit #K18MPF,Stainless Town,2,0,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,5,<a_182><b_197><c_160>,<a_224><b_129><c_1>,0,0.0
170,URBEST 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo (328PCS),URBEST,2,257,0,0,999.0,522.5,0.0,0.0,0.0,0.0,9,7,<a_202><b_12><c_4>,<a_115><b_60><c_105>,0,0.0
174,Heat Shrink Tape Black 180 foot,PJT,2,21,0,0,999.0,999.0,0.0,0.0,0.0,0.0,6,1,<a_51><b_106><c_118>,<a_15><b_221><c_159>,0,0.0
200,"3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds",3M,2,307,0,0,512.0,999.0,0.0,0.0,0.0,0.0,4,1,<a_165><b_176><c_137>,<a_200><b_252><c_207>,0,0.0
204,"Gorilla Super Glue, Two 3 Gram Tubes, Clear",Gorilla,2,28,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_150><b_176><c_184>,<a_19><b_0><c_2>,0,0.0
248,"Neiko 10197A Titanium Step Drill Bit Set, High Speed Steel | 5-Piece Set | Total 50 Sizes",Neiko,2,189,0,0,999.0,999.0,0.0,0.0,0.0,0.0,5,4,<a_191><b_138><c_193>,<a_71><b_177><c_146>,0,0.0
267,"General Tools 80560 Telescoping LED Lighted Inspection Mirror, 360 Swivel  for Extra Viewing",General Tools,2,27,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_12><b_110><c_129>,<a_149><b_142><c_151>,0,0.0
269,"Philips Sonicare HealthyWhite+ electric rechargeable toothbrush, HX8911",Philips Sonicare,2,32,0,0,999.0,999.0,0.0,0.0,0.0,0.0,10,2,<a_83><b_59><c_92>,<a_140><b_238><c_2>,0,0.0
295,"American Educational 7-G15-A Cast Iron Support Ring Stand with Acid Resistant Finish, 8"" Length x 5"" Width Base Size",American Educational Products,2,108,0,0,511.0,999.0,0.0,0.0,0.0,0.0,3,4,<a_91><b_48><c_167>,<a_88><b_39><c_104>,0,0.0
300,"XYZprinting RFPLCXUS00B da Vinci Jr. & mini Series Filament, PLA (NFC), 600 g, Nature",XYZprinting,2,41,0,0,510.5,999.0,0.0,0.0,0.0,0.0,5,1,<a_222><b_113><c_160>,<a_184><b_194><c_42>,0,0.0
301,FLIR C2 Compact Thermal Imaging System,FLIR,2,33,0,0,999.0,999.0,0.0,0.0,0.0,0.0,5,1,<a_31><b_37><c_237>,<a_235><b_65><c_41>,0,0.0
304,"Carlisle 3621962414 Sweep Complete Aluminum Handle Floor Sweep with Squeegee, Plastic Bristles, 24"" Length, 3"" Bristle Trim, Blue",Carlisle,2,15,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_247><b_101><c_87>,<a_77><b_138><c_75>,0,0.0
335,"Dewalt DW8061B5 4 x 0.045 Inch Metal and Stainless Steel Cutting Wheels , 4 Inch by 0.045-Inch",DEWALT,2,192,0,0,28.0,999.0,0.0,0.0,0.5,0.5,2,3,<a_122><b_3><c_6>,<a_71><b_147><c_134>,0,0.0
342,"Omron Sprague Rappaport Stethoscope, Black",Omron,2,109,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_67><b_219><c_123>,<a_254><b_56><c_215>,0,0.0
352,General Tools 1261-4 1/2-Inch Grommet Refill with 24 Grommets,General Tools Mfg Co In,2,122,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_173><b_51><c_150>,<a_167><b_171><c_226>,0,0.0
366,Lisle 52750 Stethoscope Kit,Lisle,2,121,1,1,500.0,500.0,0.5,0.5,0.5,0.5,2,2,<a_67><b_121><c_34>,<a_254><b_139><c_252>,0,0.0
367,J-B Weld 31314 Red High Temperature RTV Silicone Gasket Maker and Sealant - 3 oz.,J-B Weld,2,67,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_89><b_5><c_20>,<a_173><b_203><c_161>,0,0.0
379,"Pro Tie 33101 SAE Size 12 Range 5/8-Inch-1-1/4-Inch SS Turn Key All Stainless Hose Clamp, 10-Pack",Pro Tie,2,12,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,3,<a_34><b_199><c_1>,<a_167><b_79><c_19>,0,0.0
381,"Torin Big Red Hydraulic Bottle Jack, 50 Ton Capacity",Torin,2,172,0,0,511.5,516.0,0.0,0.0,0.0,0.0,2,2,<a_91><b_122><c_131>,<a_85><b_96><c_1>,0,0.0
392,SummitLink Pack of 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo,SummitLink,2,353,0,0,999.0,999.0,0.0,0.0,0.0,0.0,9,7,<a_202><b_12><c_27>,<a_115><b_60><c_1>,0,0.0
402,"Metabo Slicer Cut Off Wheel 6"" X .040"" Box 50",Metabo,2,25,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_122><b_202><c_73>,<a_71><b_116><c_194>,0,0.0
405,"The Hillman Group 180147 Nylon Insert Lock Nut, 1/4-Inch by 20-Inch, 100-Pack",Hillman,2,39,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,3,<a_182><b_226><c_66>,<a_224><b_79><c_17>,0,0.0
429,"Angel Premium TENS/EMS Unit 40 Electrode Pads 2""x2"" in. Reusable Self Stick Gel Carbon Electrodes",K.S. Choi Corp,2,33,0,0,999.0,515.0,0.0,0.0,0.0,0.0,2,1,<a_171><b_36><c_188>,<a_62><b_161><c_172>,0,0.0
431,"Industrial & Scientific"" />",Osborn International,2,71,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,2,<a_50><b_218><c_0>,<a_134><b_146><c_0>,0,0.0
437,"Millrose 70660 Monster Roll PTFE Thread Seal Tape, 1/2-Inch x 260-Inch, Blue",Mill-Rose,2,5,0,0,512.5,999.0,0.0,0.0,0.0,0.0,4,4,<a_210><b_86><c_172>,<a_42><b_81><c_133>,0,0.0
446,"DEWALT DCS16150 1-1/2-Inch by 16 Gauge Finish Nail (2,500 per Box)",DEWALT,2,26,0,0,999.0,999.0,0.0,0.0,0.0,0.0,6,5,<a_191><b_124><c_99>,<a_255><b_93><c_18>,0,0.0
455,MDF Acoustica Deluxe Lightweight Dual Head Stethoscope - All Black (MDF747XP-BO),MDF Instruments,2,0,0,0,999.0,999.0,0.0,0.0,0.5,0.5,3,3,<a_67><b_210><c_38>,<a_254><b_159><c_231>,0,0.0
460,"4.5"" x 7/8"" Premium Zirconia Flap Disc Grinding Wheel 60 Grit Type 29-10 Pack",Benchmark Abrasives,2,6,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,3,<a_51><b_61><c_113>,<a_15><b_137><c_185>,0,0.0
465,"Dorman Hardware 4-9845 Peggable Wire Basket Set, 3-Pack",Dorman Hardware,2,88,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,3,<a_41><b_237><c_238>,<a_167><b_220><c_179>,0,0.0
466,"Best Choice Products 4-Wheel Foldable Rolling Warehouse Moving Flatbed Platform Dolly Push Cart w/ 330lb Capacity, Non-Slip Surface - Blue",BEST CHOICE PRODUCTS,2,13,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_41><b_101><c_147>,<a_85><b_97><c_153>,0,0.0
468,SEOH 4 inch Glass Pipette Droppers (pack of 12),SEOH,2,60,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_172><b_7><c_3>,<a_105><b_117><c_134>,0,0.0
470,"Silicone RTV 4500 FDA Grade High Strength Silicone Sealant, Clear (2.8 fl.oz)",Silco Incorporated,2,8,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_210><b_30><c_167>,<a_57><b_163><c_97>,0,0.0
471,Proxxon 28608 Precision Vise FMZ with Clamp,Proxxon,2,38,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_91><b_166><c_138>,<a_88><b_194><c_170>,0,0.0
486,"Premiere 9411 Disposable Scalpels with #11 High-Carbon Steel Blades, Plastic Handle, Sterile, Individually Foil Wrapped, Box of 10 pcs",C & A Scientific - Premiere,2,42,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_50><b_58><c_153>,<a_86><b_176><c_191>,0,0.0
490,"Duck Brand 300877 Professional Grade Electrical Tape, 3/4-Inch by 66 Feet, Single Roll, White",Duck,2,36,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_192><b_237><c_71>,<a_42><b_132><c_0>,0,0.0
506,"Stainless 1/4-20 Hex Nuts, USS Coarse Thread, 304 Stainless Steel, 100 pieces (1/4 Hex Nuts)","Chenango Supply Co., Inc.",2,25,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,1,<a_182><b_64><c_46>,<a_224><b_199><c_94>,0,0.0
515,Chemical Guys ACC_121.32HD Chemical Resistant Heavy Duty Bottle and Sprayer (32 oz),Chemical Guys,2,129,0,0,999.0,519.5,0.0,0.0,0.0,0.0,3,2,<a_177><b_250><c_53>,<a_20><b_31><c_67>,0,0.0
518,MotoBatt MBCL5 5' 18AWG Cable Lead Extension,MotoBatt,2,40,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_171><b_111><c_197>,<a_0><b_64><c_163>,0,0.0
520,"Copper Sheet Metal - 12"" x 12",Copperlab,2,11,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_175><b_156><c_216>,<a_253><b_145><c_226>,0,0.0
523,"Industrial & Scientific"" />",E-Z LOK,2,58,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,1,<a_50><b_55><c_4>,<a_134><b_91><c_141>,0,0.0
536,"Eagle F-15 HDPE 10"" Poly Funnel For Metal Type I Safety Cans, 4"" Height, 8"" Width, 9"" Length",Eagle,2,14,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,4,<a_36><b_168><c_244>,<a_20><b_70><c_166>,0,0.0
544,"Oreck Commercial XL Commercial Upright Vacuum Cleaner, XL2100RHS",Oreck Commercial,2,26,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_83><b_24><c_97>,<a_125><b_164><c_29>,0,0.0
567,"ProTapes Pro Duct 100 PE-Coated Cloth Economy Duct Tape, 60 yds Length x 2"" Width, Black (Pack of 1)",Pro Tapes,2,60,0,0,39.5,999.0,0.0,0.0,0.5,0.5,5,4,<a_192><b_36><c_136>,<a_42><b_181><c_230>,0,0.0
583,Marathon Universal Fit Pneumatic (Air Filled) Hand Truck / All Purpose Utility Tire on Wheel with Adapter Kit Included,Marathon Industries,2,17,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_41><b_48><c_9>,<a_85><b_62><c_196>,0,0.0
591,Nubee Temperature Gun Non-contact Infrared Thermometer MAX Display & EMS Adjustable,Nubee,2,87,0,0,999.0,999.0,0.0,0.0,0.0,0.0,6,1,<a_31><b_123><c_84>,<a_59><b_129><c_4>,0,0.0
600,Vktech 5pcs 2M Waterproof Digital Temperature Temp Sensor Probe DS18b20,Vktech,2,24,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_31><b_146><c_3>,<a_59><b_5><c_9>,0,0.0
608,3M Tape Primer 94 1/2 Pint 8oz For Vinyl Di-Noc,3M,2,34,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_150><b_86><c_56>,<a_42><b_88><c_254>,0,0.0
609,"Dap 7079812343 Drydex 5.5 Oz 6Pk Raw Building Material, 5.5-Ounce, Pink/White",DAP,2,96,0,0,510.5,506.5,0.0,0.0,0.0,0.0,1,2,<a_64><b_101><c_210>,<a_57><b_49><c_193>,0,0.0
616,"Hard-to-Find Fastener 014973291433 Phillips Flat TwinFast Wood Screws, 6 x 1/2-Inch, 100-Piece",Hard-to-Find Fastener,2,17,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_182><b_250><c_100>,<a_224><b_22><c_186>,0,0.0
620,"Nubee Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58 &deg;F - 1022&deg;F(-50&deg;C - 550&deg;C) MAX Display, EMS Adjustable Function, Orange",Nubee,2,128,0,0,999.0,999.0,0.0,0.0,0.0,0.0,6,7,<a_31><b_123><c_209>,<a_59><b_178><c_104>,0,0.0
627,"Shop Vac, 37987, Black Plastic",Shop Vac,2,47,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_83><b_108><c_53>,<a_77><b_169><c_186>,0,0.0
648,"3M Foil Tape 3381 Silver, 1.88 in x 50 yd 2.7 mil (Pack of 1)",3M,2,68,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_235><b_0><c_184>,<a_42><b_215><c_33>,0,0.0
649,BQLZR M4 Stainless Steel 304 Hook & Eye Turnbuckle Wire Rope Tension Pack Of 5,BQLZR,2,52,0,0,521.0,521.5,0.0,0.0,0.0,0.0,1,4,<a_51><b_80><c_6>,<a_15><b_125><c_183>,0,0.0
660,"Cofufu 4 Pcs 1"" Plastic Wheel Rectangle Top Plate Fixed Swivel Caster Set",Cofufu,2,22,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,2,<a_41><b_245><c_50>,<a_85><b_240><c_60>,0,0.0
661,"PneumaticPlus PSL15-160 Pressure Gauge, Lower Mount, 1-1/2"" Dial, 0-160 PSI, 1/8"" NPT",PneumaticPlus,2,23,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,4,<a_0><b_236><c_103>,<a_254><b_234><c_247>,0,0.0
671,Kimtech Science KimWipes Delicate Task Wipers 1-ply 280 count (Pack of 2),Kimberly-Clark,2,11,0,0,514.5,999.0,0.0,0.0,0.0,0.0,1,1,<a_254><b_166><c_98>,<a_83><b_94><c_25>,0,0.0
679,iRobot Braava 380t Robot Mop,iRobot,2,80,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_165><b_139><c_225>,<a_196><b_82><c_90>,0,0.0
690,"SharkBite 22223-0000LFA Ball Valve 1 Inch x 1 Inch, Water Valve Shut Off, Push-to-Connect, PEX, Copper, CPVC, PE-RT",SharkBite,2,59,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,3,<a_78><b_1><c_142>,<a_84><b_56><c_201>,0,0.0
691,"Deft Interior Clear Wood Finish Gloss Lacquer, 12.25-Ounce Aerosol Spray",Deft Inc.,2,102,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_247><b_104><c_97>,<a_83><b_209><c_206>,0,0.0
693,"SE DM201 Stainless Steel Inspection Mirror, 0.75"" Dia, 7",SE,2,24,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_12><b_162><c_143>,<a_149><b_195><c_235>,0,0.0
694,"Colormetrics Gray Putty Tape / Butyl Tape 1/8"" x 1"" x 30' (Single Roll)",DEHCO,2,29,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_235><b_223><c_6>,<a_42><b_195><c_120>,0,0.0
700,"Anderson Metals 06130 Brass Pipe Fitting, 90 Degree Barstock Elbow, 1/4"" NPT Male x 1/4"" NPT Male Pipe",Anderson Metals,2,18,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,4,<a_78><b_237><c_54>,<a_31><b_23><c_225>,0,0.0
705,"Shepherd Hardware 9782 4-Inch Cast Iron Swivel Plate Caster, 500-lb Load Capacity",Shepherd Hardware,2,59,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,2,<a_41><b_223><c_220>,<a_85><b_91><c_12>,0,0.0
711,3M Scotch #35 Electrical Tape Value Pack (10457NA),3M,2,113,0,0,521.0,511.5,0.0,0.0,0.0,0.0,1,2,<a_192><b_61><c_126>,<a_42><b_111><c_37>,0,0.0
713,"Rubbermaid Commercial Products FG295673BLUE Plastic Resin Deskside Recycling Can, 7 Gallon/28 Quart, Blue Recycling Symbol (Pack of 12)",Rubbermaid Commercial Products,2,75,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_241><b_130><c_10>,<a_20><b_188><c_26>,0,0.0
714,Shop-Vac 9067200 Type I 10-14-Gallon High Efficiency Disposable Collection Filter Bag 2-Pack,Shop-Vac,2,98,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_83><b_167><c_79>,<a_125><b_221><c_220>,0,0.0
719,"Gorilla Heavy Duty Construction Adhesive, 2.5 ounce Squeeze Tube, White",Gorilla,2,1,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_64><b_148><c_154>,<a_57><b_131><c_133>,0,0.0
721,"Kreg SML-C2B-250 Blue-Kote Weather Resistant Pocket Hole Screws - 2"", 8 Coarse, Washer Head, 250 count",Kreg,2,55,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,1,<a_191><b_225><c_119>,<a_224><b_121><c_204>,0,0.0
727,"The Hillman Group 180297 Pronged Tee Nut, 1/4 20, 100-Pack",Hillman,2,33,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_182><b_170><c_108>,<a_224><b_137><c_39>,0,0.0
748,Replacement Filter Fits Shop Vac 90304,4YourHome,2,8,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_83><b_87><c_244>,<a_125><b_246><c_70>,0,0.0
754,Fluke Networks 26200900 Pro3000 Tone Generator with ABN Clips and RJ11 Plug,Fluke Networks,2,62,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,4,<a_165><b_74><c_183>,<a_196><b_125><c_143>,0,0.0
756,"Gardner Bender GSW-20  Electrical Toggle Switch Covers, EDPM Rubber Cover, Moisture, Dust and Dirt Resistant, Pack of 2, Black",Gardner Bender,2,21,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,3,<a_0><b_141><c_126>,<a_67><b_102><c_112>,0,0.0
772,"Watts 0009257 25AUB-Z3, 3/4"", bronz",Watts,2,18,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_0><b_158><c_37>,<a_84><b_180><c_47>,0,0.0
773,"Duck Brand Standard Packaging Tape Refill, 1.88 Inch x 54.6 Yard, Clear, 1 Roll (240408)",Duck,2,55,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_192><b_104><c_55>,<a_226><b_90><c_164>,0,0.0
799,"Dap 18268 Roof Sealant, 10.1 oz, Black",DAP,2,20,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,3,<a_210><b_49><c_218>,<a_57><b_128><c_122>,0,0.0
811,Install Bay Copper Ring Terminal 2 Gauge 5/16 Inch 10 Pack - CUR2516,Install Bay,2,16,0,0,999.0,999.0,0.0,0.0,0.0,0.0,6,6,<a_202><b_39><c_125>,<a_191><b_34><c_185>,0,0.0
819,"Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)",Inkbird,2,245,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,9,<a_31><b_181><c_19>,<a_59><b_226><c_0>,0,0.0
824,"213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml",Karter Scientific,2,247,1,1,500.0,500.0,0.5,0.5,0.0,0.0,1,2,<a_178><b_52><c_42>,<a_223><b_208><c_140>,0,0.0
843,"Industrial & Scientific"" />",VXB,2,15,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_50><b_38><c_228>,<a_134><b_224><c_159>,0,0.0
845,"The Hillman Group 58528 1/4 x 2-Inch Round Loop Wire Lock Pin, 4-Pack",Hillman,2,16,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_34><b_98><c_186>,<a_167><b_147><c_215>,0,0.0
856,Tesa  Wire Loom Harness Tape Used By Mercedes BMW VW Audi,Tesa,2,29,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_235><b_60><c_229>,<a_42><b_209><c_144>,0,0.0
857,"Dixon FBVG100 Brass Ball Valve, 1"" NPT Female",Dixon Valve & Coupling,2,91,0,0,510.5,506.0,0.0,0.0,0.0,0.0,2,1,<a_78><b_170><c_41>,<a_84><b_108><c_149>,0,0.0
886,"O1 Tool Steel Round Rod, Annealed/Precision Ground, ASTM A681, 0.359375"" Diameter, 36"" Length",Small Parts,2,63,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,5,<a_165><b_140><c_126>,<a_200><b_120><c_211>,0,0.0
890,Octave Tool Kit A for 3D Printer,Octave,2,42,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_249><b_128><c_242>,<a_246><b_15><c_140>,0,0.0
898,Personalized Office Name Plate With Wall or Desk Holder - 2x8 - CUSTOMIZE,Lasercrafting,2,12,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_175><b_255><c_134>,<a_144><b_38><c_41>,0,0.0
908,"Kreg SML-C150-100 Pocket Screws 1-1/2-Inch, 8 Coarse, Washer-Head, 100-Count",Kreg,2,92,0,0,515.0,999.0,0.0,0.0,0.0,0.0,6,10,<a_191><b_218><c_26>,<a_224><b_58><c_64>,0,0.0
917,Reliable Hardware Company RH-5112BO-A 1/2-Inch Wood Screw with Black Oxide and Wax,Reliable Hardware Company,2,41,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_191><b_222><c_148>,<a_224><b_52><c_14>,0,0.0
919,"Flex Seal Spray Rubber Sealant Coating, 14-oz, Clear",Flex Seal,2,19,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_210><b_88><c_15>,<a_57><b_229><c_97>,0,0.0
937,"Covidien 5750 Curity Alcohol Prep, Sterile, Medium, 2-ply (Pack of 200)",COVIDIEN,2,25,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,3,<a_254><b_8><c_122>,<a_83><b_12><c_200>,0,0.0
946,"Crest Cavity Protection Toothpaste, 6.4 Ounce (Pack of 6)",Crest,2,18,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_242><b_43><c_91>,<a_12><b_0><c_134>,0,0.0
962,Yobett Large Plastic 100ml Syringe +120cm (47in) handy plastic tubing,YOBETT,2,43,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,4,<a_172><b_162><c_2>,<a_20><b_20><c_2>,0,0.0
980,"Anderson Metals Brass Pipe Fitting, Adapter, 1/8"" Male Pipe x 1/8"" Female Pipe",Anderson Metals,2,68,0,0,999.0,512.0,0.0,0.0,0.0,0.0,7,1,<a_78><b_39><c_107>,<a_31><b_16><c_122>,0,0.0
986,Stanley 93-301 14-Inch Yellow Panel Carry Handle,Stanley,2,90,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_41><b_94><c_126>,<a_73><b_154><c_222>,0,0.0
999,Curt Manufacturing 28276 Towing Wiring,Curt Manufacturing,2,49,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_41><b_110><c_76>,<a_85><b_234><c_55>,0,0.0
1019,"Oatey 30200 Clear Cutting Oil, Hand Threads, 16-Ounce",Oatey,2,37,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,3,<a_6><b_21><c_58>,<a_173><b_179><c_217>,0,0.0
1021,GAVAN M14 x 1.5 Metric Taper and Plug Tap 14mm,GAVAN,2,30,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,3,<a_182><b_241><c_124>,<a_71><b_199><c_198>,0,0.0
1031,ABN Adhesive Sticky Back 80-Grit Sandpaper Roll 2-3/4&rdquo; Inch x 20 Yards Aluminum Oxide Golden Yellow Longboard Dura PSA,ABN,2,46,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_51><b_118><c_118>,<a_251><b_238><c_232>,0,0.0
1047,"Magnolia Brush 233 Low Cost Single Thickness Paint or Chip Brush, 1-1/2"" Trim, 2"" Width, White (Case of 24)",Magnolia Brush,2,36,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_247><b_198><c_229>,<a_77><b_38><c_215>,0,0.0
1106,DAOKI 10PCS Digital DC 5V Amplifier Board Class D 23W USB Power Mini PAM8403 Audio Module,DAOKI,2,3,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_45><b_84><c_220>,<a_67><b_80><c_169>,0,0.0
1115,TEKTON 8-Inch Swivel Bench Vise | 54008,TEKTON,2,51,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,2,<a_91><b_220><c_181>,<a_88><b_42><c_33>,0,0.0
