idx,user_id,item_id,item_title,family,brand,target_sid,target_l1,target_l2,target_l1_bucket_size,target_l2_bucket_size,target_l1_family_purity,target_l2_family_purity,target_l1_dominant_family,target_l2_dominant_family,history_len,target_l1_in_history,target_l2_in_history,rank,rank_found,hit1,hit3,hit5,hit10,hit20,hit50,ndcg10,ndcg50,top1_sid,top1_item_repr,top1_item_titles,top1_families,top1_brands,top1_same_l1,top1_same_l2,top1_same_family,top1_same_brand,top1_history_repeat,top10_history_repeat_count,top50_history_repeat_count,top10_has_target_l1,top10_has_target_l2,top50_has_target_l1,top50_has_target_l2,failure_type_at10,top5_predictions
1988,A1858,2275,Loctite Epoxy One Minute Instant Mix 0.47-Fluid Ounce Syringe (1366072),3d_filament,Loctite,<a_165><b_35><c_2>,<a_165>,<a_165><b_35>,72,3,0.8055555555555556,0.6666666666666666,adhesive_epoxy,adhesive_epoxy,8,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_79><b_96><c_3>,2466,1/4 inch x 55 yds Copper Foil Tape - (6mm x 50m) - EMI Shielding Conductive Adhesive,adhesive_epoxy,Tapes Master,0,0,0,0,1,3,6,1,0,1,0,l2_routing_miss_after_l1_hit,<a_79><b_96><c_3> || <a_79><b_96><c_33> || <a_17><b_80><c_8> || <a_202><b_62><c_182> || <a_202><b_52><c_171>
1989,A1978,54,"Industrial & Scientific"" />",metadata_placeholder,Dykem,<a_15><b_206><c_230>,<a_15>,<a_15><b_206>,31,1,0.7741935483870968,1.0,metadata_placeholder,metadata_placeholder,9,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_202><b_82><c_90>,1614,"3M Scotchcal Striping Tape, 1/8 inch, White, 70201",tape,3M,0,0,0,0,1,2,4,0,0,0,0,l1_routing_miss,<a_202><b_82><c_90> || <a_202><b_82><c_252> || <a_202><b_160><c_125> || <a_233><b_155><c_63> || <a_202><b_160><c_184>
1990,A2091,152,"Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)",connector_fitting,Camco,<a_228><b_113><c_68>,<a_228>,<a_228><b_113>,96,1,0.5625,1.0,other,connector_fitting,2,0,0,14,1,0,0,0,0,1,1,0.0,0.2559580248098155,<a_44><b_217><c_50>,303,"AMMEX - AINPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 3 mil, Large, Indigo (Case of 1000)",other,Ammex,0,0,0,0,0,0,2,0,0,1,1,l1_routing_miss,<a_44><b_217><c_50> || <a_44><b_9><c_196> || <a_44><b_9><c_168> || <a_210><b_156><c_39> || <a_107><b_93><c_0>
1991,A2091,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,<a_107><b_93><c_0>,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,gauge_meter,gauge_meter,3,0,0,2,1,0,1,1,1,1,1,0.6309297535714575,0.6309297535714575,<a_228><b_113><c_68>,152,"Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)",connector_fitting,Camco,0,0,0,0,1,1,2,1,1,1,1,hit10,<a_228><b_113><c_68> || <a_107><b_93><c_0> || <a_44><b_200><c_179> || <a_180><b_233><c_123> || <a_210><b_156><c_39>
1992,A2091,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,<a_107><b_93><c_0>,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,gauge_meter,gauge_meter,4,1,1,1,1,1,1,1,1,1,1,1.0,1.0,<a_107><b_93><c_0>,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,1,1,1,1,1,2,3,1,1,1,1,hit10,<a_107><b_93><c_0> || <a_44><b_9><c_196> || <a_44><b_9><c_168> || <a_44><b_9><c_244> || <a_44><b_9><c_219>
1993,A2091,182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,<a_107><b_93><c_0>,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,gauge_meter,gauge_meter,5,1,1,1,1,1,1,1,1,1,1,1.0,1.0,<a_107><b_93><c_0>,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,1,1,1,1,1,2,2,1,1,1,1,hit10,<a_107><b_93><c_0> || <a_109><b_74><c_57> || <a_44><b_9><c_196> || <a_228><b_113><c_68> || <a_229><b_166><c_29>
1994,A2838,1588,"Super Lube 41160/UV Synthetic UV Grease (NLGI 2), 14.1 oz Canister, Translucent White",other,Super Lube,<a_173><b_11><c_0>,<a_173>,<a_173><b_11>,64,2,0.75,1.0,other,other,5,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_67><b_133><c_6>,751,Install Bay CC2218 Crimp Cap Nylon Connector 22/18 Gauge (100-Pack),connector_fitting,Install Bay,0,0,0,0,0,0,1,0,0,1,0,l1_routing_miss,<a_67><b_133><c_6> || <a_71><b_8><c_31> || <a_67><b_133><c_0> || <a_107><b_93><c_0> || <a_71><b_70><c_16>
1995,A2838,176,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,other,URBEST,<a_17><b_80><c_8>,<a_17>,<a_17><b_80>,99,1,0.6363636363636364,1.0,other,other,6,0,0,30,1,0,0,0,0,0,1,0.0,0.20184908658209985,<a_67><b_133><c_6>,751,Install Bay CC2218 Crimp Cap Nylon Connector 22/18 Gauge (100-Pack),connector_fitting,Install Bay,0,0,0,0,0,1,1,0,0,1,1,l1_routing_miss,<a_67><b_133><c_6> || <a_173><b_60><c_25> || <a_173><b_11><c_0> || <a_173><b_11><c_28> || <a_173><b_128><c_25>
1996,A2840,1525,Pentek 150296 SW-3 Wrench for #10 Big Blue Housings,other,Pentek,<a_52><b_209><c_25>,<a_52>,<a_52><b_209>,28,2,0.6785714285714286,1.0,other,other,4,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_197><b_126><c_180>,1052,"Pentek DGD-2501 Spun Polypropylene Filter Cartridge, 10"" x 4-1/2",other,Pentek,0,0,1,1,1,1,2,0,0,0,0,l1_routing_miss,<a_197><b_126><c_180> || <a_197><b_126><c_251> || <a_197><b_165><c_194> || <a_197><b_118><c_51> || <a_197><b_170><c_216>
1997,A4888,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,<a_107><b_93><c_0>,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,gauge_meter,gauge_meter,2,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_91><b_115><c_103>,2151,Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,3d_filament,Signstek,0,0,0,0,1,1,1,0,0,0,0,l1_routing_miss,<a_91><b_115><c_103> || <a_223><b_132><c_123> || <a_223><b_102><c_158> || <a_223><b_159><c_191> || <a_158><b_138><c_227>
1998,A4888,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,<a_107><b_93><c_0>,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,gauge_meter,gauge_meter,3,1,1,3,1,0,1,1,1,1,1,0.5,0.5,<a_223><b_102><c_158>,2063,"3Doodler Create 3D Pen with 50 Plastic Strands, No Mess, Non-Toxic -",other,3Doodler,0,0,0,0,0,2,2,1,1,1,1,hit10,<a_223><b_102><c_158> || <a_223><b_132><c_123> || <a_107><b_93><c_0> || <a_91><b_115><c_103> || <a_223><b_159><c_191>
1999,A4888,182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,<a_107><b_93><c_0>,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,gauge_meter,gauge_meter,4,1,1,1,1,1,1,1,1,1,1,1.0,1.0,<a_107><b_93><c_0>,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,1,1,1,1,1,2,3,1,1,1,1,hit10,<a_107><b_93><c_0> || <a_244><b_136><c_142> || <a_223><b_102><c_158> || <a_79><b_61><c_4> || <a_109><b_74><c_57>
2000,A5255,3254,ETA hand2mind Dual-Dial Analog Platform Scale - Simple Enough for Kids and Great with Kitchen Food,fastener,ETA hand2mind,<a_229><b_105><c_188>,<a_229>,<a_229><b_105>,36,1,0.7222222222222222,1.0,other,fastener,6,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_68><b_34><c_125>,3280,"Stanley Interlocking Anti-Fatigue Utility Mat &ndash; Edge (2-pack), 24-inch x 24-inch x 0.6-inch",other,Stanley,0,0,0,0,1,3,3,0,0,0,0,l1_routing_miss,<a_68><b_34><c_125> || <a_24><b_57><c_95> || <a_197><b_57><c_227> || <a_107><b_42><c_17> || <a_107><b_231><c_0>
2001,A5439,2797,"WD-40&nbsp;Multi-Use Product Non-Aerosol Trigger Pro, 20 OZ [12 Pack]",adhesive_epoxy,WD-40,<a_173><b_94><c_100>,<a_173>,<a_173><b_94>,64,3,0.75,0.3333333333333333,other,fastener,4,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_68><b_179><c_229>,461,"Hy-Ko Products TSR-100 Posted Private Property Tyvek Sign Roll 11"" x 11"" Yellow, 100 Pieces",other,Hy-Ko Products,0,0,0,0,1,2,2,0,0,0,0,l1_routing_miss,<a_68><b_179><c_229> || <a_236><b_35><c_78> || <a_236><b_106><c_37> || <a_202><b_147><c_0> || <a_236><b_35><c_0>
2002,A6256,1387,"Uxcell a13052700ux0220 6mm to 8mm Bore Rigid Copper Motor Coupling Coupler W Tight Screws, Rubber",connector_fitting,uxcell,<a_23><b_238><c_129>,<a_23>,<a_23><b_238>,50,1,0.46,1.0,other,connector_fitting,4,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_73><b_231><c_56>,734,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",other,microtivity,0,0,0,0,0,2,4,0,0,1,0,l1_routing_miss,<a_73><b_231><c_56> || <a_73><b_8><c_168> || <a_228><b_45><c_149> || <a_73><b_224><c_0> || <a_42><b_112><c_143>
2003,A6396,340,Break-Free CLP-4 Cleaner Lubricant Preservative Squeeze Bottle (4 -Fluid Ounce),other,BreakFree,<a_173><b_23><c_0>,<a_173>,<a_173><b_23>,64,2,0.75,1.0,other,other,7,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_104><b_60><c_152>,266,"iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy",gauge_meter,iGaging,0,0,0,0,0,1,2,0,0,1,0,l1_routing_miss,<a_104><b_60><c_152> || <a_15><b_206><c_230> || <a_159><b_90><c_206> || <a_104><b_186><c_66> || <a_104><b_17><c_70>
2004,A7222,1801,"Loos Cableware MS20664C2 Stainless Steel Single Shank Ball for 1/16"" Diameter Wire Rope",connector_fitting,Loos & Co.,<a_71><b_251><c_254>,<a_71>,<a_71><b_251>,118,2,0.6271186440677966,1.0,other,connector_fitting,4,1,1,4,1,0,0,1,1,1,1,0.43067655807339306,0.43067655807339306,<a_224><b_215><c_102>,1021,GAVAN M14 x 1.5 Metric Taper and Plug Tap 14mm,tape,GAVAN,0,0,0,0,1,3,3,1,1,1,1,hit10,<a_224><b_215><c_102> || <a_104><b_60><c_152> || <a_104><b_7><c_204> || <a_71><b_251><c_254> || <a_15><b_215><c_156>
2005,A7556,2944,RepRap Champion 2M PTFE Teflon Tube + 2 x PC4-M6 Fittings for RepRap 3D Printer Bowden Hotend 1.75mm,3d_filament,RepRap Champion,<a_91><b_147><c_71>,<a_91>,<a_91><b_147>,72,1,0.9305555555555556,1.0,3d_filament,3d_filament,4,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_73><b_8><c_168>,285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs,connector_fitting,Z&T,0,0,0,0,0,0,1,1,0,1,0,l2_routing_miss_after_l1_hit,<a_73><b_8><c_168> || <a_223><b_132><c_123> || <a_91><b_162><c_93> || <a_79><b_155><c_71> || <a_228><b_113><c_68>
2006,A793,1869,"Cambridge Electrical Tape Black 3/4 Inch By 66 Feet Per Roll, 6 Rolls Professional Grade, UL Listed",tape,Cambridge,<a_202><b_40><c_109>,<a_202>,<a_202><b_40>,117,1,0.5470085470085471,1.0,adhesive_epoxy,tape,9,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_193><b_249><c_183>,2091,"Forney 71798 Cut-Off Wheel Kit with 1/4-Inch Shank Mandrel, 3-Inch-by-1/32-Inch, 5-Piece",other,Forney,0,0,0,0,1,2,4,0,0,1,0,l1_routing_miss,<a_193><b_249><c_183> || <a_193><b_222><c_163> || <a_71><b_74><c_245> || <a_159><b_63><c_34> || <a_193><b_185><c_234>
2007,A2486,145,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing",other,Marrywindix,<a_17><b_14><c_32>,<a_17>,<a_17><b_14>,99,3,0.6363636363636364,1.0,other,other,4,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_42><b_5><c_69>,2443,LeHigh Crawford 4 Bin Pegboard Tool and Parts Tray #PT16,fastener,Crawford-Lehigh,0,0,0,0,1,3,3,0,0,0,0,l1_routing_miss,<a_42><b_5><c_69> || <a_193><b_5><c_106> || <a_104><b_7><c_204> || <a_42><b_58><c_5> || <a_42><b_9><c_185>
2008,A2821,3209,Ancor Heat Shrink Ring Terminals,adhesive_epoxy,Ancor,<a_67><b_199><c_0>,<a_67>,<a_67><b_199>,119,3,0.5714285714285714,1.0,connector_fitting,adhesive_epoxy,10,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_67><b_49><c_9>,593,"Gardner Bender 10-106 50PK Ring Terminal, Yellow",other,Gardner Bender,1,0,0,0,0,2,6,1,0,1,0,l2_routing_miss_after_l1_hit,<a_67><b_49><c_9> || <a_67><b_49><c_7> || <a_73><b_58><c_117> || <a_73><b_231><c_56> || <a_17><b_14><c_32>
2009,A2821,3210,Ancor Heat Shrink Ring Terminals,adhesive_epoxy,Ancor,<a_67><b_199><c_0>,<a_67>,<a_67><b_199>,119,3,0.5714285714285714,1.0,connector_fitting,adhesive_epoxy,10,1,1,1,1,1,1,1,1,1,1,1.0,1.0,<a_67><b_199><c_0>,3209,Ancor Heat Shrink Ring Terminals || Ancor Heat Shrink Ring Terminals,adhesive_epoxy,Ancor,1,1,1,1,1,3,6,1,1,1,1,hit10,<a_67><b_199><c_0> || <a_73><b_58><c_117> || <a_73><b_168><c_236> || <a_67><b_230><c_156> || <a_73><b_231><c_56>
2010,A3165,793,"Yost MU360 Universal Jaw Cover, 6",other,Yost Tools,<a_193><b_60><c_154>,<a_193>,<a_193><b_60>,133,1,0.8045112781954887,1.0,other,other,7,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_165><b_107><c_20>,257,"Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown",3d_filament,Gorilla,0,0,0,0,0,1,3,1,0,1,0,l2_routing_miss_after_l1_hit,<a_165><b_107><c_20> || <a_67><b_185><c_54> || <a_202><b_118><c_74> || <a_165><b_15><c_16> || <a_107><b_90><c_50>
2011,A4444,772,"Watts 0009257 25AUB-Z3, 3/4"", bronz",other,Watts,<a_108><b_6><c_237>,<a_108>,<a_108><b_6>,143,1,0.5384615384615384,1.0,connector_fitting,other,3,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_67><b_133><c_6>,751,Install Bay CC2218 Crimp Cap Nylon Connector 22/18 Gauge (100-Pack),connector_fitting,Install Bay,0,0,0,0,0,1,3,1,0,1,0,l2_routing_miss_after_l1_hit,<a_67><b_133><c_6> || <a_67><b_133><c_0> || <a_67><b_56><c_2> || <a_244><b_221><c_2> || <a_228><b_187><c_137>
2012,A5108,1415,"SE 8436MVC 3"" Universal Table Vise",fastener,SE,<a_193><b_37><c_133>,<a_193>,<a_193><b_37>,133,4,0.8045112781954887,0.5,other,fastener,4,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_107><b_93><c_0>,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,0,0,0,0,0,2,2,0,0,0,0,l1_routing_miss,<a_107><b_93><c_0> || <a_180><b_226><c_0> || <a_107><b_42><c_17> || <a_107><b_90><c_50> || <a_107><b_35><c_90>
2013,A5108,1415,"SE 8436MVC 3"" Universal Table Vise",fastener,SE,<a_193><b_37><c_133>,<a_193>,<a_193><b_37>,133,4,0.8045112781954887,0.5,other,fastener,5,1,1,1,1,1,1,1,1,1,1,1.0,1.0,<a_193><b_37><c_133>,1415,"SE 8436MVC 3"" Universal Table Vise",fastener,SE,1,1,1,1,1,3,4,1,1,1,1,hit10,<a_193><b_37><c_133> || <a_180><b_226><c_0> || <a_193><b_42><c_1> || <a_107><b_93><c_0> || <a_193><b_37><c_145>
2014,A5918,2336,M3 x 10mm Alloy Steel Hex Bolt Socket Head Cap Screws Black 100 Pcs,fastener,uxcell,<a_224><b_208><c_205>,<a_224>,<a_224><b_208>,191,3,0.7329842931937173,0.6666666666666666,fastener,fastener,7,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_223><b_30><c_177>,2239,LulzBot TAZ 4 3D Printer,3d_filament,LulzBot,0,0,0,0,1,2,3,0,0,0,0,l1_routing_miss,<a_223><b_30><c_177> || <a_158><b_245><c_180> || <a_223><b_206><c_84> || <a_223><b_172><c_97> || <a_223><b_159><c_152>
2015,A6038,919,"Flex Seal Spray Rubber Sealant Coating, 14-oz, Clear",adhesive_epoxy,Flex Seal,<a_244><b_1><c_199>,<a_244>,<a_244><b_1>,72,1,0.8333333333333334,1.0,adhesive_epoxy,adhesive_epoxy,10,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_73><b_231><c_56>,734,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",other,microtivity,0,0,0,0,0,0,1,0,0,0,0,l1_routing_miss,<a_73><b_231><c_56> || <a_73><b_58><c_117> || <a_30><b_191><c_20> || <a_30><b_229><c_164> || <a_73><b_223><c_251>
2016,A6141,1346,"Aluminum Tape/Aluminum Foil Tape - 1.9 inch x 150 feet (3.4 mil) - Good for HVAC, Ducts, Insulation and More",adhesive_epoxy,Impresa Products,<a_202><b_232><c_168>,<a_202>,<a_202><b_232>,117,2,0.5470085470085471,1.0,adhesive_epoxy,adhesive_epoxy,5,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_71><b_242><c_21>,42,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)",connector_fitting,Precision Brand,0,0,0,0,0,2,4,1,0,1,0,l2_routing_miss_after_l1_hit,<a_71><b_242><c_21> || <a_71><b_201><c_34> || <a_17><b_80><c_8> || <a_210><b_46><c_168> || <a_71><b_69><c_199>
2017,A6144,679,iRobot Braava 380t Robot Mop,other,iRobot,<a_197><b_132><c_32>,<a_197>,<a_197><b_132>,60,1,0.4666666666666667,1.0,other,other,4,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_67><b_249><c_16>,1521,"Aluminum Crimping Loop Sleeve for 1/8"" Diameter Wire Rope and Cable, (Pack of 100)",connector_fitting,Small Parts,0,0,0,0,0,2,4,0,0,0,0,l1_routing_miss,<a_67><b_249><c_16> || <a_67><b_156><c_55> || <a_67><b_118><c_58> || <a_71><b_201><c_34> || <a_67><b_137><c_28>
2018,A6688,1879,"Ozark Trail TT-57 Xi-26-D 76064P, Utility Strap With Quick-Release Buckle, 72"" L, Black, 4 Piece",other,Ozark Trail,<a_71><b_177><c_211>,<a_71>,<a_71><b_177>,118,1,0.6271186440677966,1.0,other,other,5,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_251><b_228><c_19>,2984,TEMCo 24 AWG Copper Magnet Wire - 10 lb 7905 ft 155&deg;C Magnetic Coil Green,other,Temco,0,0,1,0,0,1,2,0,0,0,0,l1_routing_miss,<a_251><b_228><c_19> || <a_251><b_228><c_67> || <a_251><b_228><c_214> || <a_228><b_158><c_82> || <a_251><b_228><c_110>
2019,A7099,563,Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2,3d_filament,Foreasy,<a_223><b_59><c_60>,<a_223>,<a_223><b_59>,247,3,0.9676113360323887,0.6666666666666666,3d_filament,3d_filament,3,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_223><b_232><c_186>,3414,"eSUN 1.75mm White ABS+ 3D Printer filament 1kg Spool (2.2lbs), White",3d_filament,eSUN,1,0,1,0,0,0,0,1,0,1,0,l2_routing_miss_after_l1_hit,<a_223><b_232><c_186> || <a_223><b_126><c_0> || <a_223><b_201><c_101> || <a_223><b_193><c_59> || <a_223><b_66><c_158>
2020,A465,57,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",adhesive_epoxy,Gorilla,<a_165><b_247><c_68>,<a_165>,<a_165><b_247>,72,1,0.8055555555555556,1.0,adhesive_epoxy,adhesive_epoxy,1,0,0,25,1,0,0,0,0,0,1,0.0,0.21274605355336318,<a_202><b_147><c_0>,168,"Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft",tape,3M,0,0,0,0,1,1,1,1,0,1,1,l2_routing_miss_after_l1_hit,<a_202><b_147><c_0> || <a_107><b_93><c_0> || <a_202><b_215><c_194> || <a_165><b_107><c_20> || <a_104><b_186><c_66>
2021,A465,1513,Thermal Grizzly Conductonaut Thermal Grease Paste - 1.0 Gram,other,Thermal Grizzly,<a_79><b_232><c_126>,<a_79>,<a_79><b_232>,60,1,0.4,1.0,other,other,2,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_165><b_52><c_74>,172,"Gorilla Super Glue Gel, 15 Gram, Clear",adhesive_epoxy,Gorilla,0,0,0,0,0,1,2,0,0,0,0,l1_routing_miss,<a_165><b_52><c_74> || <a_165><b_247><c_68> || <a_165><b_15><c_16> || <a_165><b_59><c_69> || <a_165><b_107><c_20>
2022,A465,1514,Hilitchi 360pcs M2 M3 M4 Male Female Brass Spacer Standoff Screw Nut Assortment Kit,fastener,Hilitchi,<a_224><b_1><c_221>,<a_224>,<a_224><b_1>,191,2,0.7329842931937173,1.0,fastener,fastener,3,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_165><b_15><c_16>,202,Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),adhesive_epoxy,Loctite,0,0,0,0,0,1,3,0,0,0,0,l1_routing_miss,<a_165><b_15><c_16> || <a_165><b_52><c_74> || <a_165><b_247><c_68> || <a_165><b_59><c_69> || <a_165><b_107><c_20>
2023,A465,1192,Hilitchi 420pcs M2 M3 Stainless Steel Hex Socket Head Cap Screws Nuts Assortment Kit with Box (304 Stainless Steel),fastener,Hilitchi,<a_224><b_153><c_233>,<a_224>,<a_224><b_153>,191,5,0.7329842931937173,0.8,fastener,fastener,4,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_165><b_15><c_16>,202,Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),adhesive_epoxy,Loctite,0,0,0,0,0,1,2,1,0,1,0,l2_routing_miss_after_l1_hit,<a_165><b_15><c_16> || <a_165><b_59><c_69> || <a_165><b_52><c_74> || <a_202><b_215><c_194> || <a_165><b_247><c_68>
2024,A584,303,"AMMEX - AINPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 3 mil, Large, Indigo (Case of 1000)",other,Ammex,<a_44><b_217><c_50>,<a_44>,<a_44><b_217>,65,4,0.9230769230769231,1.0,other,other,10,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_73><b_110><c_3>,1824,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,other,DTOL,0,0,1,0,1,2,3,0,0,0,0,l1_routing_miss,<a_73><b_110><c_3> || <a_251><b_228><c_19> || <a_30><b_229><c_164> || <a_17><b_14><c_32> || <a_73><b_231><c_56>
2025,A584,1826,"Stainless Steel 316L Seamless Round Tubing, 1/8"" OD, 0.027"" ID, 0.049"" Wall, 12"" Length",connector_fitting,Small Parts,<a_17><b_120><c_201>,<a_17>,<a_17><b_120>,99,5,0.6363636363636364,0.6,other,other,10,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_44><b_217><c_235>,625,"AMMEX - ABNPF48100-BX - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 4 mil, XLarge, Black (Box of 100)",other,Ammex,0,0,0,0,0,2,4,0,0,1,0,l1_routing_miss,<a_44><b_217><c_235> || <a_73><b_37><c_0> || <a_73><b_110><c_3> || <a_251><b_228><c_19> || <a_44><b_217><c_32>
2026,A790,889,Hornady 9991 One Shot Spray Case Lube with DynaGlide Plus (5 fl Oz Aerosol),other,Hornady,<a_173><b_25><c_194>,<a_173>,<a_173><b_25>,64,1,0.75,1.0,other,other,10,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_71><b_242><c_21>,42,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)",connector_fitting,Precision Brand,0,0,0,0,0,1,1,1,0,1,0,l2_routing_miss_after_l1_hit,<a_71><b_242><c_21> || <a_193><b_240><c_7> || <a_193><b_240><c_215> || <a_193><b_64><c_16> || <a_15><b_206><c_230>
2027,A790,1285,"Anderson Metals Brass Pipe Fitting, Coupling, 1/2"" x 1/2"" Female Pipe",tape,Anderson Metals,<a_108><b_244><c_167>,<a_108>,<a_108><b_244>,143,4,0.5384615384615384,0.75,connector_fitting,connector_fitting,10,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_71><b_242><c_21>,42,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)",connector_fitting,Precision Brand,0,0,0,0,0,1,2,0,0,1,0,l1_routing_miss,<a_71><b_242><c_21> || <a_193><b_240><c_215> || <a_193><b_64><c_16> || <a_193><b_240><c_7> || <a_15><b_206><c_230>
