item_id,item_title,family,eval_count,orig_failure_type,orig_l1_in_history,sem_l1_in_history,orig_l2_in_history,sem_l2_in_history,orig_l1_bucket_size,sem_l1_bucket_size,orig_l2_bucket_size,sem_l2_bucket_size,orig_l1_purity,sem_l1_purity,orig_l2_purity,sem_l2_purity,orig_target_l1,sem_target_l1,orig_target_l2,sem_target_l2,delta_l1_hist,delta_l2_hist
2241,"Curad Antiviral Face Mask, 10 Count",other,3,l1_routing_miss,0.3333333333333333,0.0,0.0,0.0,65,2,1,1,0.9230769230769231,1.0,1.0,1.0,<a_44>,<a_104>,<a_44><b_112>,<a_104><b_233>,-0.3333333333333333,0.0
2366,"Steel Flat Washer, Black Oxide Finish, ASME B18.22.1, 1/4"" Screw Size, 9/32"" ID, 5/8"" OD, 0.065"" Thick (Pack of 100)",fastener,3,l1_routing_miss,0.6666666666666666,0.3333333333333333,0.0,0.0,191,45,10,2,0.7329842931937173,0.7555555555555555,0.9,1.0,<a_224>,<a_198>,<a_224><b_209>,<a_198><b_252>,-0.3333333333333333,0.0
2415,"Remington Industries 28SNSP.25 28 AWG Magnet Wire, Enameled Copper Wire, 4 oz, 0.0135"" Diameter, 507' Length, Red",other,3,l1_routing_miss,0.3333333333333333,0.0,0.0,0.0,92,59,8,5,0.6956521739130435,0.8983050847457628,1.0,1.0,<a_251>,<a_99>,<a_251><b_228>,<a_99><b_36>,-0.3333333333333333,0.0
2444,"KINGLAKE Plastic Transfer Pipettes 3ML,Essential Oils Pipettes,Graduated,Pack of 100, Makeup Tool",other,3,l1_routing_miss,0.3333333333333333,0.0,0.0,0.0,99,73,2,2,0.6363636363636364,0.726027397260274,1.0,1.0,<a_17>,<a_17>,<a_17><b_216>,<a_17><b_142>,-0.3333333333333333,0.0
2546,"E3D All-metal v6 HotEnd Full Kit - 1.75mm Universal - Direct, 12v - Approximately 120mm PTFE (ASSEMBLY REQUIRED)",3d_filament,3,l2_routing_miss_after_l1_hit,0.3333333333333333,0.0,0.0,0.0,72,28,2,2,0.9305555555555556,0.9642857142857143,1.0,1.0,<a_91>,<a_23>,<a_91><b_219>,<a_23><b_62>,-0.3333333333333333,0.0
2608,"Inkbird Pre-Wired Dual Stage Digital Temperature Controller Outlet Thermostat 110V, 1100W Heating and Cooling for Fermentation Kegerator Heating Mat ect",gauge_meter,3,l2_routing_miss_after_l1_hit,0.3333333333333333,0.0,0.0,0.0,66,68,7,7,0.7575757575757576,0.4117647058823529,0.7142857142857143,0.8571428571428571,<a_107>,<a_130>,<a_107><b_35>,<a_130><b_158>,-0.3333333333333333,0.0
2619,"Digital Clamp Meter AC/DC Auto-Ranging 600 Amp Measures Voltage, Resistance, Temp, More Klein Tools CL800",gauge_meter,3,l1_routing_miss,0.3333333333333333,0.0,0.0,0.0,54,40,3,1,0.5555555555555556,0.65,1.0,1.0,<a_36>,<a_77>,<a_36><b_8>,<a_77><b_204>,-0.3333333333333333,0.0
2725,Syrtenty TENS Unit Electrodes Pads 2x2 Replacement Pads Electrode Patches for Electrotherapy,adhesive_epoxy,3,l1_routing_miss,0.3333333333333333,0.0,0.0,0.0,65,6,1,1,0.9230769230769231,0.8333333333333334,1.0,1.0,<a_44>,<a_186>,<a_44><b_204>,<a_186><b_127>,-0.3333333333333333,0.0
2835,Ginsco 108pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 14-16 AWG Kit Blue,adhesive_epoxy,3,l2_routing_miss_after_l1_hit,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,119,78,2,2,0.5714285714285714,0.6666666666666666,0.5,0.5,<a_67>,<a_243>,<a_67><b_126>,<a_243><b_175>,-0.3333333333333333,0.0
2862,"Apera Instruments AI311 PH60 Premium Waterproof pH Pocket Tester, Replaceable Probe, &plusmn;0.01 pH Accuracy, -2.00-16.00 pH Range",gauge_meter,3,l2_routing_miss_after_l1_hit,0.3333333333333333,0.0,0.0,0.0,66,52,2,4,0.7575757575757576,0.5769230769230769,1.0,1.0,<a_107>,<a_51>,<a_107><b_231>,<a_51><b_204>,-0.3333333333333333,0.0
2950,AmScope BS-72P-100S-22 72 Pieces of Pre-Cleaned Blank Microscope Slides and 100 Pieces of 22x22mm Square Coverslips Cover Glass,other,3,l1_routing_miss,0.3333333333333333,0.0,0.0,0.0,99,73,4,2,0.6363636363636364,0.726027397260274,1.0,1.0,<a_17>,<a_17>,<a_17><b_145>,<a_17><b_38>,-0.3333333333333333,0.0
3073,bayite AC 110V Fahrenheit Digital Temperature Controller 10A 1 Relay with Sensor,gauge_meter,3,l1_routing_miss,0.3333333333333333,0.0,0.0,0.0,66,68,7,7,0.7575757575757576,0.4117647058823529,0.7142857142857143,0.8571428571428571,<a_107>,<a_130>,<a_107><b_35>,<a_130><b_158>,-0.3333333333333333,0.0
3136,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Copper",3d_filament,3,leaf_or_ranking_miss_after_l2_hit,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,247,128,47,26,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_198>,<a_235><b_198>,-0.3333333333333333,0.0
3207,"Tru-Flate 21-133 5/16"" Male Hose End Barb Type Hose Fitting",connector_fitting,3,l1_routing_miss,0.3333333333333333,0.0,0.0,0.0,143,35,1,1,0.5384615384615384,0.7428571428571429,1.0,1.0,<a_108>,<a_236>,<a_108><b_178>,<a_236><b_62>,-0.3333333333333333,0.0
3209,Ancor Heat Shrink Ring Terminals,adhesive_epoxy,3,l2_routing_miss_after_l1_hit,0.6666666666666666,0.3333333333333333,0.0,0.0,119,76,3,2,0.5714285714285714,0.5921052631578947,1.0,1.0,<a_67>,<a_247>,<a_67><b_199>,<a_247><b_178>,-0.3333333333333333,0.0
3342,"Anderson Metals 06102 Brass Pipe Fitting, Barstock Cross, 1/4"" x 1/4"" x 1/4"" x 1/4"" NPT Female Pipe",tape,3,l1_routing_miss,0.3333333333333333,0.0,0.0,0.0,143,45,8,2,0.5384615384615384,0.7555555555555555,0.5,1.0,<a_108>,<a_198>,<a_108><b_1>,<a_198><b_182>,-0.3333333333333333,0.0
3378,"Uxcell a14041400ux1070 2Pcs LM6LUU 6mm Shaft Dia Double Wide Sealed Linear Motion Bearing, 0.47"" width, 0.24 Metal",other,3,l1_routing_miss,0.3333333333333333,0.0,0.0,0.0,92,74,3,1,0.6956521739130435,0.7297297297297297,1.0,1.0,<a_251>,<a_232>,<a_251><b_167>,<a_232><b_184>,-0.3333333333333333,0.0
3591,"1/4"" Eccentric Spacer for Full Size V Wheels (Pack of 20)",other,3,l1_routing_miss,0.3333333333333333,0.0,0.0,0.0,52,74,1,2,0.5192307692307693,0.7297297297297297,1.0,1.0,<a_159>,<a_232>,<a_159><b_5>,<a_232><b_65>,-0.3333333333333333,0.0
2718,Inland 1.75mm Pink PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,3,l1_routing_miss,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,109,105,19,20,0.5596330275229358,0.5428571428571428,1.0,1.0,<a_158>,<a_223>,<a_158><b_72>,<a_223><b_240>,-0.3333333333333333,-0.3333333333333333
116,Rescue Tape RT1000201202USCO,tape,3,l2_routing_miss_after_l1_hit,1.0,0.6666666666666666,0.0,0.0,117,30,6,1,0.5470085470085471,0.6333333333333333,0.6666666666666666,1.0,<a_202>,<a_195>,<a_202><b_62>,<a_195><b_160>,-0.33333333333333337,0.0
1203,"eSUN 3D 1.75mm PETG Natural Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparent 1.75mm Natural",3d_filament,3,l2_routing_miss_after_l1_hit,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,247,128,10,8,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_126>,<a_235><b_18>,-0.33333333333333337,0.0
2714,NinjaFlex TPU 3D Printing Filament - 1.75mm .50kg - SAPPHIRE,3d_filament,3,l2_routing_miss_after_l1_hit,1.0,0.6666666666666666,0.0,0.0,247,128,3,2,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_242>,<a_235><b_22>,-0.33333333333333337,0.0
3048,"eSUN Bronze filament 1.75mm 0.5kg(1.1lb) Spool for Makerbot, Reprap, UP, Afinia, Flash Forge and all FDM 3D Printers",3d_filament,3,l2_routing_miss_after_l1_hit,1.0,0.6666666666666666,0.0,0.0,247,85,2,1,0.9676113360323887,0.9882352941176471,1.0,1.0,<a_223>,<a_66>,<a_223><b_93>,<a_66><b_90>,-0.33333333333333337,0.0
3674,1.75mm Green PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,3,l2_routing_miss_after_l1_hit,1.0,0.6666666666666666,0.0,0.0,247,85,3,2,0.9676113360323887,0.9882352941176471,1.0,1.0,<a_223>,<a_66>,<a_223><b_105>,<a_66><b_127>,-0.33333333333333337,0.0
3619,"eSUN 1.75mm Red PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Red, (Pantone 485C)",3d_filament,3,l2_routing_miss_after_l1_hit,1.0,0.6666666666666666,0.3333333333333333,0.0,247,85,12,7,0.9676113360323887,0.9882352941176471,1.0,1.0,<a_223>,<a_66>,<a_223><b_144>,<a_66><b_142>,-0.33333333333333337,-0.3333333333333333
1808,"UHMW (Ultra High Molecular Weight Polyethylene) Sheet, Opaque White, Standard Tolerance, ASTM D4020, 3/4"" Thickness, 12"" Width, 24"" Length",other,3,leaf_or_ranking_miss_after_l2_hit,1.0,0.6666666666666666,0.6666666666666666,0.0,99,47,5,1,0.6363636363636364,0.5319148936170213,1.0,1.0,<a_17>,<a_105>,<a_17><b_62>,<a_105><b_230>,-0.33333333333333337,-0.6666666666666666
695,"MABIS Stainless Steel Tweezers, Thumb Dressing Forceps, Serrated Forceps, Silver",other,3,l2_routing_miss_after_l1_hit,0.6666666666666666,0.0,0.0,0.0,100,12,3,1,0.6,0.6666666666666666,1.0,1.0,<a_42>,<a_50>,<a_42><b_97>,<a_50><b_88>,-0.6666666666666666,0.0
2500,"Micro Swiss MK10 All Metal Hotend Kit .4mm Nozzle WANHAO, FlashForge, Dremel Idea Builder",3d_filament,3,l1_routing_miss,0.6666666666666666,0.0,0.0,0.0,72,28,1,1,0.9305555555555556,0.9642857142857143,1.0,1.0,<a_91>,<a_23>,<a_91><b_10>,<a_23><b_241>,-0.6666666666666666,0.0
3600,"Micro-Swiss HW-NOZ-MK10-04 Plated Brass Wear Resistant Nozzles, 1.75 mm, MK10 (Flash Forge/Dremel/Wanhao) 0.4 mm, Bright Nickel",3d_filament,3,l2_routing_miss_after_l1_hit,0.6666666666666666,0.0,0.0,0.0,72,28,2,1,0.9305555555555556,0.9642857142857143,1.0,1.0,<a_91>,<a_23>,<a_91><b_96>,<a_23><b_255>,-0.6666666666666666,0.0
3370,"BuildTak 3D Printing Build Surface, 9"" x 10"" Rectangle, Black (Pack of 3)",3d_filament,3,l2_routing_miss_after_l1_hit,1.0,0.3333333333333333,0.0,0.0,247,47,6,1,0.9676113360323887,0.5319148936170213,1.0,1.0,<a_223>,<a_105>,<a_223><b_184>,<a_105><b_171>,-0.6666666666666667,0.0
3542,FlashForge FFH001 2 Nozzles and 4 Teflon Tubes kit for FlashForge Creator Pro and Dreamer (Pack of 6),3d_filament,3,l2_routing_miss_after_l1_hit,1.0,0.3333333333333333,0.0,0.0,72,28,1,1,0.9305555555555556,0.9642857142857143,1.0,1.0,<a_91>,<a_23>,<a_91><b_45>,<a_23><b_105>,-0.6666666666666667,0.0
3631,3D Solutech Skin 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG),3d_filament,3,l2_routing_miss_after_l1_hit,1.0,0.3333333333333333,0.0,0.0,247,128,24,24,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_80>,<a_235><b_202>,-0.6666666666666667,0.0
3632,"eSUN 1.75mm Blue PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Blue",3d_filament,3,l2_routing_miss_after_l1_hit,1.0,0.3333333333333333,0.0,0.0,247,85,12,7,0.9676113360323887,0.9882352941176471,1.0,1.0,<a_223>,<a_66>,<a_223><b_144>,<a_66><b_142>,-0.6666666666666667,0.0
2475,"Gizmo Dorks 3D Print Removal Tool, 5-inch Blade",other,3,l2_routing_miss_after_l1_hit,1.0,0.0,0.0,0.0,247,14,3,1,0.9676113360323887,0.9285714285714286,0.6666666666666666,1.0,<a_223>,<a_141>,<a_223><b_59>,<a_141><b_49>,-1.0,0.0
6,PORTER-CABLE 740000801 4 1/2-Inch x 10yd 80 Grit Adhesive-Backed Sanding Roll,adhesive_epoxy,2,l1_routing_miss,0.0,0.5,0.0,0.0,133,47,3,2,0.8045112781954887,0.723404255319149,0.6666666666666666,1.0,<a_193>,<a_85>,<a_193><b_196>,<a_85><b_19>,0.5,0.0
339,"Drill America DWT Series Qualtech High-Speed Steel Round Adjustable Threading Die, 1-1/2"" Diameter, 11/16""-18 Size (Pack of 1)",fastener,2,l1_routing_miss,0.0,0.5,0.0,0.0,191,53,1,1,0.7329842931937173,0.6037735849056604,1.0,1.0,<a_224>,<a_121>,<a_224><b_188>,<a_121><b_144>,0.5,0.0
468,SEOH 4 inch Glass Pipette Droppers (pack of 12),other,2,l1_routing_miss,0.0,0.5,0.0,0.0,116,56,2,1,0.7586206896551724,0.8214285714285714,1.0,1.0,<a_150>,<a_106>,<a_150><b_97>,<a_106><b_7>,0.5,0.0
520,"Copper Sheet Metal - 12"" x 12",other,2,l1_routing_miss,0.0,0.5,0.0,0.0,67,59,2,1,0.4925373134328358,0.8983050847457628,1.0,1.0,<a_68>,<a_99>,<a_68><b_192>,<a_99><b_200>,0.5,0.0
600,Vktech 5pcs 2M Waterproof Digital Temperature Temp Sensor Probe DS18b20,other,2,l1_routing_miss,0.0,0.5,0.0,0.0,45,68,2,5,0.4222222222222222,0.4117647058823529,1.0,0.8,<a_211>,<a_130>,<a_211><b_97>,<a_130><b_204>,0.5,0.0
608,3M Tape Primer 94 1/2 Pint 8oz For Vinyl Di-Noc,tape,2,l1_routing_miss,0.0,0.5,0.0,0.0,20,85,1,2,0.6,0.5294117647058824,1.0,1.0,<a_233>,<a_18>,<a_233><b_205>,<a_18><b_221>,0.5,0.0
694,"Colormetrics Gray Putty Tape / Butyl Tape 1/8"" x 1"" x 30' (Single Roll)",tape,2,l1_routing_miss,0.0,0.5,0.0,0.0,72,85,2,3,0.8333333333333334,0.5294117647058824,1.0,0.6666666666666666,<a_244>,<a_18>,<a_244><b_221>,<a_18><b_1>,0.5,0.0
748,Replacement Filter Fits Shop Vac 90304,other,2,l1_routing_miss,0.0,0.5,0.0,0.0,40,58,1,1,0.675,0.6551724137931034,1.0,1.0,<a_109>,<a_44>,<a_109><b_82>,<a_44><b_255>,0.5,0.0
754,Fluke Networks 26200900 Pro3000 Tone Generator with ABN Clips and RJ11 Plug,other,2,l1_routing_miss,0.0,0.5,0.0,0.0,60,98,1,2,0.4666666666666667,0.336734693877551,1.0,0.5,<a_197>,<a_178>,<a_197><b_35>,<a_178><b_49>,0.5,0.0
986,Stanley 93-301 14-Inch Yellow Panel Carry Handle,other,2,l1_routing_miss,0.0,0.5,0.0,0.0,71,19,2,1,0.7746478873239436,0.7894736842105263,1.0,1.0,<a_87>,<a_229>,<a_87><b_161>,<a_229><b_163>,0.5,0.0
1021,GAVAN M14 x 1.5 Metric Taper and Plug Tap 14mm,tape,2,l1_routing_miss,0.0,0.5,0.0,0.0,191,53,1,1,0.7329842931937173,0.6037735849056604,1.0,1.0,<a_224>,<a_121>,<a_224><b_215>,<a_121><b_193>,0.5,0.0
1251,"OOK 55300 Hangman Double Headed Bear Claw 4 In 1 Screw, 12-Count",fastener,2,l1_routing_miss,0.0,0.5,0.0,0.0,52,50,1,1,0.5192307692307693,0.92,1.0,1.0,<a_159>,<a_86>,<a_159><b_113>,<a_86><b_31>,0.5,0.0
1259,"Phenolic Sheet, Tan, 0.25"" Thickness, 6"" Width, 12"" Length (Pack of 1)",other,2,l1_routing_miss,0.0,0.5,0.0,0.0,60,34,1,1,0.4,0.9705882352941176,1.0,1.0,<a_79>,<a_233>,<a_79><b_112>,<a_233><b_224>,0.5,0.0
1359,"Big Gator Tools V-Tap Guide, Standard sizes 0-80 to 5/8",other,2,l1_routing_miss,0.5,1.0,0.0,0.0,191,53,2,1,0.7329842931937173,0.6037735849056604,0.5,1.0,<a_224>,<a_121>,<a_224><b_75>,<a_121><b_35>,0.5,0.0
1605,"1805-OW-PB/B-5 Nylon Onewrap Strap, Hook and Loop, 1-1/2"" Wide, 5' Length, Black",other,2,l1_routing_miss,0.0,0.5,0.0,0.0,67,41,1,1,0.4925373134328358,0.5609756097560976,1.0,1.0,<a_68>,<a_24>,<a_68><b_161>,<a_24><b_0>,0.5,0.0
1742,"Ajax Scientific Battery Holder with Lead Wire, 1x AA Cell (Pack of 10)",other,2,l1_routing_miss,0.0,0.5,0.0,0.0,50,17,2,1,0.46,0.7058823529411765,1.0,1.0,<a_23>,<a_246>,<a_23><b_253>,<a_246><b_220>,0.5,0.0
1754,XCSOURCE 3D Printer MK8 Extruder Aluminum Frame Block DIY Kit Reprap i3 All Metal BI090,3d_filament,2,l1_routing_miss,0.0,0.5,0.0,0.0,72,28,3,1,0.9305555555555556,0.9642857142857143,1.0,1.0,<a_91>,<a_23>,<a_91><b_95>,<a_23><b_181>,0.5,0.0
2061,"Soyan 3D Pen for Arts and Crafts, 3D Molding, Sculpting and Doodling, Perfect Gift for Kids (Gray)",other,2,l1_routing_miss,0.0,0.5,0.0,0.0,109,19,2,1,0.5596330275229358,0.5789473684210527,1.0,1.0,<a_158>,<a_5>,<a_158><b_21>,<a_5><b_76>,0.5,0.0
2297,"Bob Smith Industries BSI-161H UN-CURE Super Glue Debonder, 1 oz.",adhesive_epoxy,2,l1_routing_miss,0.0,0.5,0.0,0.0,32,62,1,1,0.53125,0.7741935483870968,1.0,1.0,<a_99>,<a_175>,<a_99><b_214>,<a_175><b_169>,0.5,0.0
3167,"Pratt PRA0008 100% Recycled Corrugated Cardboard Box, 6"" Length x 6"" Width x 4"" Height, Kraft pack of 25",other,2,l1_routing_miss,0.0,0.5,0.0,0.0,95,36,1,2,0.9052631578947369,0.5277777777777778,1.0,1.0,<a_210>,<a_151>,<a_210><b_74>,<a_151><b_24>,0.5,0.0
3221,"MG Chemicals 8329TCM Thermal Conductive Adhesive, Medium Cure, 14 g, 2 Dispeners",adhesive_epoxy,2,l1_routing_miss,0.0,0.5,0.0,0.0,60,31,2,2,0.4,0.8064516129032258,1.0,1.0,<a_79>,<a_119>,<a_79><b_199>,<a_119><b_56>,0.5,0.0
946,"Crest Cavity Protection Toothpaste, 6.4 Ounce (Pack of 6)",other,2,l1_routing_miss,0.5,0.5,0.0,0.5,40,46,1,2,0.875,0.8260869565217391,1.0,1.0,<a_66>,<a_2>,<a_66><b_48>,<a_2><b_235>,0.0,0.5
1383,"Justrite AccuFlow 7225420 Type II Galvanized Steel Safety Can with 5/8"" Flexible Spout, 2.5 Gallon Capacity, Green",3d_filament,2,l1_routing_miss,0.5,0.5,0.0,0.5,65,17,1,2,0.9230769230769231,0.6470588235294118,1.0,0.5,<a_44>,<a_115>,<a_44><b_158>,<a_115><b_132>,0.0,0.5
2724,3D Solutech Natural Clear 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG),3d_filament,2,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.5,247,128,4,24,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_187>,<a_235><b_202>,0.0,0.5
3,"Kreg SML-C125-500 1-1/4-Inch #8 Coarse Pocket Hole Screws with Washer-Head, 500-Pack",fastener,2,l1_routing_miss,0.0,0.0,0.0,0.0,191,52,7,3,0.7329842931937173,0.9230769230769231,1.0,1.0,<a_224>,<a_57>,<a_224><b_163>,<a_57><b_99>,0.0,0.0
20,"PORTER-CABLE (PBN18075-1) 18 Gauge Brad Nails, 3/4-Inch, 1000-Pack",fastener,2,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.0,100,52,5,3,0.6,0.9230769230769231,1.0,1.0,<a_42>,<a_57>,<a_42><b_226>,<a_57><b_233>,0.0,0.0
26,Shark Navigator Lift-Away Professional NV356E,other,2,l1_routing_miss,0.5,0.5,0.0,0.0,119,58,1,1,0.7142857142857143,0.6551724137931034,1.0,1.0,<a_24>,<a_44>,<a_24><b_116>,<a_44><b_242>,0.0,0.0
42,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)",connector_fitting,2,l1_routing_miss,0.0,0.0,0.0,0.0,118,28,2,2,0.6271186440677966,0.5714285714285714,1.0,1.0,<a_71>,<a_96>,<a_71><b_242>,<a_96><b_161>,0.0,0.0
66,Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide,other,2,l1_routing_miss,0.0,0.0,0.0,0.0,60,27,1,2,0.5,0.6296296296296297,1.0,0.5,<a_104>,<a_255>,<a_104><b_185>,<a_255><b_143>,0.0,0.0
78,PSI LCENTLT2 No. 2MT Heavy Duty Live Tailstock Center,other,2,l1_routing_miss,0.0,0.0,0.0,0.0,52,48,1,2,0.5192307692307693,0.7083333333333334,1.0,1.0,<a_159>,<a_34>,<a_159><b_172>,<a_34><b_109>,0.0,0.0
103,"Osborn International 75116SP Steel File Card, 3-3/4"" Brush Area Length",other,2,l1_routing_miss,0.0,0.0,0.0,0.0,81,29,1,1,0.8888888888888888,0.6896551724137931,1.0,1.0,<a_180>,<a_1>,<a_180><b_106>,<a_1><b_95>,0.0,0.0
109,"Arlington LPCG50-1 Low-Profile Strain Relief Cord Connector, 1/2 Inch",connector_fitting,2,l1_routing_miss,0.5,0.5,0.0,0.0,119,78,1,3,0.5714285714285714,0.6666666666666666,1.0,1.0,<a_67>,<a_243>,<a_67><b_158>,<a_243><b_221>,0.0,0.0
119,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",other,2,l1_routing_miss,0.0,0.0,0.0,0.0,95,74,4,4,0.9052631578947369,0.7297297297297297,1.0,1.0,<a_210>,<a_232>,<a_210><b_156>,<a_232><b_250>,0.0,0.0
126,"Applied Magnets 2-pc, 1.5"" Strong NdFeB Neodymium Cup Magnet with Countersunk Hole.",other,2,l1_routing_miss,0.0,0.0,0.0,0.0,92,33,1,2,0.6956521739130435,0.7575757575757576,1.0,0.5,<a_251>,<a_153>,<a_251><b_7>,<a_153><b_182>,0.0,0.0
135,"LDR Industries 516 B1210 Nylon Tubing, 1/2"" x 10', Clear",connector_fitting,2,l1_routing_miss,0.0,0.0,0.0,0.0,96,76,1,1,0.5625,0.5921052631578947,1.0,1.0,<a_228>,<a_247>,<a_228><b_36>,<a_247><b_32>,0.0,0.0
142,High Temperature Heat Resistant Tape Sublimation Tape Koptan Tape 2 Rolls 10mm X 33m 100ft,tape,2,l1_routing_miss,0.0,0.0,0.0,0.0,60,47,1,3,0.5,0.5319148936170213,1.0,0.6666666666666666,<a_206>,<a_105>,<a_206><b_209>,<a_105><b_15>,0.0,0.0
158,Stainless Steel Phillips Flat Machine Screw Kit #K18MPF,fastener,2,l1_routing_miss,0.0,0.0,0.0,0.0,191,60,4,2,0.7329842931937173,0.9,1.0,1.0,<a_224>,<a_140>,<a_224><b_222>,<a_140><b_0>,0.0,0.0
170,URBEST 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo (328PCS),other,2,l1_routing_miss,0.0,0.0,0.0,0.0,96,76,7,7,0.5625,0.5921052631578947,1.0,1.0,<a_228>,<a_247>,<a_228><b_45>,<a_247><b_59>,0.0,0.0
200,"3M Scotch 2120-A Tough Transparent Duct Tape, 1.8-Inch, 20 yds",tape,2,l1_routing_miss,0.0,0.0,0.0,0.0,60,98,1,3,0.5,0.336734693877551,1.0,0.3333333333333333,<a_206>,<a_178>,<a_206><b_9>,<a_178><b_15>,0.0,0.0
204,"Gorilla Super Glue, Two 3 Gram Tubes, Clear",adhesive_epoxy,2,l1_routing_miss,0.0,0.0,0.0,0.0,72,62,2,3,0.8055555555555556,0.7741935483870968,1.0,1.0,<a_165>,<a_175>,<a_165><b_52>,<a_175><b_78>,0.0,0.0
248,"Neiko 10197A Titanium Step Drill Bit Set, High Speed Steel | 5-Piece Set | Total 50 Sizes",other,2,l1_routing_miss,0.0,0.0,0.0,0.0,191,29,1,2,0.7329842931937173,0.6896551724137931,1.0,1.0,<a_224>,<a_126>,<a_224><b_237>,<a_126><b_201>,0.0,0.0
267,"General Tools 80560 Telescoping LED Lighted Inspection Mirror, 360 Swivel  for Extra Viewing",other,2,l1_routing_miss,0.0,0.0,0.0,0.0,81,19,2,2,0.8888888888888888,0.8421052631578947,1.0,1.0,<a_180>,<a_48>,<a_180><b_238>,<a_48><b_112>,0.0,0.0
269,"Philips Sonicare HealthyWhite+ electric rechargeable toothbrush, HX8911",other,2,l1_routing_miss,0.0,0.0,0.0,0.0,119,47,8,8,0.7142857142857143,0.8936170212765957,1.0,1.0,<a_24>,<a_227>,<a_24><b_20>,<a_227><b_130>,0.0,0.0
283,Nitrile Exam Glove (non-latex) PF Medium Blue 100/BX,other,2,l1_routing_miss,0.0,0.0,0.0,0.0,65,34,5,4,0.9230769230769231,0.9705882352941176,1.0,1.0,<a_44>,<a_233>,<a_44><b_9>,<a_233><b_25>,0.0,0.0
295,"American Educational 7-G15-A Cast Iron Support Ring Stand with Acid Resistant Finish, 8"" Length x 5"" Width Base Size",other,2,l1_routing_miss,0.0,0.0,0.0,0.0,71,23,3,2,0.7746478873239436,0.5217391304347826,1.0,1.0,<a_87>,<a_125>,<a_87><b_150>,<a_125><b_173>,0.0,0.0
301,FLIR C2 Compact Thermal Imaging System,other,2,l1_routing_miss,0.0,0.0,0.0,0.0,66,45,5,1,0.7575757575757576,0.4888888888888889,0.8,1.0,<a_107>,<a_35>,<a_107><b_68>,<a_35><b_187>,0.0,0.0
304,"Carlisle 3621962414 Sweep Complete Aluminum Handle Floor Sweep with Squeegee, Plastic Bristles, 24"" Length, 3"" Bristle Trim, Blue",other,2,l1_routing_miss,0.0,0.0,0.0,0.0,119,29,1,1,0.7142857142857143,0.6896551724137931,1.0,1.0,<a_24>,<a_1>,<a_24><b_106>,<a_1><b_106>,0.0,0.0
326,J-B Weld 8276 KwikWeld Quick Setting Steel Reinforced Epoxy - 2 oz.,adhesive_epoxy,2,l1_routing_miss,0.0,0.0,0.0,0.0,72,65,4,3,0.8055555555555556,0.9384615384615385,1.0,1.0,<a_165>,<a_254>,<a_165><b_59>,<a_254><b_119>,0.0,0.0
342,"Omron Sprague Rappaport Stethoscope, Black",other,2,l1_routing_miss,0.0,0.0,0.0,0.0,81,26,1,1,0.8888888888888888,0.8846153846153846,1.0,1.0,<a_180>,<a_217>,<a_180><b_218>,<a_217><b_227>,0.0,0.0
352,General Tools 1261-4 1/2-Inch Grommet Refill with 24 Grommets,other,2,l1_routing_miss,0.5,0.5,0.0,0.0,118,29,4,1,0.6271186440677966,0.6896551724137931,0.75,1.0,<a_71>,<a_19>,<a_71><b_70>,<a_19><b_31>,0.0,0.0
367,J-B Weld 31314 Red High Temperature RTV Silicone Gasket Maker and Sealant - 3 oz.,adhesive_epoxy,2,l1_routing_miss,0.0,0.0,0.0,0.0,72,65,2,2,0.8333333333333334,0.9384615384615385,0.5,1.0,<a_244>,<a_254>,<a_244><b_24>,<a_254><b_217>,0.0,0.0
