idx,item_id,item_title,family,orig_failure_type_at10,orig_hit10,orig_hit1,orig_target_l1,orig_target_l2,orig_l1_bucket_size,orig_l2_bucket_size,orig_l1_family_purity,orig_l2_family_purity,orig_l1_in_history,orig_l2_in_history,sem_target_l1,sem_target_l2,sem_l1_bucket_size,sem_l2_bucket_size,sem_l1_family_purity,sem_l2_family_purity,sem_l1_in_history,sem_l2_in_history,delta_l1_in_history,delta_l2_in_history,delta_l1_purity,delta_l2_purity,delta_l1_bucket_size,delta_l2_bucket_size
700,970,Wixey WR25 Mini Digital Height Gauge,other,l1_routing_miss,0,0,<a_104>,<a_104><b_25>,60,1,0.5,1.0,0,0,<a_77>,<a_77><b_137>,40,1,0.65,1.0,0,0,0,0,0.15000000000000002,0.0,-20,0
701,569,"Ribbed Plastic Drywall Anchor Kit with Screws and Masonry Drill Bit, #10-12 x 1",fastener,leaf_or_ranking_miss_after_l2_hit,0,0,<a_224>,<a_224><b_104>,191,3,0.7329842931937173,0.6666666666666666,1,1,<a_86>,<a_86><b_29>,50,3,0.92,1.0,1,0,0,-1,0.18701570680628277,0.33333333333333337,-141,0
702,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,hit10,1,0,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,0,0,<a_252>,<a_252><b_88>,14,2,0.9285714285714286,1.0,0,0,0,0,0.17099567099567103,0.0,-52,0
703,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,hit10,1,1,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,1,1,<a_252>,<a_252><b_88>,14,2,0.9285714285714286,1.0,1,1,0,0,0.17099567099567103,0.0,-52,0
704,182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,hit10,1,1,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,1,1,<a_252>,<a_252><b_88>,14,2,0.9285714285714286,1.0,1,1,0,0,0.17099567099567103,0.0,-52,0
705,2734,Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_158>,<a_158><b_72>,109,19,0.5596330275229358,1.0,1,0,<a_223>,<a_223><b_63>,105,10,0.5428571428571428,1.0,1,0,0,0,-0.01677588466579294,0.0,-4,-9
706,2887,"Triton 1"" Dial Indicator 0.001"" Graduation Travel Lug Back White Face",other,l1_routing_miss,0,0,<a_104>,<a_104><b_119>,60,1,0.5,1.0,0,0,<a_255>,<a_255><b_231>,27,2,0.6296296296296297,1.0,0,0,0,0,0.12962962962962965,0.0,-33,1
707,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",3d_filament,hit10,1,0,<a_223>,<a_223><b_198>,247,47,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_198>,128,26,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,-21
708,164,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green",3d_filament,leaf_or_ranking_miss_after_l2_hit,0,0,<a_223>,<a_223><b_20>,247,5,0.9676113360323887,1.0,1,0,<a_235>,<a_235><b_203>,128,2,1.0,1.0,1,0,0,0,0.03238866396761131,0.0,-119,-3
709,1695,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_121>,247,1,0.9676113360323887,1.0,1,0,<a_235>,<a_235><b_114>,128,3,1.0,1.0,1,0,0,0,0.03238866396761131,0.0,-119,2
710,2058,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray",3d_filament,leaf_or_ranking_miss_after_l2_hit,0,0,<a_223>,<a_223><b_198>,247,47,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_198>,128,26,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,-21
711,2969,BLTouch : Auto Bed Leveling Sensor / To be a Premium 3D Printer,3d_filament,l1_routing_miss,0,0,<a_91>,<a_91><b_212>,72,1,0.9305555555555556,1.0,0,0,<a_123>,<a_123><b_231>,31,1,0.9032258064516129,1.0,0,0,0,0,-0.027329749103942702,0.0,-41,0
712,1674,"Gardner Bender GSW-42  Electrical Appliance Rocker Switch, SPST, ON-OFF, 16 A/125V AC, Spade Terminal,  Red Illuminated",other,l1_routing_miss,0,0,<a_236>,<a_236><b_106>,84,4,0.7380952380952381,0.75,0,0,<a_45>,<a_45><b_228>,47,3,0.6382978723404256,0.6666666666666666,0,0,0,0,-0.09979736575481257,-0.08333333333333337,-37,-1
713,2992,Tiny AVR Programmer,fastener,l1_routing_miss,0,0,<a_30>,<a_30><b_8>,68,1,0.75,1.0,0,0,<a_142>,<a_142><b_29>,66,1,0.696969696969697,1.0,0,0,0,0,-0.05303030303030298,0.0,-2,0
714,3266,2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU,other,l1_routing_miss,0,0,<a_30>,<a_30><b_1>,68,2,0.75,1.0,1,0,<a_142>,<a_142><b_43>,66,3,0.696969696969697,0.6666666666666666,1,0,0,0,-0.05303030303030298,-0.33333333333333337,-2,1
715,1923,POWERTEC 71007 110/220V Paddle Switch,other,l1_routing_miss,0,0,<a_236>,<a_236><b_233>,84,1,0.7380952380952381,1.0,0,0,<a_12>,<a_12><b_32>,13,1,0.6153846153846154,1.0,0,0,0,0,-0.12271062271062272,0.0,-71,0
716,281,SE TL10 10-Piece Test Lead Set with Alligator Clips,other,l1_routing_miss,0,0,<a_211>,<a_211><b_100>,45,1,0.4222222222222222,1.0,0,0,<a_71>,<a_71><b_51>,35,1,0.5428571428571428,1.0,0,0,0,0,0.1206349206349206,0.0,-10,0
717,2879,"OCR 2.54mm Pitch Dual Row DIP IC Sockets Solder Type Adaptor Set 6,8,14,16,18,24,28,40 Pin Electronic Components Socket Adapter Connector 100pcs",connector_fitting,l2_routing_miss_after_l1_hit,0,0,<a_73>,<a_73><b_191>,114,2,0.5350877192982456,0.5,1,0,<a_166>,<a_166><b_174>,35,2,0.37142857142857144,0.5,1,0,0,0,-0.16365914786967417,0.0,-79,0
718,1027,B and K Industries D08050P 1/2-Inch OD by 50-Feet Copper Tubing,other,l1_routing_miss,0,0,<a_228>,<a_228><b_114>,96,3,0.5625,1.0,0,0,<a_247>,<a_247><b_227>,76,1,0.5921052631578947,1.0,1,0,1,0,0.02960526315789469,0.0,-20,-2
719,469,CO-Z 5pcs Hss Cobalt Multiple Hole 50 Sizes Step Drill Bit Set with Aluminum Case,other,l2_routing_miss_after_l1_hit,0,0,<a_17>,<a_17><b_234>,99,1,0.6363636363636364,1.0,0,0,<a_17>,<a_17><b_34>,73,1,0.726027397260274,1.0,0,0,0,0,0.08966376089663763,0.0,-26,0
720,2132,Temco 10 Lot 4 AWG 5/16 Hole Ring Terminal Lug Bare Copper Uninsulated Gauge,adhesive_epoxy,l1_routing_miss,0,0,<a_67>,<a_67><b_230>,119,2,0.5714285714285714,1.0,0,0,<a_243>,<a_243><b_247>,78,2,0.6666666666666666,1.0,0,0,0,0,0.09523809523809523,0.0,-41,0
721,2597,"Karter Scientific 206D2 Plastic Petri Dishes, 60 mm x 15 mm, 3 Vents, Sterile (Pack of 10)",other,l1_routing_miss,0,0,<a_14>,<a_14><b_97>,39,1,0.7692307692307693,1.0,0,0,<a_189>,<a_189><b_196>,19,1,0.8421052631578947,1.0,0,0,0,0,0.07287449392712542,0.0,-20,0
722,754,Fluke Networks 26200900 Pro3000 Tone Generator with ABN Clips and RJ11 Plug,other,l1_routing_miss,0,0,<a_197>,<a_197><b_35>,60,1,0.4666666666666667,1.0,0,0,<a_178>,<a_178><b_49>,98,2,0.336734693877551,0.5,1,0,1,0,-0.12993197278911567,-0.5,38,1
723,1169,"Uxcell a12121300ux0202 Cutting Slotting End Mill Router Bit 4 Flute 1/4"" Shank 1/4"" Diameter",other,l1_routing_miss,0,0,<a_193>,<a_193><b_19>,133,6,0.8045112781954887,0.6666666666666666,0,0,<a_121>,<a_121><b_222>,53,1,0.6037735849056604,1.0,0,0,0,0,-0.20073769328982838,0.33333333333333337,-80,-5
724,570,Bissell 9595A CleanView Bagless Vacuum with OnePass,other,l1_routing_miss,0,0,<a_24>,<a_24><b_132>,119,1,0.7142857142857143,1.0,0,0,<a_44>,<a_44><b_17>,58,1,0.6551724137931034,1.0,0,0,0,0,-0.059113300492610876,0.0,-61,0
725,278,"T-Rex 241309 Shurtech Ferociously Strong Tape, 12 Yd L X 1.88 in W, 1-Roll, 12 Yards, Gunmetal Gray",tape,l2_routing_miss_after_l1_hit,0,0,<a_202>,<a_202><b_118>,117,1,0.5470085470085471,1.0,1,0,<a_18>,<a_18><b_59>,85,1,0.5294117647058824,1.0,1,0,0,0,-0.017596782302664704,0.0,-32,0
726,359,Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes,fastener,l1_routing_miss,0,0,<a_224>,<a_224><b_163>,191,7,0.7329842931937173,1.0,0,0,<a_57>,<a_57><b_71>,52,1,0.9230769230769231,1.0,0,0,0,0,0.19009262988320585,0.0,-139,-6
727,970,Wixey WR25 Mini Digital Height Gauge,other,l1_routing_miss,0,0,<a_104>,<a_104><b_25>,60,1,0.5,1.0,0,0,<a_77>,<a_77><b_137>,40,1,0.65,1.0,0,0,0,0,0.15000000000000002,0.0,-20,0
728,1395,KREG Tools SSW Kreg Screw Selector Wheel. Woodworking,connector_fitting,l2_routing_miss_after_l1_hit,0,0,<a_224>,<a_224><b_238>,191,2,0.7329842931937173,0.5,1,0,<a_57>,<a_57><b_214>,52,1,0.9230769230769231,1.0,1,0,0,0,0.19009262988320585,0.5,-139,-1
729,83,Wixey WR300 Type 2 Digital Angle Gauge with Backlight&hellip;,gauge_meter,l1_routing_miss,0,0,<a_17>,<a_17><b_20>,99,1,0.6363636363636364,1.0,0,0,<a_17>,<a_17><b_194>,73,1,0.726027397260274,1.0,0,0,0,0,0.08966376089663763,0.0,-26,0
730,1281,Barge All Purpose Cement,adhesive_epoxy,l1_routing_miss,0,0,<a_206>,<a_206><b_20>,60,2,0.5,0.5,0,0,<a_17>,<a_17><b_114>,73,2,0.726027397260274,0.5,0,0,0,0,0.226027397260274,0.0,13,0
731,1747,"DIYmall 0.96"" Inch I2c IIC Serial 128x64 Oled LCD LED White Display Module for Arduino 51 Msp420 Stim32 SCR",other,l1_routing_miss,0,0,<a_30>,<a_30><b_215>,68,2,0.75,1.0,0,0,<a_142>,<a_142><b_177>,66,2,0.696969696969697,1.0,0,0,0,0,-0.05303030303030298,0.0,-2,0
732,2916,"Taulman BRIDGE Filament, 1.75 mm, BLACK",3d_filament,l1_routing_miss,0,0,<a_223>,<a_223><b_240>,247,2,0.9676113360323887,1.0,0,0,<a_235>,<a_235><b_2>,128,1,1.0,1.0,0,0,0,0,0.03238866396761131,0.0,-119,-1
733,1758,Signswise 200x200mm 12V 220W Silicone Rubber Heating Heater for 3D Printer Heated Beds,3d_filament,l1_routing_miss,0,0,<a_79>,<a_79><b_182>,60,2,0.4,1.0,0,0,<a_206>,<a_206><b_232>,22,2,0.5,1.0,0,0,0,0,0.09999999999999998,0.0,-38,0
734,1626,"Kimberly-Clark Kimtech Science Kimwipes Delicate Task Disposable Wiper, 8-25/64"" Length x 4-25/64"" Width, White (Pack of 3)",other,l1_routing_miss,0,0,<a_210>,<a_210><b_12>,95,4,0.9052631578947369,1.0,0,0,<a_146>,<a_146><b_213>,12,2,0.8333333333333334,1.0,0,0,0,0,-0.07192982456140351,0.0,-83,-2
735,3610,Platform Sticker for QIDI TECH I 3D Printer: 5 pcs kit,3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_91>,<a_91><b_165>,72,1,0.9305555555555556,1.0,0,0,<a_141>,<a_141><b_186>,14,1,0.9285714285714286,1.0,0,0,0,0,-0.001984126984126977,0.0,-58,0
736,2130,uxcell 100 Pcs Zinc Plated Carbon Steel Rivet Nut Flat Head Insert Nutsert 1/4-20UNC,fastener,l1_routing_miss,0,0,<a_224>,<a_224><b_253>,191,2,0.7329842931937173,0.5,0,0,<a_140>,<a_140><b_160>,60,1,0.9,1.0,0,0,0,0,0.16701570680628275,0.5,-131,-1
737,2718,Inland 1.75mm Pink PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,l1_routing_miss,0,0,<a_158>,<a_158><b_72>,109,19,0.5596330275229358,1.0,0,0,<a_223>,<a_223><b_240>,105,20,0.5428571428571428,1.0,0,0,0,0,-0.01677588466579294,0.0,-4,1
738,3546,Inland 1.75mm Orange PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,hit10,1,0,<a_158>,<a_158><b_72>,109,19,0.5596330275229358,1.0,1,1,<a_223>,<a_223><b_63>,105,10,0.5428571428571428,1.0,1,0,0,-1,-0.01677588466579294,0.0,-4,-9
739,3405,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",3d_filament,leaf_or_ranking_miss_after_l2_hit,0,0,<a_223>,<a_223><b_72>,247,10,0.9676113360323887,1.0,1,0,<a_235>,<a_235><b_154>,128,10,1.0,1.0,1,0,0,0,0.03238866396761131,0.0,-119,0
740,2728,BIQU Upgrade Wear Resistant MK10 Nozzles M7 0.4mm Threaded Stainless Steel Nozzle Extrusion Head (Pack of 5pcs),3d_filament,l1_routing_miss,0,0,<a_91>,<a_91><b_249>,72,1,0.9305555555555556,1.0,0,0,<a_154>,<a_154><b_126>,16,1,1.0,1.0,0,0,0,0,0.06944444444444442,0.0,-56,0
741,700,"Anderson Metals 06130 Brass Pipe Fitting, 90 Degree Barstock Elbow, 1/4"" NPT Male x 1/4"" NPT Male Pipe",tape,l1_routing_miss,0,0,<a_108>,<a_108><b_1>,143,8,0.5384615384615384,0.5,0,0,<a_198>,<a_198><b_226>,45,2,0.7555555555555555,1.0,0,0,0,0,0.2170940170940171,0.5,-98,-6
742,220,Tach-It B-1 Single Edge Industrial Razor Blade (Pack of 100),other,l1_routing_miss,0,0,<a_17>,<a_17><b_91>,99,3,0.6363636363636364,1.0,0,0,<a_223>,<a_223><b_253>,105,3,0.5428571428571428,1.0,0,0,0,0,-0.09350649350649354,0.0,6,0
743,40,"Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon",other,l1_routing_miss,0,0,<a_173>,<a_173><b_93>,64,2,0.75,1.0,0,0,<a_112>,<a_112><b_227>,61,2,0.7049180327868853,0.5,1,0,1,0,-0.04508196721311475,-0.5,-3,0
744,561,GREAT STUFF Gaps & Cracks 20 oz Insulating Foam Sealant,adhesive_epoxy,l1_routing_miss,0,0,<a_244>,<a_244><b_55>,72,1,0.8333333333333334,1.0,0,0,<a_29>,<a_29><b_147>,46,1,0.7608695652173914,1.0,0,0,0,0,-0.07246376811594202,0.0,-26,0
745,2738,"XTC-3D High Performance 3D Print Coating, 6.4 Oz",other,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_201>,247,3,0.9676113360323887,0.6666666666666666,0,0,<a_122>,<a_122><b_185>,6,1,0.6666666666666666,1.0,0,0,0,0,-0.30094466936572206,0.33333333333333337,-241,-2
746,2714,NinjaFlex TPU 3D Printing Filament - 1.75mm .50kg - SAPPHIRE,3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_242>,247,3,0.9676113360323887,1.0,1,0,<a_235>,<a_235><b_22>,128,2,1.0,1.0,0,0,-1,0,0.03238866396761131,0.0,-119,-1
747,2041,"Polycarbonate Tubing, 1/2"" ID x 5/8"" OD x 1/16"" Wall, Clear Color 24"" L",connector_fitting,l1_routing_miss,0,0,<a_228>,<a_228><b_194>,96,4,0.5625,0.75,0,0,<a_247>,<a_247><b_54>,76,3,0.5921052631578947,1.0,0,0,0,0,0.02960526315789469,0.25,-20,-1
748,1296,Craftsman 12004 6 Gallon 3 Peak HP Wet/Dry Vac,other,l1_routing_miss,0,0,<a_24>,<a_24><b_2>,119,4,0.7142857142857143,0.75,0,0,<a_34>,<a_34><b_88>,48,1,0.7083333333333334,1.0,0,0,0,0,-0.005952380952380931,0.25,-71,-3
749,2696,HICTOP 3 Pcs 3D Printer Extruder 0.4mm Brass Nozzle + 3 Pcs Extruder 1.75mm Tube for Reprap Prusa I3,3d_filament,l1_routing_miss,0,0,<a_91>,<a_91><b_105>,72,3,0.9305555555555556,1.0,1,0,<a_23>,<a_23><b_180>,28,2,0.9642857142857143,1.0,0,0,-1,0,0.03373015873015872,0.0,-44,-1
750,2507,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_198>,247,47,0.9676113360323887,1.0,1,0,<a_235>,<a_235><b_198>,128,26,1.0,1.0,1,0,0,0,0.03238866396761131,0.0,-119,-21
751,1888,"3D Solutech Hot Pink 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,leaf_or_ranking_miss_after_l2_hit,0,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_202>,128,24,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,0
752,1552,"3D Solutech Teal Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,leaf_or_ranking_miss_after_l2_hit,0,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_202>,128,24,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,0
753,2344,"Uxcell a12013100ux0116 High Knob 3P 2 Position 1P2T SPDT Vertical Slide Switch, 0.5 Amp, 50V DC, 50 Piece, 3 mm",other,l1_routing_miss,0,0,<a_236>,<a_236><b_173>,84,1,0.7380952380952381,1.0,0,0,<a_45>,<a_45><b_14>,47,1,0.6382978723404256,1.0,0,0,0,0,-0.09979736575481257,0.0,-37,0
754,1481,Install Bay CCL1614 Crimp Cap Nylon Connector 16/14 Gauge Long Neck -100-Pack,connector_fitting,l2_routing_miss_after_l1_hit,0,0,<a_67>,<a_67><b_133>,119,3,0.5714285714285714,1.0,1,0,<a_243>,<a_243><b_226>,78,3,0.6666666666666666,1.0,1,0,0,0,0.09523809523809523,0.0,-41,0
755,2070,"CLR Pro CL-4Pro Calcium, Lime and Rust Remover, 1 Gallon Bottle",adhesive_epoxy,l1_routing_miss,0,0,<a_66>,<a_66><b_16>,40,1,0.875,1.0,0,0,<a_211>,<a_211><b_155>,33,1,0.7575757575757576,1.0,0,0,0,0,-0.11742424242424243,0.0,-7,0
756,774,DuPont Teflon Non-Stick,other,l1_routing_miss,0,0,<a_197>,<a_197><b_204>,60,2,0.4666666666666667,1.0,0,0,<a_17>,<a_17><b_206>,73,6,0.726027397260274,1.0,0,0,0,0,0.2593607305936073,0.0,13,4
757,3092,WallPeg pegboard hooks &ndash; locking peg hooks &ndash; 50 peg kit for tool storage and craft organizer,other,l1_routing_miss,0,0,<a_42>,<a_42><b_87>,100,3,0.6,1.0,0,0,<a_172>,<a_172><b_67>,34,3,0.6470588235294118,1.0,0,0,0,0,0.04705882352941182,0.0,-66,0
758,1106,DAOKI 10PCS Digital DC 5V Amplifier Board Class D 23W USB Power Mini PAM8403 Audio Module,other,l1_routing_miss,0,0,<a_30>,<a_30><b_92>,68,1,0.75,1.0,1,0,<a_142>,<a_142><b_0>,66,1,0.696969696969697,1.0,0,0,-1,0,-0.05303030303030298,0.0,-2,0
759,1848,Kamo 5PCS 3D Printer 0.4mm Extruder Brass Nozzle Print Head for MK8 1.75mm ABS PLA Printer,3d_filament,l1_routing_miss,0,0,<a_91>,<a_91><b_29>,72,2,0.9305555555555556,1.0,0,0,<a_154>,<a_154><b_128>,16,1,1.0,1.0,0,0,0,0,0.06944444444444442,0.0,-56,-1
760,59,Loctite Ultra Gel Control Super Glue 4-Gram (1363589),adhesive_epoxy,l2_routing_miss_after_l1_hit,0,0,<a_165>,<a_165><b_214>,72,2,0.8055555555555556,1.0,1,0,<a_175>,<a_175><b_162>,62,3,0.7741935483870968,1.0,1,0,0,0,-0.03136200716845883,0.0,-10,1
761,93,"White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25' Length",connector_fitting,l1_routing_miss,0,0,<a_228>,<a_228><b_158>,96,2,0.5625,1.0,0,0,<a_247>,<a_247><b_74>,76,2,0.5921052631578947,1.0,0,0,0,0,0.02960526315789469,0.0,-20,0
762,94,"White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10' Length",connector_fitting,hit10,1,1,<a_228>,<a_228><b_158>,96,2,0.5625,1.0,1,1,<a_247>,<a_247><b_74>,76,2,0.5921052631578947,1.0,1,1,0,0,0.02960526315789469,0.0,-20,0
763,2640,Uxcell a13052700ux0257 6mm to 8mm CNC Stepper Motor Shaft Coupling Coupler for Encoder,connector_fitting,l1_routing_miss,0,0,<a_159>,<a_159><b_18>,52,1,0.5192307692307693,1.0,0,0,<a_201>,<a_201><b_207>,17,1,0.7058823529411765,1.0,0,0,0,0,0.18665158371040724,0.0,-35,0
764,2641,"eSUN 3mm Black ABS 3D Printer filament 1kg Spool (2.2lbs), Black",3d_filament,l1_routing_miss,0,0,<a_223>,<a_223><b_217>,247,6,0.9676113360323887,1.0,0,0,<a_66>,<a_66><b_243>,85,1,0.9882352941176471,1.0,0,0,0,0,0.02062395808525841,0.0,-162,-5
765,2228,"Control Devices ST Series Brass ASME Safety Valve, 150 psi Set Pressure, 1/4"" Male NPT",connector_fitting,l1_routing_miss,0,0,<a_197>,<a_197><b_200>,60,1,0.4666666666666667,1.0,0,0,<a_178>,<a_178><b_125>,98,4,0.336734693877551,0.5,0,0,0,0,-0.12993197278911567,-0.5,38,3
766,2726,ANYCUBIC 3D Printer Heating Controller MKS MOSFET for Heatbed Extruder MOS Module,3d_filament,l1_routing_miss,0,0,<a_91>,<a_91><b_242>,72,2,0.9305555555555556,1.0,0,0,<a_123>,<a_123><b_193>,31,1,0.9032258064516129,1.0,0,0,0,0,-0.027329749103942702,0.0,-41,-1
767,178,"Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes",other,hit10,1,0,<a_224>,<a_224><b_17>,191,3,0.7329842931937173,1.0,0,0,<a_121>,<a_121><b_93>,53,3,0.6037735849056604,1.0,0,0,0,0,-0.12921070828805692,0.0,-138,0
768,2444,"KINGLAKE Plastic Transfer Pipettes 3ML,Essential Oils Pipettes,Graduated,Pack of 100, Makeup Tool",other,l2_routing_miss_after_l1_hit,0,0,<a_17>,<a_17><b_216>,99,2,0.6363636363636364,1.0,0,0,<a_17>,<a_17><b_142>,73,2,0.726027397260274,1.0,0,0,0,0,0.08966376089663763,0.0,-26,0
769,1846,Milwaukee Instruments MW102 PH and Temperature Meter,other,l2_routing_miss_after_l1_hit,0,0,<a_107>,<a_107><b_111>,66,3,0.7575757575757576,0.6666666666666666,0,0,<a_51>,<a_51><b_31>,52,2,0.5769230769230769,0.5,0,0,0,0,-0.1806526806526807,-0.16666666666666663,-14,-1
770,2775,"Milwaukee Instruments MA9015 Storage Solution for pH/ORP Electrode, 230 mL Volume",other,l1_routing_miss,0,0,<a_229>,<a_229><b_30>,36,1,0.7222222222222222,1.0,0,0,<a_51>,<a_51><b_150>,52,1,0.5769230769230769,1.0,1,0,1,0,-0.14529914529914534,0.0,16,0
771,1919,"Anvil 8700163903, Malleable Iron Pipe Fitting, Floor Flange, 3/4"" NPT Female, Black Finish",tape,l1_routing_miss,0,0,<a_108>,<a_108><b_79>,143,3,0.5384615384615384,1.0,1,0,<a_198>,<a_198><b_69>,45,3,0.7555555555555555,1.0,1,0,0,0,0.2170940170940171,0.0,-98,0
772,158,Stainless Steel Phillips Flat Machine Screw Kit #K18MPF,fastener,l1_routing_miss,0,0,<a_224>,<a_224><b_222>,191,4,0.7329842931937173,1.0,0,0,<a_140>,<a_140><b_0>,60,2,0.9,1.0,0,0,0,0,0.16701570680628275,0.0,-131,-2
773,590,Mentadent Advance Whitening Refreshing Mint Bonus Pack Free Base & 2 Refills 5.25 OZ,other,l2_routing_miss_after_l1_hit,0,0,<a_66>,<a_66><b_31>,40,2,0.875,1.0,0,0,<a_2>,<a_2><b_39>,46,2,0.8260869565217391,1.0,0,0,0,0,-0.048913043478260865,0.0,6,0
774,960,"Liberty Oil, the Best 100% Synthetic Oil for Lubricating Your Grandfather Clocks",other,l1_routing_miss,0,0,<a_173>,<a_173><b_240>,64,1,0.75,1.0,0,0,<a_112>,<a_112><b_246>,61,1,0.7049180327868853,1.0,0,0,0,0,-0.04508196721311475,0.0,-3,0
775,2533,Longruner A4988 Stepstick Stepper Motor Driver Module + Heat Sink for 3d Printer Reprap (Pack of 5 Pcs),3d_filament,l1_routing_miss,0,0,<a_158>,<a_158><b_89>,109,4,0.5596330275229358,1.0,0,0,<a_223>,<a_223><b_110>,105,5,0.5428571428571428,0.6,0,0,0,0,-0.01677588466579294,-0.4,-4,1
776,2161,"3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,l1_routing_miss,0,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,0,0,<a_235>,<a_235><b_202>,128,24,1.0,1.0,0,0,0,0,0.03238866396761131,0.0,-119,0
777,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",gauge_meter,l2_routing_miss_after_l1_hit,0,0,<a_107>,<a_107><b_90>,66,2,0.7575757575757576,1.0,1,0,<a_35>,<a_35><b_182>,45,2,0.4888888888888889,1.0,0,0,-1,0,-0.2686868686868687,0.0,-21,0
778,2970,Brew Hauler FE338  Nylon carboy carrier,other,l1_routing_miss,0,0,<a_150>,<a_150><b_28>,116,1,0.7586206896551724,1.0,0,0,<a_210>,<a_210><b_161>,10,1,0.9,1.0,0,0,0,0,0.14137931034482765,0.0,-106,0
779,1793,Matter and Form MFS1V1 3D Scanner,3d_filament,l1_routing_miss,0,0,<a_91>,<a_91><b_248>,72,2,0.9305555555555556,0.5,0,0,<a_5>,<a_5><b_169>,19,1,0.5789473684210527,1.0,0,0,0,0,-0.3516081871345029,0.5,-53,-1
780,2619,"Digital Clamp Meter AC/DC Auto-Ranging 600 Amp Measures Voltage, Resistance, Temp, More Klein Tools CL800",gauge_meter,l1_routing_miss,0,0,<a_36>,<a_36><b_8>,54,3,0.5555555555555556,1.0,0,0,<a_77>,<a_77><b_204>,40,1,0.65,1.0,0,0,0,0,0.09444444444444444,0.0,-14,-2
781,499,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.125"" Thickness, 12"" Width, 24"" Length",other,l1_routing_miss,0,0,<a_79>,<a_79><b_114>,60,4,0.4,1.0,0,0,<a_99>,<a_99><b_152>,59,2,0.8983050847457628,1.0,0,0,0,0,0.49830508474576274,0.0,-1,-2
