row_id,item_id,item_title,user_id,history_len,baseline_target_sid,hierarchy_target_sid,baseline_rank,hierarchy_rank,baseline_rank_bucket,hierarchy_rank_bucket,baseline_target_l2_fanout,hierarchy_target_l2_fanout,baseline_target_l1_fanout,hierarchy_target_l1_fanout,baseline_collision_group_size,hierarchy_collision_group_size,baseline_fanout_bucket,baseline_pred1_lcp,hierarchy_pred1_lcp,baseline_top1_hit,hierarchy_top1_hit,baseline_best_lcp_top1,hierarchy_best_lcp_top1,baseline_top1_same_l1,baseline_top1_same_l2,hierarchy_top1_same_l1,hierarchy_top1_same_l2,improved_at_1,worsened_at_1,baseline_top3_hit,hierarchy_top3_hit,baseline_best_lcp_top3,hierarchy_best_lcp_top3,baseline_top3_same_l1,baseline_top3_same_l2,hierarchy_top3_same_l1,hierarchy_top3_same_l2,improved_at_3,worsened_at_3,baseline_top5_hit,hierarchy_top5_hit,baseline_best_lcp_top5,hierarchy_best_lcp_top5,baseline_top5_same_l1,baseline_top5_same_l2,hierarchy_top5_same_l1,hierarchy_top5_same_l2,improved_at_5,worsened_at_5,baseline_top10_hit,hierarchy_top10_hit,baseline_best_lcp_top10,hierarchy_best_lcp_top10,baseline_top10_same_l1,baseline_top10_same_l2,hierarchy_top10_same_l1,hierarchy_top10_same_l2,improved_at_10,worsened_at_10,baseline_top20_hit,hierarchy_top20_hit,baseline_best_lcp_top20,hierarchy_best_lcp_top20,baseline_top20_same_l1,baseline_top20_same_l2,hierarchy_top20_same_l1,hierarchy_top20_same_l2,improved_at_20,worsened_at_20,baseline_top50_hit,hierarchy_top50_hit,baseline_best_lcp_top50,hierarchy_best_lcp_top50,baseline_top50_same_l1,baseline_top50_same_l2,hierarchy_top50_same_l1,hierarchy_top50_same_l2,improved_at_50,worsened_at_50
418,1770,"Neiko 10189A Titanium Step Drill Bit, High Speed Steel | 7/16"" to 1-1/8"" | Total 12 Step Sizes.",A6334,3,<a_98><b_151><c_142>,<a_98><b_151><c_142>,999,999,>50,>50,1,1,21,21,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,2280,DHT Electronics RF coaxial coax cable F female to MCX male right angle RG316 6'',A7109,6,<a_146><b_61><c_2>,<a_146><b_61><c_2>,999,999,>50,>50,2,2,16,16,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,444,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",A7349,4,<a_112><b_39><c_244>,<a_112><b_39><c_244>,24,6,21-50,6-10,21,21,97,97,1,1,l2>=4,1,1,0,0,1,1,1,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,2,2,1,1,1,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,2,3,1,1,1,1,1,0,1,1,3,3,1,1,1,1,0,0
421,2096,Bob Smith Industries BSI-157H Maxi Cure/Insta-Set Combo Pack (3 oz. Combined),A7507,2,<a_102><b_137><c_156>,<a_102><b_137><c_156>,999,999,>50,>50,2,2,14,14,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,828,Liquid Nails LN903 10-Ounce Heavy-Duty Liquid Nails Construction Adhesive,A1491,4,<a_79><b_28><c_208>,<a_79><b_28><c_208>,999,999,>50,>50,1,1,14,14,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
423,3343,Corn Sugar 4lb,A3060,4,<a_237><b_114><c_224>,<a_237><b_114><c_224>,999,999,>50,>50,1,1,20,20,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
424,703,"Duck Brand 240200 Double-Sided Duct Tape, 1.4-Inch by 12-Yards, Single Roll",A4406,8,<a_171><b_232><c_219>,<a_171><b_232><c_219>,999,999,>50,>50,1,1,27,27,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
425,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",A4906,3,<a_154><b_37><c_0>,<a_154><b_37><c_0>,6,4,6-10,4-5,2,2,12,12,2,2,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,3,1,0,1,1,1,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
426,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",A4906,4,<a_154><b_37><c_0>,<a_154><b_37><c_0>,1,1,1,1,2,2,12,12,2,2,l2<=2,3,3,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
427,1216,Fluke 323 True-RMS Clamp Meter,A6927,7,<a_23><b_238><c_24>,<a_23><b_238><c_24>,999,999,>50,>50,1,1,12,12,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,2176,"FLIR E8: Compact Thermal Imaging Camera with 320 x 240 IR Resolution, MSX and Wi-Fi",A7226,4,<a_209><b_239><c_188>,<a_209><b_239><c_188>,999,999,>50,>50,4,4,28,28,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
429,2151,Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,A7507,3,<a_135><b_51><c_143>,<a_135><b_51><c_143>,999,1,>50,1,1,1,26,26,1,1,l2<=2,0,3,0,1,0,3,0,0,1,1,1,0,0,1,0,3,0,0,1,1,1,0,0,1,0,3,0,0,1,1,1,0,0,1,0,3,0,0,1,1,1,0,0,1,0,3,0,0,1,1,1,0,0,1,0,3,0,0,1,1,1,0
430,1914,Tesa 51026 Highest Quality Heat Proof Engine Compartment Wiring Tape used by VW AUDI BMW,A7580,4,<a_201><b_113><c_80>,<a_201><b_113><c_80>,999,999,>50,>50,1,1,13,13,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,1543,"Aluminum 6061-T6 Seamless Round Tubing, WW-T 700/6, 1-1/8"" OD, 1.009"" ID, 0.058"" Wall, 12",A7689,6,<a_58><b_154><c_20>,<a_58><b_154><c_20>,999,999,>50,>50,6,6,37,37,1,1,l2>=4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0
432,391,Senco A209909 18-Gauge-by-1-2-Inch Electro Galvanized Variety Pack Brads,A576,6,<a_54><b_229><c_184>,<a_54><b_229><c_184>,999,999,>50,>50,2,2,27,27,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
433,1829,JYE DSO 138 DIY KIT (13801K) Open Source,A1274,7,<a_110><b_202><c_248>,<a_110><b_202><c_248>,999,999,>50,>50,1,1,9,9,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,A2204,7,<a_135><b_25><c_11>,<a_135><b_25><c_11>,999,999,>50,>50,4,4,26,26,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,2428,"Anderson Metals 56115 Brass Pipe Fitting, Hex Drive Countersunk Plug, 3/8"" NPT Male Pipe",A2564,10,<a_62><b_81><c_123>,<a_62><b_81><c_123>,999,999,>50,>50,1,1,33,33,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
436,2042,"Eaton Weatherhead 3750X4 Brass CA360 Fitting, Street Tee, 1/4""NPT Female x NPT Male x NPT Female",A2564,10,<a_173><b_222><c_57>,<a_173><b_222><c_57>,999,999,>50,>50,1,1,7,7,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
437,1638,Uxcell a14062100ux0345 2PCS K Type 0-400C Temperature Sensor Thermocouple Probe 2 Meter 6.6Ft (Pack of 2),A2745,9,<a_163><b_39><c_127>,<a_163><b_39><c_127>,999,999,>50,>50,2,2,14,14,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,416,PRO 1 Fuel Line Hose 1/4 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,A2803,5,<a_161><b_203><c_20>,<a_161><b_203><c_20>,999,999,>50,>50,2,2,16,16,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,654,"CMS Magnets Powerful Rare Earth Neodymium Cup Magnet 249 LB Pull Power 0.59"" Thick x 2.36"" Diameter - 1 Ct.",A2803,6,<a_25><b_214><c_71>,<a_25><b_214><c_71>,999,999,>50,>50,3,3,28,28,1,1,l2=3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,3228,URBEST&reg; 400V 10A 12 Postions Pre Insulated Fork Terminal Stripes 4 Pcs,A2803,7,<a_238><b_228><c_1>,<a_238><b_228><c_1>,999,999,>50,>50,2,2,22,22,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
441,178,"Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes",A2893,4,<a_98><b_41><c_144>,<a_98><b_41><c_144>,999,999,>50,>50,1,1,21,21,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,178,"Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes",A3574,4,<a_98><b_41><c_144>,<a_98><b_41><c_144>,999,999,>50,>50,1,1,21,21,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,2548,Dorman Hardware 4-9833 Peggable Screwdriver Holder,A3574,5,<a_184><b_146><c_101>,<a_184><b_146><c_101>,999,999,>50,>50,1,1,27,27,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
444,1286,Accessbuy 180-Piece Rubber Grommet Shop Assortment,A5812,5,<a_254><b_82><c_212>,<a_254><b_82><c_212>,999,26,>50,21-50,1,1,32,32,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,0
445,3183,99% PURE Copper Sulfate Pentahydrate Crystals (2 lb),A6546,3,<a_148><b_50><c_30>,<a_148><b_50><c_30>,999,999,>50,>50,1,1,12,12,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",A7033,4,<a_211><b_147><c_178>,<a_211><b_147><c_178>,3,6,2-3,6-10,1,1,38,38,1,1,l2<=2,1,1,0,0,1,1,1,0,1,0,0,0,1,0,3,1,1,1,1,0,0,1,1,0,3,1,1,1,1,0,0,1,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
447,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",A7113,1,<a_211><b_147><c_178>,<a_211><b_147><c_178>,999,10,>50,6-10,1,1,38,38,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,0,0,1,0,3,0,0,1,1,1,0,0,1,0,3,0,0,1,1,1,0
448,1206,"eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black",A7113,2,<a_33><b_187><c_0>,<a_33><b_187><c_0>,15,999,11-20,>50,17,17,33,33,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,1,1,0,3,0,1,1,0,0,0,1
449,2697,"3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",A7516,5,<a_112><b_122><c_79>,<a_112><b_122><c_79>,3,999,2-3,>50,25,25,97,97,1,1,l2>=4,2,0,0,0,2,0,1,1,0,0,0,0,1,0,3,2,1,1,1,1,0,1,1,0,3,2,1,1,1,1,0,1,1,0,3,2,1,1,1,1,0,1,1,0,3,2,1,1,1,1,0,1,1,0,3,2,1,1,1,1,0,1
450,3446,Anycubic 1.75mm Skin Color PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.05mm,A7516,6,<a_45><b_169><c_178>,<a_45><b_169><c_178>,999,999,>50,>50,2,2,19,19,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
451,2144,Pomona 6341 Precision Electronic Probe Kit,A7570,4,<a_89><b_143><c_196>,<a_89><b_143><c_196>,999,999,>50,>50,1,1,15,15,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,6,PORTER-CABLE 740000801 4 1/2-Inch x 10yd 80 Grit Adhesive-Backed Sanding Roll,A479,6,<a_136><b_208><c_4>,<a_136><b_208><c_4>,999,999,>50,>50,2,2,25,25,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,259,"GE Silicone 2+ Window & Door Caulk, 10.1 Oz. Tube, Clear, GE5000",A995,3,<a_69><b_242><c_234>,<a_69><b_242><c_234>,999,999,>50,>50,2,2,16,16,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,206,Fluke 1AC-A1-II VoltAlert Non-Contact Voltage Tester,A1888,8,<a_23><b_135><c_4>,<a_23><b_135><c_4>,999,999,>50,>50,1,1,12,12,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,2299,"Zep Commercial Acidic Toilet Bowl Cleaner, 32 Ounce",A3551,4,<a_153><b_55><c_140>,<a_153><b_55><c_140>,999,999,>50,>50,1,1,13,13,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,1874,"FastenMaster FMHLGM278-50 HeadLOK Heavy-Duty Flathead Fastener, 2-7/8 Inches, 50-Count",A5905,2,<a_87><b_170><c_54>,<a_87><b_170><c_54>,999,999,>50,>50,2,2,37,37,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
457,38,"SharkNinja Rocket DeluxePro Ultra-Light Upright Corded Stick Vacuum, Bordeaux",A6518,4,<a_95><b_6><c_250>,<a_95><b_6><c_250>,999,999,>50,>50,2,2,20,20,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,2472,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",A7071,1,<a_112><b_39><c_179>,<a_112><b_39><c_179>,999,999,>50,>50,21,21,97,97,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,509,GemRed 82413 Digital Protractor Angle Finder Gauge Inclinometer with Backlight and Magnetic Base IP65,A7071,2,<a_55><b_145><c_252>,<a_55><b_145><c_252>,999,999,>50,>50,1,1,1,1,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,3089,"Filabot XTC24 XTC-3D High Performance Print Coating, 24 oz, Clear",A7071,3,<a_204><b_122><c_47>,<a_204><b_122><c_47>,999,999,>50,>50,1,1,19,19,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
461,3655,"eSUN 1.75mm Brown PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Brown",A7290,10,<a_211><b_65><c_233>,<a_211><b_65><c_233>,999,999,>50,>50,8,8,38,38,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
462,2871,"3M 468MP Adhesive Transfer Tape, 4"" width x 5yd length (1 roll)",A7371,10,<a_201><b_47><c_33>,<a_201><b_47><c_33>,999,999,>50,>50,1,1,13,13,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
463,2031,"Amlong Crystal 6"" Optical Glass Triangular Prism for Teaching Light Spectrum Physics and Photo Photography Prism, 150mm",A747,7,<a_170><b_72><c_181>,<a_170><b_72><c_181>,999,999,>50,>50,1,1,34,34,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,1466,Seek Thermal Compact Imager for iOS-Apple,A1498,4,<a_194><b_194><c_233>,<a_194><b_194><c_233>,999,999,>50,>50,1,1,7,7,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,164,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green",A4278,7,<a_45><b_249><c_167>,<a_45><b_249><c_167>,999,999,>50,>50,3,3,19,19,1,1,l2=3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,2,1,1,1,1,0,0
466,3631,3D Solutech Skin 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG),A6004,8,<a_112><b_122><c_1>,<a_112><b_122><c_1>,999,999,>50,>50,25,25,97,97,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
467,3050,Electronics-Salon 100 to 1M ohm 3296 Multiturn Trimmer Potentiometers Kit,A6092,7,<a_76><b_168><c_61>,<a_76><b_168><c_61>,999,999,>50,>50,2,2,36,36,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0
468,339,"Drill America DWT Series Qualtech High-Speed Steel Round Adjustable Threading Die, 1-1/2"" Diameter, 11/16""-18 Size (Pack of 1)",A6564,1,<a_160><b_193><c_92>,<a_160><b_193><c_92>,999,999,>50,>50,1,1,18,18,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
469,40,"Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon",A6564,2,<a_114><b_112><c_29>,<a_114><b_112><c_29>,25,33,21-50,21-50,1,1,12,12,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,1,1,0,0
470,1853,"Fluke 62 MAX Infrared Thermometer, AA Battery, -20 to +932 Degree F Range with a NIST-Traceable Calibration Certificate with Data",A6564,3,<a_209><b_183><c_77>,<a_209><b_183><c_77>,999,999,>50,>50,1,1,28,28,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
471,3105,"Lexan Sheet - Polycarbonate - .118"" - 1/8"" Thick, Clear, 12"" x 12"" Nominal",A6564,4,<a_73><b_242><c_54>,<a_73><b_242><c_54>,999,999,>50,>50,1,1,20,20,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,1743,Loctite 19269 7649 Primer N Activator,A6564,5,<a_63><b_101><c_178>,<a_63><b_101><c_178>,999,999,>50,>50,1,1,18,18,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
