user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A1519,"['Vintage Shop PW-COIA-QACH Hydrometer 12"" Test Jar with Removable Base', 'RANCO ETC-111000 Digital Cold Temperature Control NEW', 'RANCO ETC-111000 Digital Cold Temperature Control NEW', 'Torin Big Red Hydraulic Bottle Jack, 50 Ton Capacity', 'Automatic Temperature Compensation 0-32% Brix Refractometer Beer Wine CNC Fruit by Ade Advanced Optics']","Flask, ERLENMEYER NARROW MOUTH ~ PYREX GLASS 2L","[120, 2855, 2855, 381, 1989]",1947,"['<a_106><b_72><c_25>', '<a_60><b_197><c_102>', '<a_60><b_197><c_102>', '<a_173><b_192><c_99>', '<a_114><b_231><c_50>']",<a_245><b_71><c_176>
A1535,"['ARM & HAMMER Spinbrush Pro Series Ultra White Toothbrush, Medium 1 ea', 'Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply', 'Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply']",Bissell 9595A CleanView Bagless Vacuum with OnePass,"[984, 513, 513]",570,"['<a_149><b_90><c_143>', '<a_65><b_174><c_160>', '<a_65><b_174><c_160>']",<a_163><b_214><c_221>
A2062,"['Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882)', 'Rectorseal 97606 4-Ounce Ep-400 Epoxy Putty', 'Dynarex Safe-Touch Nitrile Exam Gloves, Powder-Free, X-Large, 100 Count Box', 'Nubee Temperature Gun Non-contact Infrared Thermometer MAX Display & EMS Adjustable']","Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black","[202, 254, 1230, 591]",159,"['<a_110><b_103><c_5>', '<a_247><b_246><c_205>', '<a_65><b_196><c_72>', '<a_215><b_79><c_196>']",<a_215><b_99><c_213>
A2528,"['Cobalt Blue Glass Bottles with Droppers 2 Oz - 12 Per Package', 'SEOH GLASS FUNNEL Neutral glass 100 mm 100 mm stem', 'Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)', 'Vestil BTL-RC-4 Low Density Polyethylene (LDPE) Round Squeeze Dispensing Bottle with Removable Red Cap, 4 oz Capacity, Clear']",100 Pcs Empty Eye Dropper Bottle Plastic Eye Liquid Screw Cap Lids 5ml,"[2057, 183, 385, 3111]",3310,"['<a_172><b_67><c_141>', '<a_106><b_199><c_67>', '<a_172><b_80><c_226>', '<a_172><b_86><c_122>']",<a_172><b_186><c_109>
A3390,['NTE Heat Shrink 2:1 Assorted Colors and Sizes 160 PCS'],SOLOOP 100pcs Red Assorted Insulated Female&Male Bullet Butt Connector wire Crimp Terminals,[398],1454,['<a_88><b_209><c_109>'],<a_88><b_207><c_13>
A3807,['Wixey WR100 6-Inch Digital Calipers with Fractions'],"Gorilla Tape, Black Duct Tape, 1.88"" x 12 yd, Black, (Pack of 1)",[712],622,['<a_14><b_54><c_129>'],<a_91><b_103><c_16>
A4100,"['TapeCase Home Tape Kit', 'Scotch Color Coding Tape 690 Red, 48 mm x 66 m, Conveniently Packaged (Pack of 1)']","3M Performance Plus Duct Tape 8979 Slate Blue, 48 mm x 22.8 m (Pack of 1)","[2794, 2268]",2551,"['<a_200><b_243><c_0>', '<a_130><b_163><c_113>']",<a_91><b_49><c_247>
A4653,"['Eagle 1202 Galvanized Steel Poly Tube Cigarette Butt Receptacle, 2-1/2 gallon Capacity, 35"" Height, 11"" Diameter, Yellow']","Eagle 1202 Galvanized Steel Poly Tube Cigarette Butt Receptacle, 2-1/2 gallon Capacity, 35"" Height, 11"" Diameter, Yellow",[3187],3187,['<a_81><b_119><c_211>'],<a_81><b_119><c_211>
A5548,"['CB 7101S1 72-Pieces Blank Microscope Slides & 100-Pieces Square Cover Glass', 'Plastic Transfer Pipettes 3ml, Graduated, Pack of 100', 'Karter Scientific 206D2 Plastic Petri Dishes, 60 mm x 15 mm, 3 Vents, Sterile (Pack of 10)', 'American Educational 7-G87-A Stamped Steel Support Ring Stand with 2 Rings, 6"" Length x 4"" Width Base Size']",SEOH PIPETTE PUMP 2ml Blue,"[839, 148, 2597, 3249]",1633,"['<a_196><b_87><c_11>', '<a_73><b_209><c_164>', '<a_102><b_5><c_1>', '<a_102><b_33><c_83>']",<a_73><b_79><c_8>
A5548,"['CB 7101S1 72-Pieces Blank Microscope Slides & 100-Pieces Square Cover Glass', 'Plastic Transfer Pipettes 3ml, Graduated, Pack of 100', 'Karter Scientific 206D2 Plastic Petri Dishes, 60 mm x 15 mm, 3 Vents, Sterile (Pack of 10)', 'American Educational 7-G87-A Stamped Steel Support Ring Stand with 2 Rings, 6"" Length x 4"" Width Base Size', 'SEOH PIPETTE PUMP 2ml Blue']","Karter Scientific 211Z3 Standard Microscope Cover Slip, 1 Thick, 22x22mm (Pack of 200)","[839, 148, 2597, 3249, 1633]",1841,"['<a_196><b_87><c_11>', '<a_73><b_209><c_164>', '<a_102><b_5><c_1>', '<a_102><b_33><c_83>', '<a_73><b_79><c_8>']",<a_196><b_136><c_222>
A7141,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White']",ProSpec PLA - Emerald - Beautiful Gemstone - Performance Grade 3D Printer Filament - 2.85mm - 2.2LB / 1kg,[1847],3680,['<a_89><b_65><c_32>'],<a_210><b_62><c_246>
A230,['DEWALT DW4523 4-1/2-Inch by 1/4-Inch by 5/8-Inch General Purpose Metal Grinding Wheel'],DEWALT DW4930 4-Inch by 5/8-Inch-11 Full Cable Twist Wire Wheel/Carbon Steel .020-Inch,[332],333,['<a_86><b_248><c_252>'],<a_86><b_159><c_48>
A230,"['DEWALT DW4523 4-1/2-Inch by 1/4-Inch by 5/8-Inch General Purpose Metal Grinding Wheel', 'DEWALT DW4930 4-Inch by 5/8-Inch-11 Full Cable Twist Wire Wheel/Carbon Steel .020-Inch']","Watts SVGE10 Pre-Cut 3/8-Inch Diameter by 1/4-Inch Clear Vinyl Tubing, 10-Foot Length","[332, 333]",862,"['<a_86><b_248><c_252>', '<a_86><b_159><c_48>']",<a_101><b_180><c_71>
A230,"['DEWALT DW4523 4-1/2-Inch by 1/4-Inch by 5/8-Inch General Purpose Metal Grinding Wheel', 'DEWALT DW4930 4-Inch by 5/8-Inch-11 Full Cable Twist Wire Wheel/Carbon Steel .020-Inch', 'Watts SVGE10 Pre-Cut 3/8-Inch Diameter by 1/4-Inch Clear Vinyl Tubing, 10-Foot Length']","Industrial & Scientific"" />","[332, 333, 862]",863,"['<a_86><b_248><c_252>', '<a_86><b_159><c_48>', '<a_101><b_180><c_71>']",<a_156><b_229><c_73>
A230,"['DEWALT DW4523 4-1/2-Inch by 1/4-Inch by 5/8-Inch General Purpose Metal Grinding Wheel', 'DEWALT DW4930 4-Inch by 5/8-Inch-11 Full Cable Twist Wire Wheel/Carbon Steel .020-Inch', 'Watts SVGE10 Pre-Cut 3/8-Inch Diameter by 1/4-Inch Clear Vinyl Tubing, 10-Foot Length', 'Industrial & Scientific"" />']",SEOH BUCHNER FUNNEL Glazed porcelain one piece 90 mm,"[332, 333, 862, 863]",864,"['<a_86><b_248><c_252>', '<a_86><b_159><c_48>', '<a_101><b_180><c_71>', '<a_156><b_229><c_73>']",<a_156><b_235><c_99>
A342,"['Dynarex Safe-Touch Nitrile Exam Gloves, Powder-Free, X-Large, 100 Count Box', 'Scott Rags In A Box 75260, White, 200 Shop Towels/Box, 8 Boxes/Case']","Resolve Easy Clean Pro Carpet Cleaner Gadget & Foam Spray Refill, Clean & Fresh 22 oz Can, Carpet Shampooer System","[1230, 1217]",1231,"['<a_65><b_196><c_72>', '<a_65><b_140><c_148>']",<a_200><b_71><c_31>
A391,"['Bearing 608ZZ Shielded 8x22x7 Miniature Ball Bearings(Pack of 10)', 'Cast Acrylic Sheet, Clear, 12"" x 12"" x 0.118"" Size', 'Commando Grinding Wheel Dresser with Flat Diamond Coated Surface for Truing Grinding & Deburring Wheels']","Industrial & Scientific"" />","[1344, 881, 837]",54,"['<a_252><b_209><c_164>', '<a_148><b_209><c_12>', '<a_86><b_8><c_231>']",<a_37><b_44><c_124>
A706,['Dico 541-786-21/2 Nyalox Cup Brush 21/2-Inch Blue 240 Grit'],Dico 541-774-21/2 Nyalox Cup Brush 21/2-Inch Grey 80 Grit,[482],4,['<a_100><b_233><c_213>'],<a_100><b_214><c_39>
A706,"['Dico 541-786-21/2 Nyalox Cup Brush 21/2-Inch Blue 240 Grit', 'Dico 541-774-21/2 Nyalox Cup Brush 21/2-Inch Grey 80 Grit']","Kreg SML-C125-100 1-1/4-Inch 8-Coarse Washer-Head Pocket Screws, 100-Count","[482, 4]",387,"['<a_100><b_233><c_213>', '<a_100><b_214><c_39>']",<a_251><b_17><c_78>
A706,"['Dico 541-786-21/2 Nyalox Cup Brush 21/2-Inch Blue 240 Grit', 'Dico 541-774-21/2 Nyalox Cup Brush 21/2-Inch Grey 80 Grit', 'Kreg SML-C125-100 1-1/4-Inch 8-Coarse Washer-Head Pocket Screws, 100-Count']","Kreg SML-C150-100 Pocket Screws 1-1/2-Inch, 8 Coarse, Washer-Head, 100-Count","[482, 4, 387]",908,"['<a_100><b_233><c_213>', '<a_100><b_214><c_39>', '<a_251><b_17><c_78>']",<a_251><b_90><c_46>
A706,"['Dico 541-786-21/2 Nyalox Cup Brush 21/2-Inch Blue 240 Grit', 'Dico 541-774-21/2 Nyalox Cup Brush 21/2-Inch Grey 80 Grit', 'Kreg SML-C125-100 1-1/4-Inch 8-Coarse Washer-Head Pocket Screws, 100-Count', 'Kreg SML-C150-100 Pocket Screws 1-1/2-Inch, 8 Coarse, Washer-Head, 100-Count']","Kreg SML-C250-50 2-1/2-Inch #8 Coarse Washer-Head Pocket Screws, 50 Count","[482, 4, 387, 908]",909,"['<a_100><b_233><c_213>', '<a_100><b_214><c_39>', '<a_251><b_17><c_78>', '<a_251><b_90><c_46>']",<a_251><b_135><c_220>
A706,"['Dico 541-786-21/2 Nyalox Cup Brush 21/2-Inch Blue 240 Grit', 'Dico 541-774-21/2 Nyalox Cup Brush 21/2-Inch Grey 80 Grit', 'Kreg SML-C125-100 1-1/4-Inch 8-Coarse Washer-Head Pocket Screws, 100-Count', 'Kreg SML-C150-100 Pocket Screws 1-1/2-Inch, 8 Coarse, Washer-Head, 100-Count', 'Kreg SML-C250-50 2-1/2-Inch #8 Coarse Washer-Head Pocket Screws, 50 Count']","Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes","[482, 4, 387, 908, 909]",178,"['<a_100><b_233><c_213>', '<a_100><b_214><c_39>', '<a_251><b_17><c_78>', '<a_251><b_90><c_46>', '<a_251><b_135><c_220>']",<a_86><b_197><c_213>
A1131,"['Oxy-Sorb 50-Pack Oxygen Absorber, 300cc', 'Insta-cure gap filling 2oz Bob Smith Ind.']",Krazy Glue KG98848R Instant Crazy Glue Color Change Brush 0.18-Ounce,"[2354, 1138]",1595,"['<a_112><b_170><c_71>', '<a_17><b_200><c_134>']",<a_110><b_132><c_35>
A2733,['Honeytek A6013L Capacitor Tester'],Woodstock D4160 110-Volt Paddle Switch,[652],1347,['<a_120><b_35><c_76>'],<a_233><b_185><c_229>
A2842,"['HM Digital DM-1 In-Line Dual TDS Monitor, 0-9990 ppm Range, +/- 2% Readout Accuracy']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",[550],182,['<a_114><b_13><c_211>'],<a_120><b_67><c_0>
A3090,['Install Bay 3MBTT 3M T-Tap Connector 18/14 Gauge - 100 Pack (Blue)'],RioRand&trade; Upgraded 6V-90V 15A DC Motor Pump Speed Controller,[1699],1807,['<a_88><b_69><c_239>'],<a_233><b_54><c_141>
A4098,"['Eureka AirSpeed ONE, Bagless Upright Vacuum AS2013A - Corded']","3M Performance Plus Duct Tape 8979 Slate Blue, 48 mm x 22.8 m (Pack of 1)",[2550],2551,['<a_163><b_249><c_41>'],<a_91><b_49><c_247>
A4099,"['Oral-B Precision Black 7000 Rechargeable Electric Toothbrush 1 Count', 'WORKSHOP WS1625AM Air Mover Fan & Carpet Dryer, High Velocity Blower Fan/Floor Dryer with Collapsible Handle & Wheels', 'Colgate 360 Total Advanced Full Head Toothbrush, Medium', 'Colgate Max White Full Head Toothbrush, Soft']","3M Performance Plus Duct Tape 8979 Slate Blue, 48 mm x 22.8 m (Pack of 1)","[2122, 1390, 1094, 1091]",2551,"['<a_200><b_179><c_7>', '<a_113><b_7><c_26>', '<a_149><b_199><c_193>', '<a_149><b_24><c_202>']",<a_91><b_49><c_247>
A4529,"['Kreg SML-C2B-250 Blue-Kote Weather Resistant Pocket Hole Screws - 2"", 8 Coarse, Washer Head, 250 count', 'Kreg SML-C2B-250 Blue-Kote Weather Resistant Pocket Hole Screws - 2"", 8 Coarse, Washer Head, 250 count', 'MegaDeal AC201710300001 12 Pack 2"" Swivel Caster Wheels Rubber Base with Top Plate & Bearing Heavy Duty']",Caster Classics 2-inch Locking Low Profile HD Rubber Wheel Plate Casters - 4-Pack,"[721, 721, 128]",1456,"['<a_251><b_160><c_220>', '<a_251><b_160><c_220>', '<a_38><b_18><c_210>']",<a_56><b_99><c_16>
A4529,"['Kreg SML-C2B-250 Blue-Kote Weather Resistant Pocket Hole Screws - 2"", 8 Coarse, Washer Head, 250 count', 'Kreg SML-C2B-250 Blue-Kote Weather Resistant Pocket Hole Screws - 2"", 8 Coarse, Washer Head, 250 count', 'MegaDeal AC201710300001 12 Pack 2"" Swivel Caster Wheels Rubber Base with Top Plate & Bearing Heavy Duty', 'Caster Classics 2-inch Locking Low Profile HD Rubber Wheel Plate Casters - 4-Pack']","MegaDeal AC201710300001 12 Pack 2"" Swivel Caster Wheels Rubber Base with Top Plate & Bearing Heavy Duty","[721, 721, 128, 1456]",128,"['<a_251><b_160><c_220>', '<a_251><b_160><c_220>', '<a_38><b_18><c_210>', '<a_56><b_99><c_16>']",<a_38><b_18><c_210>
A5460,"['Industrial & Scientific"" />', 'Industrial & Scientific"" />', 'econoLED 10M 30ft USB Waterproof Endoscope Borescope Inspection Camera Pibe Locator']","Enerlites HET06A-White 1-5-10-15-20-30 Minutes Preset In-Wall Countdown Timer Switch, w Decorator Wall Plate, White","[2759, 2759, 1686]",785,"['<a_37><b_21><c_84>', '<a_37><b_21><c_84>', '<a_60><b_165><c_223>']",<a_233><b_230><c_137>
A6496,"['MakerBot Replicator 2 Desktop 3D Printer,', 'Printrbot Simple 2014 3D Printer Kit, PLA Filament, 1.75mm Ubis Hot End, 4"" x 4"" x 4"" Build Volume', 'BuMat PLA 1.75mm, 1kg, 2.2lb Translucent Clear Natural Filament Printing Material Supply Spool for 3D Printer PLACR']",NinjaFlex TPU 3D Printing Filament - 1.75mm .50kg - SAPPHIRE,"[3013, 3413, 3035]",2714,"['<a_51><b_133><c_1>', '<a_210><b_218><c_69>', '<a_210><b_109><c_35>']",<a_210><b_61><c_1>
A46,"['Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown', 'Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown', 'Wixey WR300 Digital Angle Gauge', 'Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)', 'J-B Weld 50176 KwikWeld Steel Reinforced Epoxy Syringe - Dries Dark Grey - 25 ml', '3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS']","GE Silicone 2+ Window & Door Caulk, 10.1 Oz. Tube, Clear, GE5000","[117, 257, 25, 77, 258, 192]",259,"['<a_110><b_49><c_101>', '<a_110><b_12><c_138>', '<a_14><b_124><c_125>', '<a_130><b_84><c_247>', '<a_17><b_50><c_109>', '<a_110><b_110><c_83>']",<a_247><b_154><c_78>
A46,"['Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown', 'Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown', 'Wixey WR300 Digital Angle Gauge', 'Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)', 'J-B Weld 50176 KwikWeld Steel Reinforced Epoxy Syringe - Dries Dark Grey - 25 ml', '3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS', 'GE Silicone 2+ Window & Door Caulk, 10.1 Oz. Tube, Clear, GE5000']",Dap 18120 Alex Plus Brown (18112) Raw Building Material,"[117, 257, 25, 77, 258, 192, 259]",260,"['<a_110><b_49><c_101>', '<a_110><b_12><c_138>', '<a_14><b_124><c_125>', '<a_130><b_84><c_247>', '<a_17><b_50><c_109>', '<a_110><b_110><c_83>', '<a_247><b_154><c_78>']",<a_247><b_183><c_4>
A46,"['Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown', 'Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown', 'Wixey WR300 Digital Angle Gauge', 'Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)', 'J-B Weld 50176 KwikWeld Steel Reinforced Epoxy Syringe - Dries Dark Grey - 25 ml', '3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS', 'GE Silicone 2+ Window & Door Caulk, 10.1 Oz. Tube, Clear, GE5000', 'Dap 18120 Alex Plus Brown (18112) Raw Building Material']",Loctite 1589155 9 Fluid Ounce Cartridge Power Grab Clear All Purpose Construction Adhesive,"[117, 257, 25, 77, 258, 192, 259, 260]",261,"['<a_110><b_49><c_101>', '<a_110><b_12><c_138>', '<a_14><b_124><c_125>', '<a_130><b_84><c_247>', '<a_17><b_50><c_109>', '<a_110><b_110><c_83>', '<a_247><b_154><c_78>', '<a_247><b_183><c_4>']",<a_110><b_135><c_164>
A706,"['Dico 541-786-21/2 Nyalox Cup Brush 21/2-Inch Blue 240 Grit', 'Dico 541-774-21/2 Nyalox Cup Brush 21/2-Inch Grey 80 Grit', 'Kreg SML-C125-100 1-1/4-Inch 8-Coarse Washer-Head Pocket Screws, 100-Count', 'Kreg SML-C150-100 Pocket Screws 1-1/2-Inch, 8 Coarse, Washer-Head, 100-Count', 'Kreg SML-C250-50 2-1/2-Inch #8 Coarse Washer-Head Pocket Screws, 50 Count', 'Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes']","Paslode 650230 1-1/4-Inch by 16 Gauge 20 Degree Angled Galvanized Finish Nail (2,000 per Box)","[482, 4, 387, 908, 909, 178]",936,"['<a_100><b_233><c_213>', '<a_100><b_214><c_39>', '<a_251><b_17><c_78>', '<a_251><b_90><c_46>', '<a_251><b_135><c_220>', '<a_86><b_197><c_213>']",<a_82><b_186><c_213>
A706,"['Dico 541-786-21/2 Nyalox Cup Brush 21/2-Inch Blue 240 Grit', 'Dico 541-774-21/2 Nyalox Cup Brush 21/2-Inch Grey 80 Grit', 'Kreg SML-C125-100 1-1/4-Inch 8-Coarse Washer-Head Pocket Screws, 100-Count', 'Kreg SML-C150-100 Pocket Screws 1-1/2-Inch, 8 Coarse, Washer-Head, 100-Count', 'Kreg SML-C250-50 2-1/2-Inch #8 Coarse Washer-Head Pocket Screws, 50 Count', 'Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes', 'Paslode 650230 1-1/4-Inch by 16 Gauge 20 Degree Angled Galvanized Finish Nail (2,000 per Box)']","The Hillman Group 591519 Small Small Wood Screw Assortment, 195-Pack","[482, 4, 387, 908, 909, 178, 936]",603,"['<a_100><b_233><c_213>', '<a_100><b_214><c_39>', '<a_251><b_17><c_78>', '<a_251><b_90><c_46>', '<a_251><b_135><c_220>', '<a_86><b_197><c_213>', '<a_82><b_186><c_213>']",<a_251><b_182><c_220>
A706,"['Dico 541-786-21/2 Nyalox Cup Brush 21/2-Inch Blue 240 Grit', 'Dico 541-774-21/2 Nyalox Cup Brush 21/2-Inch Grey 80 Grit', 'Kreg SML-C125-100 1-1/4-Inch 8-Coarse Washer-Head Pocket Screws, 100-Count', 'Kreg SML-C150-100 Pocket Screws 1-1/2-Inch, 8 Coarse, Washer-Head, 100-Count', 'Kreg SML-C250-50 2-1/2-Inch #8 Coarse Washer-Head Pocket Screws, 50 Count', 'Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes', 'Paslode 650230 1-1/4-Inch by 16 Gauge 20 Degree Angled Galvanized Finish Nail (2,000 per Box)', 'The Hillman Group 591519 Small Small Wood Screw Assortment, 195-Pack']","The Hillman Group 591518 Small Machine Screws with Nuts Assortment, 195-Pack","[482, 4, 387, 908, 909, 178, 936, 603]",914,"['<a_100><b_233><c_213>', '<a_100><b_214><c_39>', '<a_251><b_17><c_78>', '<a_251><b_90><c_46>', '<a_251><b_135><c_220>', '<a_86><b_197><c_213>', '<a_82><b_186><c_213>', '<a_251><b_182><c_220>']",<a_251><b_49><c_164>
A706,"['Dico 541-786-21/2 Nyalox Cup Brush 21/2-Inch Blue 240 Grit', 'Dico 541-774-21/2 Nyalox Cup Brush 21/2-Inch Grey 80 Grit', 'Kreg SML-C125-100 1-1/4-Inch 8-Coarse Washer-Head Pocket Screws, 100-Count', 'Kreg SML-C150-100 Pocket Screws 1-1/2-Inch, 8 Coarse, Washer-Head, 100-Count', 'Kreg SML-C250-50 2-1/2-Inch #8 Coarse Washer-Head Pocket Screws, 50 Count', 'Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes', 'Paslode 650230 1-1/4-Inch by 16 Gauge 20 Degree Angled Galvanized Finish Nail (2,000 per Box)', 'The Hillman Group 591519 Small Small Wood Screw Assortment, 195-Pack', 'The Hillman Group 591518 Small Machine Screws with Nuts Assortment, 195-Pack']","The Hillman Group 591521 Small Flat and Lock Washer Assortment, 270-Pack","[482, 4, 387, 908, 909, 178, 936, 603, 914]",37,"['<a_100><b_233><c_213>', '<a_100><b_214><c_39>', '<a_251><b_17><c_78>', '<a_251><b_90><c_46>', '<a_251><b_135><c_220>', '<a_86><b_197><c_213>', '<a_82><b_186><c_213>', '<a_251><b_182><c_220>', '<a_251><b_49><c_164>']",<a_19><b_75><c_42>
A1133,"['Plastic Transfer Pipettes 3ml, Graduated, Pack of 100', 'FiiO D3 (D03K) Digital to Analog Audio Converter With Micca 6ft Optical Toslink Cable - 192kHz/24bit Optical and Coaxial DAC', 'Insta-cure gap filling 2oz Bob Smith Ind.', 'BSI BSI-202 Quick-Cure 5Min Epoxy Bob Smith Ind, 9 oz.']","Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)","[148, 1072, 1138, 190]",151,"['<a_73><b_209><c_164>', '<a_140><b_238><c_153>', '<a_17><b_200><c_134>', '<a_17><b_60><c_1>']",<a_130><b_64><c_156>
A1480,"['Oreck Commercial Upright Vacuum with 40ft Power Cord, U2000R1']","Bluecell Pack of 12 Sandpaper abrasive dry/wet paper Sheets 400/600/800/1000/1200/1500 Grit 9"" x 3.6"" hobby tool",[2824],2292,['<a_163><b_42><c_103>'],<a_56><b_144><c_70>
A1939,"['O1 Tool Steel Round Rod, Annealed/Precision Ground, ASTM A681, 0.359375"" Diameter, 36"" Length', 'Wilton 11743 3-Inch Low Profile Drill Press Vise', 'Industrial & Scientific"" />']","Century Drill and Tool 97205 Plug Hand Pipe Tap, 3/4-14 NPT","[886, 2812, 3135]",1376,"['<a_200><b_211><c_207>', '<a_20><b_131><c_50>', '<a_37><b_48><c_196>']",<a_227><b_251><c_198>
A1939,"['O1 Tool Steel Round Rod, Annealed/Precision Ground, ASTM A681, 0.359375"" Diameter, 36"" Length', 'Wilton 11743 3-Inch Low Profile Drill Press Vise', 'Industrial & Scientific"" />', 'Century Drill and Tool 97205 Plug Hand Pipe Tap, 3/4-14 NPT']",GAVAN M14 x 1.5 Metric Taper and Plug Tap 14mm,"[886, 2812, 3135, 1376]",1021,"['<a_200><b_211><c_207>', '<a_20><b_131><c_50>', '<a_37><b_48><c_196>', '<a_227><b_251><c_198>']",<a_227><b_70><c_238>
A2265,"['Loctite Ultra Gel Control Super Glue 4-Gram (1363589)', 'J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.', '3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS']",Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),"[59, 675, 192]",202,"['<a_110><b_50><c_212>', '<a_17><b_170><c_223>', '<a_110><b_110><c_83>']",<a_110><b_103><c_5>
A2265,"['Loctite Ultra Gel Control Super Glue 4-Gram (1363589)', 'J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.', '3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS', 'Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882)']","Loctite 234796-6 Super Glue Liquid, 10g Longneck Bottles (Case of 6)","[59, 675, 192, 202]",924,"['<a_110><b_50><c_212>', '<a_17><b_170><c_223>', '<a_110><b_110><c_83>', '<a_110><b_103><c_5>']",<a_110><b_53><c_247>
